gene	cluster	si	au	bp	se.si	se.au	se.bp	v	c	pchi	neighbor	sil_width	gene_order	gene_to_centroid_dist	scaled_dist
ORF66_1	10	0.712285076987428	0.922020374168003	0.579023895259503	0.029125674440056	0.0113429226821821	0.00525688840970097	-0.809095208314826	0.609698211460366	0.409118108560993	2	0.326732229874413	3	2.01897025903554	0.0843969600352493
ORF67_1	5	0.951941162057395	0.987267245624675	0.835936731400771	0.00861041805726435	0.0029081195997602	0.00410749195156252	-1.60608072984967	0.628186293641167	0.35481279548597	1	-0.107455807531788	7	23.922310213452	1
ORF68	8	0.966696717390598	0.991457454370036	0.8591641554053	0.00664506686107925	0.00214734147742414	0.00392722008568658	-1.7307215238721	0.654149905060267	0.486367760825528	7	0.0673983392463002	5	1.97817986159299	0.0826918405430852
ORF69	3	0.106362359196608	0.698468798741998	0.374852706247014	0.0458834611324513	0.0274718457622158	0.00509673599790313	-0.10048692828838	0.419514754069774	0.942968114055003	12	0.346481684232087	3	5.46701122104181	0.228531909011346
ORF7	5	0.951941162057395	0.987267245624675	0.835936731400771	0.00861041805726435	0.0029081195997602	0.00410749195156252	-1.60608072984967	0.628186293641167	0.35481279548597	7	0.356164849549522	1	2.95654655133573	0.123589508076574
ORF70	7	0.998067550440527	0.999512979974009	0.975097773352488	0.000895262758061931	0.000264473735806884	0.00197453888808973	-2.62977964391542	0.668139999791107	0.640845469889176	5	0.101787808973566	9	12.867001496423	0.537866175198567
ORF71	8	0.966696717390598	0.991457454370036	0.8591641554053	0.00664506686107925	0.00214734147742414	0.00392722008568658	-1.7307215238721	0.654149905060267	0.486367760825528	7	0.0921815375595291	4	2.6514788777145	0.110837074432031
ORF72	9	0.759660971305766	0.893568673326936	0.831013618125833	0.0277895979603222	0.0161101829573773	0.00404594707209209	-1.10195544471465	0.143776958590621	0.628216541274445	4	0.217185990385534	6	9.04172968837206	0.377962228885725
ORF73	2	0.771771845916462	0.920447195121348	0.735555116694884	0.0253658752107366	0.0119837178259293	0.00474057435790726	-1.01889384640974	0.38919214107303	0.767664875278276	11	0.456182967889102	6	5.42836776940194	0.226916536110691
ORF74	5	0.951941162057395	0.987267245624675	0.835936731400771	0.00861041805726435	0.0029081195997602	0.00410749195156252	-1.60608072984967	0.628186293641167	0.35481279548597	7	0.0102991467560052	4	3.78761846797322	0.158329962038673
ORF75	5	0.951941162057395	0.987267245624675	0.835936731400771	0.00861041805726435	0.0029081195997602	0.00410749195156252	-1.60608072984967	0.628186293641167	0.35481279548597	7	-0.0565224288406678	5	3.73964243838147	0.156324468875025
ORF76	10	0.712285076987428	0.922020374168003	0.579023895259503	0.029125674440056	0.0113429226821821	0.00525688840970097	-0.809095208314826	0.609698211460366	0.409118108560993	5	-0.161889879868392	5	3.24382326575478	0.135598244350611
ORF8	2	0.771771845916462	0.920447195121348	0.735555116694884	0.0253658752107366	0.0119837178259293	0.00474057435790726	-1.01889384640974	0.38919214107303	0.767664875278276	11	0.413008127817212	8	2.23488431341757	0.093422595622092
ORF9	1	0.341613198446497	0.729756833358824	0.563310317235469	0.039627464735041	0.0254016482837413	0.0052405023145566	-0.385722598922804	0.226355127680518	0.4554379652401	10	0.107061510923197	12	4.7497008160621	0.198546911802492
