gene	Kinetic_class	hpi	Time	cell_line	sample	seqnames	strand	norm_base	group	read_count	norm_read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	cluster	rep	rep_gene
ORF22	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	13	4.78686961004552	12.6666666666667	6.50640709864771	0.513663718314293	0.333333333333334	FALSE	NA	cluster_2	2	ORF22::2
ORF22	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	19	4.63177863514718	12.6666666666667	6.50640709864771	0.513663718314293	6.33333333333333	FALSE	NA	cluster_2	3	ORF22::3
ORF22	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	45	4.82564807191084	45.6666666666667	12.0138808606267	0.263077683079418	0.666666666666664	FALSE	NA	cluster_2	1	ORF22::1
ORF22	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	34	4.56575906858708	45.6666666666667	12.0138808606267	0.263077683079418	11.6666666666667	FALSE	NA	cluster_2	2	ORF22::2
ORF22	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	58	5.38658532526574	45.6666666666667	12.0138808606267	0.263077683079418	12.3333333333333	TRUE	3	cluster_2	3	ORF22::3
ORF22	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	117	5.13214387485023	169.333333333333	47.5850116458253	0.281013848302118	52.3333333333333	TRUE	1	cluster_2	1	ORF22::1
ORF22	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	181	5.43745323616348	169.333333333333	47.5850116458253	0.281013848302118	11.6666666666667	FALSE	NA	cluster_2	2	ORF22::2
ORF22	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	210	5.50639628680908	169.333333333333	47.5850116458253	0.281013848302118	40.6666666666667	FALSE	NA	cluster_2	3	ORF22::3
ORF22	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	610	5.69727336318733	470	122.294725969684	0.260201544616348	140	TRUE	1	cluster_2	1	ORF22::1
ORF22	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	416	5.70029472120608	470	122.294725969684	0.260201544616348	54	FALSE	NA	cluster_2	2	ORF22::2
ORF22	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	384	5.58273000178348	470	122.294725969684	0.260201544616348	86	FALSE	NA	cluster_2	3	ORF22::3
ORF22	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	261	6.66711680891919	206	50.0899191454728	0.24315494730812	55	TRUE	1	cluster_2	1	ORF22::1
ORF22	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	194	6.67004732603473	206	50.0899191454728	0.24315494730812	12	FALSE	NA	cluster_2	2	ORF22::2
ORF22	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	163	6.73329824403537	206	50.0899191454728	0.24315494730812	43	FALSE	NA	cluster_2	3	ORF22::3
ORF22	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	394	7.11454977593427	307.666666666667	75.0488729651108	0.243929164566991	86.3333333333333	TRUE	1	cluster_2	1	ORF22::1
ORF22	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	258	6.69252322120295	307.666666666667	75.0488729651108	0.243929164566991	49.6666666666667	FALSE	NA	cluster_2	2	ORF22::2
ORF22	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	271	6.97471956614411	307.666666666667	75.0488729651108	0.243929164566991	36.6666666666667	FALSE	NA	cluster_2	3	ORF22::3
ORF22	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	423	6.90435266135794	367	79.1959594928933	0.215792805157747	134.333333333333	FALSE	NA	cluster_2	1	ORF22::1
ORF22	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	311	6.71693564978686	367	79.1959594928933	0.215792805157747	22.3333333333333	FALSE	NA	cluster_2	2	ORF22::2
ORF23	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_8	1	ORF23::1
ORF23	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_8	2	ORF23::2
ORF23	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_8	3	ORF23::3
ORF23	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	+	1	RK-13_2h	2	2.4319927707411	1	1	1	1	TRUE	1	cluster_8	1	ORF23::1
ORF23	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	+	1	RK-13_2h	1	2.02194115709549	1	1	1	0	FALSE	NA	cluster_8	2	ORF23::2
ORF23	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	+	1	RK-13_2h	0	1.50375573851244	1	1	1	1	TRUE	3	cluster_8	3	ORF23::3
ORF23	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	+	1	RK-13_4h	0	1.50375573851244	0	0		0		NA	cluster_8	1	ORF23::1
ORF23	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	+	1	RK-13_4h	0	1.50375573851244	0	0		0		NA	cluster_8	2	ORF23::2
ORF23	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	+	1	RK-13_4h	0	1.50375573851244	0	0		0		NA	cluster_8	3	ORF23::3
ORF23	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	+	1	RK-13_6h	3	2.09601461863236	3.33333333333333	0.577350269189626	0.173205080756888	0.333333333333334	FALSE	NA	cluster_8	1	ORF23::1
ORF23	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	+	1	RK-13_6h	4	2.30433246918068	3.33333333333333	0.577350269189626	0.173205080756888	0.666666666666667	TRUE	2	cluster_8	2	ORF23::2
ORF23	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	+	1	RK-13_6h	3	2.12020343578596	3.33333333333333	0.577350269189626	0.173205080756888	0.333333333333334	FALSE	NA	cluster_8	3	ORF23::3
ORF23	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	+	1	RK-13_8h	24	2.94618434798772	35	12.7671453348037	0.364775580994392	11	FALSE	NA	cluster_8	1	ORF23::1
ORF23	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	+	1	RK-13_8h	32	2.96344591645146	35	12.7671453348037	0.364775580994392	3	FALSE	NA	cluster_8	2	ORF23::2
ORF23	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	+	1	RK-13_8h	49	3.28208946638838	35	12.7671453348037	0.364775580994392	14	TRUE	3	cluster_8	3	ORF23::3
ORF23	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	+	1	RK-13_12h	93	2.96261714759145	74.3333333333333	16.1967074843418	0.21789292579832	18.6666666666667	TRUE	1	cluster_8	1	ORF23::1
ORF23	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	+	1	RK-13_12h	66	3.00161040609375	74.3333333333333	16.1967074843418	0.21789292579832	8.33333333333333	FALSE	NA	cluster_8	2	ORF23::2
ORF23	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	+	1	RK-13_12h	64	2.98441263997078	74.3333333333333	16.1967074843418	0.21789292579832	10.3333333333333	FALSE	NA	cluster_8	3	ORF23::3
ORF23	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	+	1	RK-13_18h	13	2.55217436577667	13.6666666666667	2.08166599946613	0.15231702435118	0.666666666666666	FALSE	NA	cluster_8	1	ORF23::1
ORF23	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	+	1	RK-13_18h	16	2.96684810259412	13.6666666666667	2.08166599946613	0.15231702435118	2.33333333333333	TRUE	2	cluster_8	2	ORF23::2
ORF23	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	+	1	RK-13_18h	12	2.90067211765803	13.6666666666667	2.08166599946613	0.15231702435118	1.66666666666667	FALSE	NA	cluster_8	3	ORF23::3
ORF23	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	+	1	RK-13_24h	67	4.17883018340042	50	16.5227116418583	0.330454232837166	17	TRUE	1	cluster_8	1	ORF23::1
ORF23	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	+	1	RK-13_24h	49	3.94547759935861	50	16.5227116418583	0.330454232837166	1	FALSE	NA	cluster_8	2	ORF23::2
ORF23	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	+	1	RK-13_24h	34	3.63621935114314	50	16.5227116418583	0.330454232837166	16	FALSE	NA	cluster_8	3	ORF23::3
ORF23	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	+	1	RK-13_48h	65	3.84128368095872	55	14.142135623731	0.25712973861329	24	FALSE	NA	cluster_8	1	ORF23::1
ORF23	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	+	1	RK-13_48h	45	3.60855543170887	55	14.142135623731	0.25712973861329	4	FALSE	NA	cluster_8	2	ORF23::2
ORF24	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_5	1	ORF24::1
ORF24	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_5	2	ORF24::2
ORF24	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_5	3	ORF24::3
ORF24	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	+	1	RK-13_2h	0	1.50375573851244	0	0		0		NA	cluster_5	1	ORF24::1
ORF24	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	+	1	RK-13_2h	0	1.50375573851244	0	0		0		NA	cluster_5	2	ORF24::2
ORF24	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	+	1	RK-13_2h	0	1.50375573851244	0	0		0		NA	cluster_5	3	ORF24::3
ORF24	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	+	1	RK-13_4h	0	1.50375573851244	0	0		0		NA	cluster_5	1	ORF24::1
ORF24	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	+	1	RK-13_4h	0	1.50375573851244	0	0		0		NA	cluster_5	2	ORF24::2
ORF24	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	+	1	RK-13_4h	0	1.50375573851244	0	0		0		NA	cluster_5	3	ORF24::3
ORF24	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	+	1	RK-13_6h	0	1.50375573851244	0	0		0		NA	cluster_5	1	ORF24::1
ORF24	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	+	1	RK-13_6h	0	1.50375573851244	0	0		0		NA	cluster_5	2	ORF24::2
ORF24	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	+	1	RK-13_6h	0	1.50375573851244	0	0		0		NA	cluster_5	3	ORF24::3
ORF24	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	+	1	RK-13_8h	0	1.50375573851244	1	1.73205080756888	1.73205080756888	1	FALSE	NA	cluster_5	1	ORF24::1
ORF24	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	+	1	RK-13_8h	0	1.50375573851244	1	1.73205080756888	1.73205080756888	1	FALSE	NA	cluster_5	2	ORF24::2
ORF24	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	+	1	RK-13_8h	3	1.74316236842088	1	1.73205080756888	1.73205080756888	2	TRUE	3	cluster_5	3	ORF24::3
ORF24	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	+	1	RK-13_12h	9	1.77237580298645	5.66666666666667	2.88675134594813	0.509426708108493	3.33333333333333	TRUE	1	cluster_5	1	ORF24::1
ORF24	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	+	1	RK-13_12h	4	1.69251986534653	5.66666666666667	2.88675134594813	0.509426708108493	1.66666666666667	FALSE	NA	cluster_5	2	ORF24::2
ORF24	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	+	1	RK-13_12h	4	1.69452678054932	5.66666666666667	2.88675134594813	0.509426708108493	1.66666666666667	FALSE	NA	cluster_5	3	ORF24::3
ORF24	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	+	1	RK-13_18h	0	1.50375573851244	0	0		0		NA	cluster_5	1	ORF24::1
ORF24	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	+	1	RK-13_18h	0	1.50375573851244	0	0		0		NA	cluster_5	2	ORF24::2
ORF24	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	+	1	RK-13_18h	0	1.50375573851244	0	0		0		NA	cluster_5	3	ORF24::3
ORF24	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	+	1	RK-13_24h	2	1.73847782553337	1.33333333333333	0.577350269189626	0.433012701892219	0.666666666666667	TRUE	1	cluster_5	1	ORF24::1
ORF24	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	+	1	RK-13_24h	1	1.65276366511061	1.33333333333333	0.577350269189626	0.433012701892219	0.333333333333333	FALSE	NA	cluster_5	2	ORF24::2
ORF24	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	+	1	RK-13_24h	1	1.67062631139234	1.33333333333333	0.577350269189626	0.433012701892219	0.333333333333333	FALSE	NA	cluster_5	3	ORF24::3
ORF24	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	+	1	RK-13_48h	0	1.50375573851244	0	0		0.333333333333333	FALSE	NA	cluster_5	1	ORF24::1
ORF24	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	+	1	RK-13_48h	0	1.50375573851244	0	0		0.333333333333333	FALSE	NA	cluster_5	2	ORF24::2
ORF25	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	1.50375573851244	1	1	1	1	TRUE	1	cluster_11	1	ORF25::1
ORF25	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	2	6.70482809010294	1	1	1	1	TRUE	2	cluster_11	2	ORF25::2
ORF25	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	1	8.06119919109411	1	1	1	0	FALSE	NA	cluster_11	3	ORF25::3
ORF25	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	1	2.06971297158931	1.33333333333333	0.577350269189626	0.433012701892219	0.333333333333333	FALSE	NA	cluster_11	1	ORF25::1
ORF25	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	2	2.35854794400949	1.33333333333333	0.577350269189626	0.433012701892219	0.666666666666667	TRUE	2	cluster_11	2	ORF25::2
ORF25	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	1	2.0440003453714	1.33333333333333	0.577350269189626	0.433012701892219	0.333333333333333	FALSE	NA	cluster_11	3	ORF25::3
ORF25	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	2	2.46338388675472	1.66666666666667	0.577350269189626	0.346410161513775	0.333333333333333	FALSE	NA	cluster_11	1	ORF25::1
ORF25	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	2	2.5557904469931	1.66666666666667	0.577350269189626	0.346410161513775	0.333333333333333	FALSE	NA	cluster_11	2	ORF25::2
ORF25	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	1	1.96095862098306	1.66666666666667	0.577350269189626	0.346410161513775	0.666666666666667	TRUE	3	cluster_11	3	ORF25::3
ORF25	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	565	8.91163946228046	599.333333333333	67.4116706018575	0.112477759624901	34.3333333333334	FALSE	NA	cluster_11	1	ORF25::1
ORF25	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	556	9.07827329640357	599.333333333333	67.4116706018575	0.112477759624901	43.3333333333334	FALSE	NA	cluster_11	2	ORF25::2
ORF25	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	677	9.24745711851365	599.333333333333	67.4116706018575	0.112477759624901	77.6666666666666	TRUE	3	cluster_11	3	ORF25::3
ORF25	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	1782	9.42148304642364	2062.66666666667	247.194929829342	0.119842402955402	280.666666666667	TRUE	1	cluster_11	1	ORF25::1
ORF25	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	2248	9.37167860933514	2062.66666666667	247.194929829342	0.119842402955402	185.333333333333	FALSE	NA	cluster_11	2	ORF25::2
ORF25	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	2158	9.16225821115475	2062.66666666667	247.194929829342	0.119842402955402	95.3333333333335	FALSE	NA	cluster_11	3	ORF25::3
ORF25	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	10592	9.99037163419674	8749.66666666667	1619.9766459222	0.185147241333635	1842.33333333333	TRUE	1	cluster_11	1	ORF25::1
ORF25	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	8109	10.1286648019334	8749.66666666667	1619.9766459222	0.185147241333635	640.666666666666	FALSE	NA	cluster_11	2	ORF25::2
ORF25	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	7548	10.0596094808574	8749.66666666667	1619.9766459222	0.185147241333635	1201.66666666667	FALSE	NA	cluster_11	3	ORF25::3
ORF25	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	7845	11.1493211511869	6155	1490.69245654494	0.242192113167335	1690	TRUE	1	cluster_11	1	ORF25::1
ORF25	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	5593	11.1172987623701	6155	1490.69245654494	0.242192113167335	562	FALSE	NA	cluster_11	2	ORF25::2
ORF25	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	5027	11.2034786486205	6155	1490.69245654494	0.242192113167335	1128	FALSE	NA	cluster_11	3	ORF25::3
ORF25	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	6798	10.9218342400638	5409.33333333333	1208.20210781696	0.223355085250854	1388.66666666667	TRUE	1	cluster_11	1	ORF25::1
ORF25	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	4831	10.7508279375773	5409.33333333333	1208.20210781696	0.223355085250854	578.333333333333	FALSE	NA	cluster_11	2	ORF25::2
ORF25	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	4599	10.8278240314062	5409.33333333333	1208.20210781696	0.223355085250854	810.333333333333	FALSE	NA	cluster_11	3	ORF25::3
ORF25	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	8958	10.9854798486912	7359.5	2260.62037945339	0.307170375630599	3633.33333333333	FALSE	NA	cluster_11	1	ORF25::1
ORF25	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	5761	10.7556504965635	7359.5	2260.62037945339	0.307170375630599	436.333333333333	FALSE	NA	cluster_11	2	ORF25::2
ORF26	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_2	1	ORF26::1
ORF26	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_2	2	ORF26::2
ORF26	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_2	3	ORF26::3
ORF26	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	0	1.50375573851244	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	cluster_2	1	ORF26::1
ORF26	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	0	1.50375573851244	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	cluster_2	2	ORF26::2
ORF26	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	1	2.0440003453714	0.333333333333333	0.577350269189626	1.73205080756888	0.666666666666667	TRUE	3	cluster_2	3	ORF26::3
ORF26	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	0	1.50375573851244	0	0		0		NA	cluster_2	1	ORF26::1
ORF26	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	0	1.50375573851244	0	0		0		NA	cluster_2	2	ORF26::2
ORF26	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	0	1.50375573851244	0	0		0		NA	cluster_2	3	ORF26::3
ORF26	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	25	3.88418915223344	18	7.54983443527075	0.419435246403931	7	FALSE	NA	cluster_2	1	ORF26::1
ORF26	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	19	3.69534879337938	18	7.54983443527075	0.419435246403931	1	FALSE	NA	cluster_2	2	ORF26::2
ORF26	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	10	2.91468930287439	18	7.54983443527075	0.419435246403931	8	TRUE	3	cluster_2	3	ORF26::3
ORF26	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	39	3.45290366557906	66.3333333333333	30.3534731675526	0.457590047752049	27.3333333333333	FALSE	NA	cluster_2	1	ORF26::1
ORF26	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	61	3.66955881717044	66.3333333333333	30.3534731675526	0.457590047752049	5.33333333333333	FALSE	NA	cluster_2	2	ORF26::2
ORF26	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	99	4.19274285706116	66.3333333333333	30.3534731675526	0.457590047752049	32.6666666666667	TRUE	3	cluster_2	3	ORF26::3
ORF26	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	147	3.44136789560436	107	34.6554469023269	0.323882681330158	40	TRUE	1	cluster_2	1	ORF26::1
ORF26	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	86	3.27062112818306	107	34.6554469023269	0.323882681330158	21	FALSE	NA	cluster_2	2	ORF26::2
ORF26	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	88	3.30960467367083	107	34.6554469023269	0.323882681330158	19	FALSE	NA	cluster_2	3	ORF26::3
ORF26	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	38	3.57633518912571	26.6666666666667	14.0118997046558	0.525446238924593	11.3333333333333	FALSE	NA	cluster_2	1	ORF26::1
ORF26	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	31	3.69483695185886	26.6666666666667	14.0118997046558	0.525446238924593	4.33333333333333	FALSE	NA	cluster_2	2	ORF26::2
ORF26	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	11	2.82430889047108	26.6666666666667	14.0118997046558	0.525446238924593	15.6666666666667	TRUE	3	cluster_2	3	ORF26::3
ORF26	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	20	2.78783894092119	18.6666666666667	1.52752523165195	0.0818317088384971	1.33333333333333	FALSE	NA	cluster_2	1	ORF26::1
ORF26	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	17	2.78160849579405	18.6666666666667	1.52752523165195	0.0818317088384971	1.66666666666667	TRUE	2	cluster_2	2	ORF26::2
ORF26	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	19	2.9977951582302	18.6666666666667	1.52752523165195	0.0818317088384971	0.333333333333332	FALSE	NA	cluster_2	3	ORF26::3
ORF26	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	47	3.43630264019211	42.5	6.36396103067893	0.149740259545387	13	FALSE	NA	cluster_2	1	ORF26::1
ORF26	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	38	3.40699016542073	42.5	6.36396103067893	0.149740259545387	4	FALSE	NA	cluster_2	2	ORF26::2
ORF27	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_7	1	ORF27::1
ORF27	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_7	2	ORF27::2
ORF27	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_7	3	ORF27::3
ORF27	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	0	1.50375573851244	0	0		0		NA	cluster_7	1	ORF27::1
ORF27	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	0	1.50375573851244	0	0		0		NA	cluster_7	2	ORF27::2
ORF27	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	0	1.50375573851244	0	0		0		NA	cluster_7	3	ORF27::3
ORF27	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	0	1.50375573851244	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	cluster_7	1	ORF27::1
ORF27	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	1	2.15079414632188	0.333333333333333	0.577350269189626	1.73205080756888	0.666666666666667	TRUE	2	cluster_7	2	ORF27::2
ORF27	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	0	1.50375573851244	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	cluster_7	3	ORF27::3
ORF27	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	1	1.75662775465546	0.333333333333333	0.577350269189626	1.73205080756888	0.666666666666667	TRUE	1	cluster_7	1	ORF27::1
ORF27	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	0	1.50375573851244	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	cluster_7	2	ORF27::2
ORF27	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	0	1.50375573851244	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	cluster_7	3	ORF27::3
ORF27	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	1	1.63367207167683	0.666666666666667	0.577350269189626	0.866025403784439	0.333333333333333	FALSE	NA	cluster_7	1	ORF27::1
ORF27	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	0	1.50375573851244	0.666666666666667	0.577350269189626	0.866025403784439	0.666666666666667	TRUE	2	cluster_7	2	ORF27::2
