gene	Kinetic_class	hpi	Time	cell_line	sample	seqnames	strand	norm_base	group	read_count	norm_read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	best_label	labels
ORF37	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	17	2.95451662547727	15.6666666666667	4.16333199893227	0.265744595676528	1.33333333333333	FALSE	NA	3	3
ORF37	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	11	2.16366512700412	15.6666666666667	4.16333199893227	0.265744595676528	4.66666666666667	TRUE	2	3	3
ORF37	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	19	3.2990688646296	15.6666666666667	4.16333199893227	0.265744595676528	3.33333333333333	FALSE	NA	3	3
ORF37	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	12	0.461254841995248	22.3333333333333	9.07377172587747	0.406288286233319	10.3333333333333	TRUE	1	3	3
ORF37	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	29	1.47002736185976	22.3333333333333	9.07377172587747	0.406288286233319	6.66666666666667	FALSE	NA	3	3
ORF37	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	26	0.963860703974031	22.3333333333333	9.07377172587747	0.406288286233319	3.66666666666667	FALSE	NA	3	3
ORF37	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	29	-0.0951293152327346	21.3333333333333	6.65832811847939	0.312109130553722	7.66666666666667	TRUE	1	3	3
ORF37	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	18	-0.134821710004376	21.3333333333333	6.65832811847939	0.312109130553722	3.33333333333333	FALSE	NA	3	3
ORF37	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	17	-0.171134382932673	21.3333333333333	6.65832811847939	0.312109130553722	4.33333333333333	FALSE	NA	3	3
ORF37	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	14	0.945567872737406	7.33333333333333	5.85946527708232	0.799017992329407	6.66666666666667	TRUE	1	3	3
ORF37	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	5	-0.082055052308059	7.33333333333333	5.85946527708232	0.799017992329407	2.33333333333333	FALSE	NA	3	3
ORF37	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	3	-0.388526760639619	7.33333333333333	5.85946527708232	0.799017992329407	4.33333333333333	FALSE	NA	3	3
ORF37	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	11	0.136831309673816	6.33333333333333	4.16333199893227	0.657368210357726	4.66666666666667	TRUE	1	3	3
ORF37	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	5	-0.289371319129264	6.33333333333333	4.16333199893227	0.657368210357726	1.33333333333333	FALSE	NA	3	3
ORF37	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	3	-0.541995621189883	6.33333333333333	4.16333199893227	0.657368210357726	3.33333333333333	FALSE	NA	3	3
ORF37	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	19	0.683220924923755	11.6666666666667	7.02376916856849	0.602037357305871	7.33333333333333	TRUE	1	3	3
ORF37	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	5	-0.483541130861068	11.6666666666667	7.02376916856849	0.602037357305871	6.66666666666667	FALSE	NA	3	3
ORF37	L	48h	48	RK-13	EHV-1_48h_3	NC_001491.2	-	1	RK-13_48h	11	0.709273160917276	11.6666666666667	7.02376916856849	0.602037357305871	0.666666666666666	FALSE	NA	3	3
ORF38	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	+	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	1	1
ORF38	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	+	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	1	1
ORF38	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	+	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	1	1
ORF38	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	+	1	RK-13_2h	6	2.60545499826061	5.66666666666667	0.577350269189626	0.101885341621699	0.333333333333333	FALSE	NA	1	1
ORF38	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	+	1	RK-13_2h	5	2.23031203211554	5.66666666666667	0.577350269189626	0.101885341621699	0.666666666666667	TRUE	2	1	1
ORF38	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	+	1	RK-13_2h	6	2.82639711562907	5.66666666666667	0.577350269189626	0.101885341621699	0.333333333333333	FALSE	NA	1	1
ORF38	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	+	1	RK-13_4h	11	4.072616385594	12.3333333333333	1.52752523165195	0.123853397160969	1.33333333333333	FALSE	NA	1	1
ORF38	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	+	1	RK-13_4h	14	4.91151487794288	12.3333333333333	1.52752523165195	0.123853397160969	1.66666666666667	TRUE	2	1	1
ORF38	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	+	1	RK-13_4h	12	3.76973917711706	12.3333333333333	1.52752523165195	0.123853397160969	0.333333333333334	FALSE	NA	1	1
ORF38	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	+	1	RK-13_6h	25	3.79112540590868	25	1	0.04	0	FALSE	NA	1	1
ORF38	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	+	1	RK-13_6h	26	4.01748922648384	25	1	0.04	1	TRUE	2	1	1
ORF38	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	+	1	RK-13_6h	24	3.80123443420299	25	1	0.04	1	TRUE	3	1	1
ORF38	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	+	1	RK-13_8h	68	3.81839951058548	95.3333333333333	35.1615320106126	0.36882725885258	27.3333333333333	FALSE	NA	1	1
ORF38	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	+	1	RK-13_8h	83	3.68185209108516	95.3333333333333	35.1615320106126	0.36882725885258	12.3333333333333	FALSE	NA	1	1
ORF38	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	+	1	RK-13_8h	135	4.32018461944506	95.3333333333333	35.1615320106126	0.36882725885258	39.6666666666667	TRUE	3	1	1
ORF38	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	+	1	RK-13_12h	198	3.24403698583539	141.666666666667	48.9114846772548	0.345257538898269	56.3333333333334	TRUE	1	1	1
ORF38	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	+	1	RK-13_12h	110	2.91711816278985	141.666666666667	48.9114846772548	0.345257538898269	31.6666666666667	FALSE	NA	1	1
ORF38	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	+	1	RK-13_12h	117	3.10088758435495	141.666666666667	48.9114846772548	0.345257538898269	24.6666666666667	FALSE	NA	1	1
ORF38	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	+	1	RK-13_18h	28	2.25260112839488	25	3	0.12	3	TRUE	1	1	1
ORF38	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	+	1	RK-13_18h	22	2.31255404879075	25	3	0.12	3	TRUE	2	1	1
ORF38	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	+	1	RK-13_18h	25	3.01409782470053	25	3	0.12	0	FALSE	NA	1	1
ORF38	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	+	1	RK-13_24h	14	0.450371859429758	14	2	0.142857142857143	0	FALSE	NA	1	1
ORF38	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	+	1	RK-13_24h	12	0.799165238844125	14	2	0.142857142857143	2	TRUE	2	1	1
ORF38	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	+	1	RK-13_24h	16	1.68173543828036	14	2	0.142857142857143	2	TRUE	3	1	1
ORF38	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	+	1	RK-13_48h	19	0.683220924923755	16.6666666666667	2.08166599946613	0.124899959967968	2.33333333333333	TRUE	1	1	1
ORF38	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	+	1	RK-13_48h	16	0.903322704147462	16.6666666666667	2.08166599946613	0.124899959967968	0.666666666666668	FALSE	NA	1	1
ORF38	L	48h	48	RK-13	EHV-1_48h_3	NC_001491.2	+	1	RK-13_48h	15	1.21895060881431	16.6666666666667	2.08166599946613	0.124899959967968	1.66666666666667	FALSE	NA	1	1
ORF39	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	+	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF39	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	+	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF39	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	+	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF39	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	+	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF39	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	+	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF39	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	+	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF39	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	+	1	RK-13_4h	1	-0.186165348121032	0.666666666666667	0.577350269189626	0.866025403784439	0.333333333333333	FALSE	NA	2	2
ORF39	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	+	1	RK-13_4h	1	-0.000687625893181165	0.666666666666667	0.577350269189626	0.866025403784439	0.333333333333333	FALSE	NA	2	2
ORF39	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	+	1	RK-13_4h	0	-1.63673924139448	0.666666666666667	0.577350269189626	0.866025403784439	0.666666666666667	TRUE	3	2	2
ORF39	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	+	1	RK-13_6h	1	-0.899740684332285	2.66666666666667	1.52752523165195	0.57282196186948	1.66666666666667	TRUE	1	2	2
ORF39	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	+	1	RK-13_6h	3	0.041679883840307	2.66666666666667	1.52752523165195	0.57282196186948	0.333333333333334	FALSE	NA	2	2
ORF39	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	+	1	RK-13_6h	4	0.371648592474307	2.66666666666667	1.52752523165195	0.57282196186948	1.33333333333333	FALSE	NA	2	2
ORF39	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	+	1	RK-13_8h	32	2.18691141184679	36.6666666666667	4.16333199893227	0.113545418152698	4.66666666666666	TRUE	1	2	2
ORF39	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	+	1	RK-13_8h	38	1.99726147238163	36.6666666666667	4.16333199893227	0.113545418152698	1.33333333333334	FALSE	NA	2	2
ORF39	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	+	1	RK-13_8h	40	1.74174275367195	36.6666666666667	4.16333199893227	0.113545418152698	3.33333333333334	FALSE	NA	2	2
ORF39	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	+	1	RK-13_12h	190	3.15356581232523	129.666666666667	52.4436205208349	0.404449515584845	60.3333333333334	TRUE	1	2	2
ORF39	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	+	1	RK-13_12h	104	2.79371548487286	129.666666666667	52.4436205208349	0.404449515584845	25.6666666666667	FALSE	NA	2	2
ORF39	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	+	1	RK-13_12h	95	2.6431437852004	129.666666666667	52.4436205208349	0.404449515584845	34.6666666666667	FALSE	NA	2	2
ORF39	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	+	1	RK-13_18h	12	0.701889026122266	9.33333333333333	3.05505046330389	0.327326835353989	2.66666666666667	FALSE	NA	2	2
ORF39	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	+	1	RK-13_18h	10	0.837578798086951	9.33333333333333	3.05505046330389	0.327326835353989	0.666666666666666	FALSE	NA	2	2
ORF39	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	+	1	RK-13_18h	6	0.373317689472631	9.33333333333333	3.05505046330389	0.327326835353989	3.33333333333333	TRUE	3	2	2
ORF39	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	+	1	RK-13_24h	28	1.59572403537686	24.6666666666667	3.05505046330389	0.123853397160969	3.33333333333333	TRUE	1	2	2
ORF39	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	+	1	RK-13_24h	24	2.06283765561127	24.6666666666667	3.05505046330389	0.123853397160969	0.666666666666668	FALSE	NA	2	2
ORF39	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	+	1	RK-13_24h	22	2.32950242824375	24.6666666666667	3.05505046330389	0.123853397160969	2.66666666666667	FALSE	NA	2	2
ORF39	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	+	1	RK-13_48h	26	1.19501214750408	20.6666666666667	7.57187779440037	0.366381183600018	5.33333333333333	FALSE	NA	2	2
ORF39	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	+	1	RK-13_48h	12	0.468828783343517	20.6666666666667	7.57187779440037	0.366381183600018	8.66666666666667	TRUE	2	2	2
ORF39	L	48h	48	RK-13	EHV-1_48h_3	NC_001491.2	+	1	RK-13_48h	24	2.12254350076824	20.6666666666667	7.57187779440037	0.366381183600018	3.33333333333333	FALSE	NA	2	2
ORF4	unknown	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	1	1
ORF4	unknown	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	1	1
ORF4	unknown	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	1	1
ORF4	unknown	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	4	1.76228747233336	5.33333333333333	1.52752523165195	0.28641098093474	1.33333333333333	FALSE	NA	1	1
ORF4	unknown	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	5	2.23031203211554	5.33333333333333	1.52752523165195	0.28641098093474	0.333333333333333	FALSE	NA	1	1
ORF4	unknown	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	7	3.16568129730563	5.33333333333333	1.52752523165195	0.28641098093474	1.66666666666667	TRUE	3	1	1
ORF4	unknown	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	7	3.10541363452146	9	2.64575131106459	0.293972367896066	2	FALSE	NA	1	1
ORF4	unknown	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	8	3.7719015972854	9	2.64575131106459	0.293972367896066	1	FALSE	NA	1	1
ORF4	unknown	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	12	3.76973917711706	9	2.64575131106459	0.293972367896066	3	TRUE	3	1	1
ORF4	unknown	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	43	4.89530731835558	37	5.56776436283002	0.150480117914325	6	TRUE	1	1	1
ORF4	unknown	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	36	4.67906747004681	37	5.56776436283002	0.150480117914325	1	FALSE	NA	1	1
ORF4	unknown	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	32	4.39492630846517	37	5.56776436283002	0.150480117914325	5	FALSE	NA	1	1
ORF4	unknown	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	30	2.05330149862608	39.3333333333333	8.14452781524708	0.207064266489332	9.33333333333334	TRUE	1	1	1
ORF4	unknown	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	43	2.25327837972391	39.3333333333333	8.14452781524708	0.207064266489332	3.66666666666666	FALSE	NA	1	1
ORF4	unknown	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	45	1.97660689241055	39.3333333333333	8.14452781524708	0.207064266489332	5.66666666666666	FALSE	NA	1	1
ORF4	unknown	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	57	0.790823133157609	53.3333333333333	6.35085296108588	0.11907849302036	3.66666666666666	FALSE	NA	1	1
ORF4	unknown	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	46	1.16183353975768	53.3333333333333	6.35085296108588	0.11907849302036	7.33333333333334	TRUE	2	1	1
ORF4	unknown	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	57	1.59194291257597	53.3333333333333	6.35085296108588	0.11907849302036	3.66666666666666	FALSE	NA	1	1
ORF4	unknown	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	11	0.572318990789154	6	4.35889894354067	0.726483157256779	5	TRUE	1	1	1
ORF4	unknown	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	4	-0.304762315889364	6	4.35889894354067	0.726483157256779	2	FALSE	NA	1	1
ORF4	unknown	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	3	-0.388526760639619	6	4.35889894354067	0.726483157256779	3	FALSE	NA	1	1
ORF4	unknown	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	6	-0.471353205498635	6.33333333333333	1.52752523165195	0.24118819447136	0.333333333333333	FALSE	NA	1	1
ORF4	unknown	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	5	-0.289371319129264	6.33333333333333	1.52752523165195	0.24118819447136	1.33333333333333	FALSE	NA	1	1
ORF4	unknown	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	8	0.51340398139104	6.33333333333333	1.52752523165195	0.24118819447136	1.66666666666667	TRUE	3	1	1
ORF4	unknown	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	13	0.163689998249327	9	4	0.444444444444444	4	TRUE	1	1	1
ORF4	unknown	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	9	0.0969551531701616	9	4	0.444444444444444	0	FALSE	NA	1	1
ORF4	unknown	48h	48	RK-13	EHV-1_48h_3	NC_001491.2	-	1	RK-13_48h	5	-0.261972994246265	9	4	0.444444444444444	4	TRUE	3	1	1
ORF40	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF40	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF40	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF40	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF40	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF40	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF40	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	0	-1.63673924139448	0.666666666666667	0.577350269189626	0.866025403784439	0.666666666666667	TRUE	1	2	2
ORF40	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	1	-0.000687625893181165	0.666666666666667	0.577350269189626	0.866025403784439	0.333333333333333	FALSE	NA	2	2
ORF40	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	1	-0.402559166279246	0.666666666666667	0.577350269189626	0.866025403784439	0.333333333333333	FALSE	NA	2	2
ORF40	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	12	2.20126361101015	15	2.64575131106459	0.176383420737639	3	TRUE	1	2	2
ORF40	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	17	3.10642862400113	15	2.64575131106459	0.176383420737639	2	FALSE	NA	2	2
ORF40	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	16	2.92145045460902	15	2.64575131106459	0.176383420737639	1	FALSE	NA	2	2
ORF40	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	58	3.4788295938746	64.6666666666667	9.07377172587747	0.140316057616662	6.66666666666667	FALSE	NA	2	2
ORF40	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	61	3.0121440106873	64.6666666666667	9.07377172587747	0.140316057616662	3.66666666666667	FALSE	NA	2	2
ORF40	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	75	3.07243019379822	64.6666666666667	9.07377172587747	0.140316057616662	10.3333333333333	TRUE	3	2	2
ORF40	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	189	3.14197077875382	164	21.7025344142107	0.132332526915919	25	TRUE	1	2	2
ORF40	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	150	3.59433659094113	164	21.7025344142107	0.132332526915919	14	FALSE	NA	2	2
ORF40	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	153	3.68315085030768	164	21.7025344142107	0.132332526915919	11	FALSE	NA	2	2
ORF40	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	88	4.68306518990175	60.6666666666667	24.0069434400411	0.395718847912766	27.3333333333333	TRUE	1	2	2
ORF40	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	43	3.7680065104636	60.6666666666667	24.0069434400411	0.395718847912766	17.6666666666667	FALSE	NA	2	2
ORF40	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	51	4.51991670849212	60.6666666666667	24.0069434400411	0.395718847912766	9.66666666666666	FALSE	NA	2	2
ORF40	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	97	4.21921986202511	73	21.1660104885167	0.289945349157763	24	TRUE	1	2	2
ORF40	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	57	3.92604716750404	73	21.1660104885167	0.289945349157763	16	FALSE	NA	2	2
ORF40	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	65	4.63223448464073	73	21.1660104885167	0.289945349157763	8	FALSE	NA	2	2
ORF40	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	65	3.05696326517752	68.3333333333333	5.77350269189626	0.0844902832960428	3.33333333333333	FALSE	NA	2	2
ORF40	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	65	3.73447851594852	68.3333333333333	5.77350269189626	0.0844902832960428	3.33333333333333	FALSE	NA	2	2
ORF40	L	48h	48	RK-13	EHV-1_48h_3	NC_001491.2	-	1	RK-13_48h	75	4.5467060831416	68.3333333333333	5.77350269189626	0.0844902832960428	6.66666666666667	TRUE	3	2	2
ORF41	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	+	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF41	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	+	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF41	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	+	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF41	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	+	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF41	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	+	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF41	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	+	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF41	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	+	1	RK-13_4h	0	-1.63673924139448	0	0		0		NA	2	2
ORF41	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	+	1	RK-13_4h	0	-1.63673924139448	0	0		0		NA	2	2
ORF41	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	+	1	RK-13_4h	0	-1.63673924139448	0	0		0		NA	2	2
ORF41	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	+	1	RK-13_6h	0	-1.63673924139448	0	0		0		NA	2	2
ORF41	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	+	1	RK-13_6h	0	-1.63673924139448	0	0		0		NA	2	2
ORF41	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	+	1	RK-13_6h	0	-1.63673924139448	0	0		0		NA	2	2
ORF41	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	+	1	RK-13_8h	0	-1.63673924139448	3.66666666666667	3.51188458428425	0.957786704804795	3.66666666666667	TRUE	1	2	2
ORF41	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	+	1	RK-13_8h	4	-0.824413233526985	3.66666666666667	3.51188458428425	0.957786704804795	0.333333333333334	FALSE	NA	2	2
ORF41	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	+	1	RK-13_8h	7	-0.571123038913633	3.66666666666667	3.51188458428425	0.957786704804795	3.33333333333333	FALSE	NA	2	2
ORF41	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	+	1	RK-13_12h	28	-0.132013986354386	16.6666666666667	9.86576572463249	0.59194594347795	11.3333333333333	TRUE	1	2	2
ORF41	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	+	1	RK-13_12h	12	-0.504849145216947	16.6666666666667	9.86576572463249	0.59194594347795	4.66666666666667	FALSE	NA	2	2
ORF41	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	+	1	RK-13_12h	10	-0.626323145065811	16.6666666666667	9.86576572463249	0.59194594347795	6.66666666666667	FALSE	NA	2	2
ORF41	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	+	1	RK-13_18h	21	1.67086309719917	15	6	0.4	6	TRUE	1	2	2
ORF41	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	+	1	RK-13_18h	9	0.674428299853035	15	6	0.4	6	TRUE	2	2	2
ORF41	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	+	1	RK-13_18h	15	1.92302957823736	15	6	0.4	0	FALSE	NA	2	2
ORF41	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	+	1	RK-13_24h	31	1.79320196412818	28.3333333333333	2.51661147842358	0.0888215815914206	2.66666666666667	TRUE	1	2	2
ORF41	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	+	1	RK-13_24h	26	2.22908301773749	28.3333333333333	2.51661147842358	0.0888215815914206	2.33333333333333	FALSE	NA	2	2
