gene	cluster	si	au	bp	se.si	se.au	se.bp	v	c	pchi	neighbor	sil_width	gene_order	gene_to_centroid_dist	scaled_dist
ORF64_1	11	0.939736827880284	0.980719604348316	0.871412033121218	0.0109228537385982	0.00439862230826086	0.00373847831687502	-1.60096728980115	0.467876035701117	0.710478068233783	12	0	1	0	0
ORF65_1	12	0.482267102929991	0.893924188513272	0.344237818862514	0.0457054728584423	0.0150728631483236	0.00500063690031176	-0.423373121778998	0.824297721675539	0.820897286429118	4	0.396566673219546	3	5.62796358589055	0.339250061880463
ORF66_1	3	0.996878565739356	0.999030202039559	0.982636913762827	0.00166609152204611	0.000599849635796371	0.00178788298787797	-2.60543298465204	0.493895883875122	0.515522607876051	2	0.234103197480485	5	14.399695069914	0.868004451161551
ORF68, ORF67_1	12	0.482267102929991	0.893924188513272	0.344237818862514	0.0457054728584423	0.0150728631483236	0.00500063690031176	-0.423373121778998	0.824297721675539	0.820897286429118	4	0.456186405616012	2	6.89929328054768	0.415885006474664
ORF69, ORF70	12	0.482267102929991	0.893924188513272	0.344237818862514	0.0457054728584423	0.0150728631483236	0.00500063690031176	-0.423373121778998	0.824297721675539	0.820897286429118	4	0.680115374943848	1	4.36161731873495	0.262915515123325
ORF7,  ORF6,  ORF5	1	1	1	1	0	0	0	0	0	0	5	0.259041529901315	5	10.4926289916331	0.632488995419999
ORF71, ORF72, ORF73	7	0.604688749972033	0.859661823593837	0.631234788452554	0.0339130085795362	0.0173493850179857	0.0051309240085222	-0.706963354305163	0.371837861379525	0.227351534399748	2	0.682430934306898	1	2.02736901258387	0.122208513341825
ORF74, ORF75, ORF76, ORF67 _2	5	0.209733355554317	0.626912470278075	0.572883324822782	0.0378317589806853	0.0290755227685621	0.00522178320990382	-0.253703322019764	0.0699836178842555	0.198364673671774	4	-0.248700413500815	10	14.6584705271034	0.883603270969968
ORF8	2	0.704844601682056	0.866619198573395	0.807529282060745	0.0307131829033305	0.0184804287855692	0.00424242560753915	-0.989689369932999	0.120861772511232	0.0436046566569913	7	0.611701203404231	2	4.98993394749325	0.300790041483298
ORF9	5	0.209733355554317	0.626912470278075	0.572883324822782	0.0378317589806853	0.0290755227685621	0.00522178320990382	-0.253703322019764	0.0699836178842555	0.198364673671774	3	0.421279932532269	5	8.30333352275307	0.500519658384101
