gene	Kinetic_class	hpi	Time	cell_line	sample	seqnames	strand	norm_base	group	read_count	norm_read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	cluster	rep	rep_gene
ORF37, ORF36, ORF35, ORF35.5	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	6407	10.6082572865635	6363.33333333333	843.348287087448	0.132532470469479	43.666666666667	FALSE	NA	cluster_2	2	ORF37, ORF36, ORF35, ORF35.5::2
ORF37, ORF36, ORF35, ORF35.5	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	5499	10.7465402019874	6363.33333333333	843.348287087448	0.132532470469479	864.333333333333	TRUE	3	cluster_2	3	ORF37, ORF36, ORF35, ORF35.5::3
ORF37, ORF36, ORF35, ORF35.5	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	6731	9.8600194204181	6297.5	613.061579288737	0.0973499927413635	426.333333333333	FALSE	NA	cluster_2	1	ORF37, ORF36, ORF35, ORF35.5::1
ORF37, ORF36, ORF35, ORF35.5	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	5864	9.75291430566756	6297.5	613.061579288737	0.0973499927413635	440.666666666667	TRUE	2	cluster_2	2	ORF37, ORF36, ORF35, ORF35.5::2
ORF38	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	+	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_5	1	ORF38::1
ORF38	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	+	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_5	2	ORF38::2
ORF38	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	+	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_5	3	ORF38::3
ORF38	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	+	1	RK-13_2h	33	7.19814060780031	27	5.29150262212918	0.195981578597377	6	TRUE	1	cluster_5	1	ORF38::1
ORF38	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	+	1	RK-13_2h	23	7.22237656391466	27	5.29150262212918	0.195981578597377	4	FALSE	NA	cluster_5	2	ORF38::2
ORF38	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	+	1	RK-13_2h	25	7.52283024307063	27	5.29150262212918	0.195981578597377	2	FALSE	NA	cluster_5	3	ORF38::3
ORF38	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	+	1	RK-13_4h	135	9.24165958392619	147	12	0.0816326530612245	12	TRUE	1	cluster_5	1	ORF38::1
ORF38	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	+	1	RK-13_4h	159	9.52639526237573	147	12	0.0816326530612245	12	TRUE	2	cluster_5	2	ORF38::2
ORF38	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	+	1	RK-13_4h	147	8.85650853236961	147	12	0.0816326530612245	0	FALSE	NA	cluster_5	3	ORF38::3
ORF38	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	+	1	RK-13_6h	829	8.02834401705272	814.333333333333	12.7017059221718	0.0155976740755282	14.6666666666666	TRUE	1	cluster_5	1	ORF38::1
ORF38	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	+	1	RK-13_6h	807	7.95749301934683	814.333333333333	12.7017059221718	0.0155976740755282	7.33333333333337	FALSE	NA	cluster_5	2	ORF38::2
ORF38	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	+	1	RK-13_6h	807	8.00222714740574	814.333333333333	12.7017059221718	0.0155976740755282	7.33333333333337	FALSE	NA	cluster_5	3	ORF38::3
ORF38	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	+	1	RK-13_8h	741	7.34188155202951	977.333333333333	252.868213370786	0.258732824049235	236.333333333333	FALSE	NA	cluster_5	1	ORF38::1
ORF38	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	+	1	RK-13_8h	947	7.3230448027258	977.333333333333	252.868213370786	0.258732824049235	30.3333333333334	FALSE	NA	cluster_5	2	ORF38::2
ORF38	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	+	1	RK-13_8h	1244	7.24500889749135	977.333333333333	252.868213370786	0.258732824049235	266.666666666667	TRUE	3	cluster_5	3	ORF38::3
ORF38	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	+	1	RK-13_12h	2127	6.96002399892727	1695.33333333333	403.366252100164	0.237927399980435	431.666666666667	TRUE	1	cluster_5	1	ORF38::1
ORF38	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	+	1	RK-13_12h	1328	6.97634891629872	1695.33333333333	403.366252100164	0.237927399980435	367.333333333333	FALSE	NA	cluster_5	2	ORF38::2
ORF38	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	+	1	RK-13_12h	1631	6.84865272715385	1695.33333333333	403.366252100164	0.237927399980435	64.3333333333333	FALSE	NA	cluster_5	3	ORF38::3
ORF38	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	+	1	RK-13_18h	1826	6.99246780055871	1664.66666666667	142.903230660938	0.0858449523393702	161.333333333333	TRUE	1	cluster_5	1	ORF38::1
ORF38	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	+	1	RK-13_18h	1614	7.09093655434015	1664.66666666667	142.903230660938	0.0858449523393702	50.6666666666667	FALSE	NA	cluster_5	2	ORF38::2
ORF38	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	+	1	RK-13_18h	1554	7.11590859035099	1664.66666666667	142.903230660938	0.0858449523393702	110.666666666667	FALSE	NA	cluster_5	3	ORF38::3
ORF38	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	+	1	RK-13_24h	1007	7.05430230898783	884.666666666667	131.264364293335	0.148377201537304	122.333333333333	FALSE	NA	cluster_5	1	ORF38::1
ORF38	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	+	1	RK-13_24h	901	7.06042119430057	884.666666666667	131.264364293335	0.148377201537304	16.3333333333334	FALSE	NA	cluster_5	2	ORF38::2
ORF38	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	+	1	RK-13_24h	746	7.17861383311638	884.666666666667	131.264364293335	0.148377201537304	138.666666666667	TRUE	3	cluster_5	3	ORF38::3
ORF38	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	+	1	RK-13_48h	1143	6.49138984538077	1103.5	55.8614357137373	0.0506220532068303	52	TRUE	1	cluster_5	1	ORF38::1
ORF38	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	+	1	RK-13_48h	1064	6.49230494521791	1103.5	55.8614357137373	0.0506220532068303	27	FALSE	NA	cluster_5	2	ORF38::2
ORF39	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	+	1	RK-13_1h	0	2.45330850883562	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	cluster_9	1	ORF39::1
ORF39	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	+	1	RK-13_1h	1	7.82804808902623	0.333333333333333	0.577350269189626	1.73205080756888	0.666666666666667	TRUE	2	cluster_9	2	ORF39::2
ORF39	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	+	1	RK-13_1h	0	2.45330850883562	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	cluster_9	3	ORF39::3
ORF39	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	+	1	RK-13_2h	0	2.45330850883562	1.66666666666667	2.88675134594813	1.73205080756888	1.66666666666667	FALSE	NA	cluster_9	1	ORF39::1
ORF39	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	+	1	RK-13_2h	0	2.45330850883562	1.66666666666667	2.88675134594813	1.73205080756888	1.66666666666667	FALSE	NA	cluster_9	2	ORF39::2
ORF39	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	+	1	RK-13_2h	5	4.98453849224386	1.66666666666667	2.88675134594813	1.73205080756888	3.33333333333333	TRUE	3	cluster_9	3	ORF39::3
ORF39	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	+	1	RK-13_4h	3	3.81556129320629	5.33333333333333	2.51661147842358	0.471864652204422	2.33333333333333	FALSE	NA	cluster_9	1	ORF39::1
ORF39	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	+	1	RK-13_4h	8	4.60281703218487	5.33333333333333	2.51661147842358	0.471864652204422	2.66666666666667	TRUE	2	cluster_9	2	ORF39::2
ORF39	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	+	1	RK-13_4h	5	3.9685242910482	5.33333333333333	2.51661147842358	0.471864652204422	0.333333333333333	FALSE	NA	cluster_9	3	ORF39::3
ORF39	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	+	1	RK-13_6h	111	4.81746282295617	120.666666666667	8.38649708360608	0.0695013570464592	9.66666666666667	TRUE	1	cluster_9	1	ORF39::1
ORF39	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	+	1	RK-13_6h	126	4.94855176060477	120.666666666667	8.38649708360608	0.0695013570464592	5.33333333333333	FALSE	NA	cluster_9	2	ORF39::2
ORF39	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	+	1	RK-13_6h	125	4.96449506801931	120.666666666667	8.38649708360608	0.0695013570464592	4.33333333333333	FALSE	NA	cluster_9	3	ORF39::3
ORF39	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	+	1	RK-13_8h	398	6.22113059717162	528	129.502895720521	0.245270635834319	130	TRUE	1	cluster_9	1	ORF39::1
ORF39	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	+	1	RK-13_8h	529	6.26972526738819	528	129.502895720521	0.245270635834319	1	FALSE	NA	cluster_9	2	ORF39::2
ORF39	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	+	1	RK-13_8h	657	6.11350286463618	528	129.502895720521	0.245270635834319	129	FALSE	NA	cluster_9	3	ORF39::3
ORF39	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	+	1	RK-13_12h	1866	6.7203032054155	1473	361.049858052873	0.245111919927273	393	TRUE	1	cluster_9	1	ORF39::1
ORF39	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	+	1	RK-13_12h	1156	6.72201667691105	1473	361.049858052873	0.245111919927273	317	FALSE	NA	cluster_9	2	ORF39::2
ORF39	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	+	1	RK-13_12h	1397	6.57095572299419	1473	361.049858052873	0.245111919927273	76	FALSE	NA	cluster_9	3	ORF39::3
ORF39	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	+	1	RK-13_18h	1240	6.30698804057338	1102.33333333333	128.336796490069	0.116422857414638	137.666666666667	TRUE	1	cluster_9	1	ORF39::1
ORF39	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	+	1	RK-13_18h	1081	6.3713247274504	1102.33333333333	128.336796490069	0.116422857414638	21.3333333333333	FALSE	NA	cluster_9	2	ORF39::2
ORF39	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	+	1	RK-13_18h	986	6.30274556822415	1102.33333333333	128.336796490069	0.116422857414638	116.333333333333	FALSE	NA	cluster_9	3	ORF39::3
ORF39	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	+	1	RK-13_24h	741	6.49892801351038	655.666666666667	91.5277735626369	0.139594977472247	85.3333333333334	FALSE	NA	cluster_9	1	ORF39::1
ORF39	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	+	1	RK-13_24h	667	6.51494386141814	655.666666666667	91.5277735626369	0.139594977472247	11.3333333333334	FALSE	NA	cluster_9	2	ORF39::2
ORF39	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	+	1	RK-13_24h	559	6.64507529039453	655.666666666667	91.5277735626369	0.139594977472247	96.6666666666666	TRUE	3	cluster_9	3	ORF39::3
ORF39	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	+	1	RK-13_48h	1055	6.35494560365579	1049.5	7.77817459305202	0.00741131452410865	41	FALSE	NA	cluster_9	1	ORF39::1
ORF39	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	+	1	RK-13_48h	1044	6.45965290648151	1049.5	7.77817459305202	0.00741131452410865	30	FALSE	NA	cluster_9	2	ORF39::2
ORF4	unknown	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	2.45330850883562	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	cluster_4	1	ORF4::1
ORF4	unknown	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	0	2.45330850883562	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	cluster_4	2	ORF4::2
ORF4	unknown	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	1	8.64762667135727	0.333333333333333	0.577350269189626	1.73205080756888	0.666666666666667	TRUE	3	cluster_4	3	ORF4::3
ORF4	unknown	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	31	7.07877697058259	33.3333333333333	2.51661147842358	0.0754983443527075	2.33333333333334	FALSE	NA	cluster_4	1	ORF4::1
ORF4	unknown	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	33	7.9406166358898	33.3333333333333	2.51661147842358	0.0754983443527075	0.333333333333336	FALSE	NA	cluster_4	2	ORF4::2
ORF4	unknown	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	36	8.25969627025855	33.3333333333333	2.51661147842358	0.0754983443527075	2.66666666666666	TRUE	3	cluster_4	3	ORF4::3
ORF4	unknown	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	74	8.05168408380931	89.3333333333333	21.5715862498179	0.24147298040841	15.3333333333333	FALSE	NA	cluster_4	1	ORF4::1
ORF4	unknown	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	80	8.19871340175341	89.3333333333333	21.5715862498179	0.24147298040841	9.33333333333333	FALSE	NA	cluster_4	2	ORF4::2
ORF4	unknown	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	114	8.34787944830734	89.3333333333333	21.5715862498179	0.24147298040841	24.6666666666667	TRUE	3	cluster_4	3	ORF4::3
ORF4	unknown	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	455	6.85375839766225	408.666666666667	43.0155010819743	0.105258159254423	46.3333333333333	TRUE	1	cluster_4	1	ORF4::1
ORF4	unknown	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	401	6.61197138087604	408.666666666667	43.0155010819743	0.105258159254423	7.66666666666669	FALSE	NA	cluster_4	2	ORF4::2
ORF4	unknown	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	370	6.50983005871267	408.666666666667	43.0155010819743	0.105258159254423	38.6666666666667	FALSE	NA	cluster_4	3	ORF4::3
ORF4	unknown	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	285	5.70823796098735	414	129.502895720521	0.312808926861161	129	FALSE	NA	cluster_4	1	ORF4::1
ORF4	unknown	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	413	5.87899070547096	414	129.502895720521	0.312808926861161	1	FALSE	NA	cluster_4	2	ORF4::2
ORF4	unknown	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	544	5.8229961575264	414	129.502895720521	0.312808926861161	130	TRUE	3	cluster_4	3	ORF4::3
ORF4	unknown	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	612	5.06837447390042	511	96.8142551487125	0.189460381895719	101	TRUE	1	cluster_4	1	ORF4::1
ORF4	unknown	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	419	5.18998360946114	511	96.8142551487125	0.189460381895719	92	FALSE	NA	cluster_4	2	ORF4::2
ORF4	unknown	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	502	5.07684138238254	511	96.8142551487125	0.189460381895719	9	FALSE	NA	cluster_4	3	ORF4::3
ORF4	unknown	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	342	4.62126802986899	321.333333333333	18.8767935130237	0.058745208028082	20.6666666666667	TRUE	1	cluster_4	1	ORF4::1
ORF4	unknown	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	305	4.68287775211812	321.333333333333	18.8767935130237	0.058745208028082	16.3333333333333	FALSE	NA	cluster_4	2	ORF4::2
ORF4	unknown	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	317	4.77607166719024	321.333333333333	18.8767935130237	0.058745208028082	4.33333333333331	FALSE	NA	cluster_4	3	ORF4::3
ORF4	unknown	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	198	4.70373168953335	158	38.5875627631495	0.244225080779427	40	TRUE	1	cluster_4	1	ORF4::1
ORF4	unknown	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	155	4.57312443355825	158	38.5875627631495	0.244225080779427	3	FALSE	NA	cluster_4	2	ORF4::2
ORF4	unknown	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	121	4.57624527463915	158	38.5875627631495	0.244225080779427	37	FALSE	NA	cluster_4	3	ORF4::3
ORF4	unknown	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	280	4.61157004384988	257	32.5269119345812	0.126563859667631	24.3333333333333	TRUE	1	cluster_4	1	ORF4::1
ORF4	unknown	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	234	4.50761055144593	257	32.5269119345812	0.126563859667631	21.6666666666667	FALSE	NA	cluster_4	2	ORF4::2
ORF40	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_2	1	ORF40::1
ORF40	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_2	2	ORF40::2
ORF40	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_2	3	ORF40::3
ORF40	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	0	2.45330850883562	0	0		0		NA	cluster_2	1	ORF40::1
ORF40	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	0	2.45330850883562	0	0		0		NA	cluster_2	2	ORF40::2
ORF40	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	0	2.45330850883562	0	0		0		NA	cluster_2	3	ORF40::3
ORF40	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	3	3.81556129320629	5.33333333333333	2.51661147842358	0.471864652204422	2.33333333333333	FALSE	NA	cluster_2	1	ORF40::1
ORF40	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	5	4.18216394382249	5.33333333333333	2.51661147842358	0.471864652204422	0.333333333333333	FALSE	NA	cluster_2	2	ORF40::2
ORF40	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	8	4.34151747268862	5.33333333333333	2.51661147842358	0.471864652204422	2.66666666666667	TRUE	3	cluster_2	3	ORF40::3
ORF40	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	128	4.97551789719308	135.333333333333	9.45163125250522	0.0698396397968366	7.33333333333334	FALSE	NA	cluster_2	1	ORF40::1
ORF40	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	146	5.12032721663468	135.333333333333	9.45163125250522	0.0698396397968366	10.6666666666667	TRUE	2	cluster_2	2	ORF40::2
ORF40	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	132	5.02717991153129	135.333333333333	9.45163125250522	0.0698396397968366	3.33333333333334	FALSE	NA	cluster_2	3	ORF40::3
ORF40	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	306	5.81194997470192	397.666666666667	118.145390656315	0.29709653978956	91.6666666666667	FALSE	NA	cluster_2	1	ORF40::1
ORF40	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	356	5.66178773473446	397.666666666667	118.145390656315	0.29709653978956	41.6666666666667	FALSE	NA	cluster_2	2	ORF40::2
ORF40	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	531	5.78727959945494	397.666666666667	118.145390656315	0.29709653978956	133.333333333333	TRUE	3	cluster_2	3	ORF40::3
ORF40	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	1056	5.7889008538221	836.333333333333	205.79682537234	0.24607033723277	219.666666666667	TRUE	1	cluster_2	1	ORF40::1
ORF40	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	648	5.77632486882245	836.333333333333	205.79682537234	0.24607033723277	188.333333333333	FALSE	NA	cluster_2	2	ORF40::2
ORF40	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	805	5.6929689489774	836.333333333333	205.79682537234	0.24607033723277	31.3333333333334	FALSE	NA	cluster_2	3	ORF40::3
ORF40	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	660	5.373069959641	591.333333333333	62.7402050788275	0.106099557630486	68.6666666666666	TRUE	1	cluster_2	1	ORF40::1
ORF40	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	577	5.42730516443961	591.333333333333	62.7402050788275	0.106099557630486	14.3333333333334	FALSE	NA	cluster_2	2	ORF40::2
ORF40	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	537	5.39980794810059	591.333333333333	62.7402050788275	0.106099557630486	54.3333333333334	FALSE	NA	cluster_2	3	ORF40::3
ORF40	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	330	5.28925171804932	272.666666666667	51.5881123257416	0.189198455962378	57.3333333333333	TRUE	1	cluster_2	1	ORF40::1
ORF40	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	258	5.12639096823712	272.666666666667	51.5881123257416	0.189198455962378	14.6666666666667	FALSE	NA	cluster_2	2	ORF40::2
ORF40	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	230	5.29470007111639	272.666666666667	51.5881123257416	0.189198455962378	42.6666666666667	FALSE	NA	cluster_2	3	ORF40::3
ORF40	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	329	4.77686579469765	316.5	17.6776695296637	0.0558536162074682	6	FALSE	NA	cluster_2	1	ORF40::1
ORF40	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	304	4.7695855584181	316.5	17.6776695296637	0.0558536162074682	31	FALSE	NA	cluster_2	2	ORF40::2
ORF41, ORF42, OF43	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	+	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_2	1	ORF41, ORF42, OF43::1
ORF41, ORF42, OF43	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	+	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_2	2	ORF41, ORF42, OF43::2
ORF41, ORF42, OF43	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	+	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_2	3	ORF41, ORF42, OF43::3
ORF41, ORF42, OF43	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	+	1	RK-13_2h	9	5.15479981166329	12.3333333333333	4.16333199893227	0.337567459372886	3.33333333333333	FALSE	NA	cluster_2	1	ORF41, ORF42, OF43::1
ORF41, ORF42, OF43	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	+	1	RK-13_2h	17	6.66114209659388	12.3333333333333	4.16333199893227	0.337567459372886	4.66666666666667	TRUE	2	cluster_2	2	ORF41, ORF42, OF43::2
ORF41, ORF42, OF43	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	+	1	RK-13_2h	11	6.0486759103695	12.3333333333333	4.16333199893227	0.337567459372886	1.33333333333333	FALSE	NA	cluster_2	3	ORF41, ORF42, OF43::3
ORF41, ORF42, OF43	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	+	1	RK-13_4h	35	6.60668169386029	35	2	0.0571428571428571	0	FALSE	NA	cluster_2	1	ORF41, ORF42, OF43::1
ORF41, ORF42, OF43	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	+	1	RK-13_4h	33	6.49413935352846	35	2	0.0571428571428571	2	TRUE	2	cluster_2	2	ORF41, ORF42, OF43::2
ORF41, ORF42, OF43	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	+	1	RK-13_4h	37	6.21484760765041	35	2	0.0571428571428571	2	TRUE	3	cluster_2	3	ORF41, ORF42, OF43::3
ORF41, ORF42, OF43	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	+	1	RK-13_6h	550	7.2106184943386	559.666666666667	13.4288247189891	0.0239943264782414	9.66666666666663	FALSE	NA	cluster_2	1	ORF41, ORF42, OF43::1
ORF41, ORF42, OF43	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	+	1	RK-13_6h	575	7.28116232436584	559.666666666667	13.4288247189891	0.0239943264782414	15.3333333333334	TRUE	2	cluster_2	2	ORF41, ORF42, OF43::2
ORF41, ORF42, OF43	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	+	1	RK-13_6h	554	7.25173059796164	559.666666666667	13.4288247189891	0.0239943264782414	5.66666666666663	FALSE	NA	cluster_2	3	ORF41, ORF42, OF43::3
ORF41, ORF42, OF43	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	+	1	RK-13_8h	1527	8.79538157654811	1983.66666666667	551.935986626469	0.27824028900679	456.666666666667	FALSE	NA	cluster_2	1	ORF41, ORF42, OF43::1
ORF41, ORF42, OF43	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	+	1	RK-13_8h	1827	8.64525594509806	1983.66666666667	551.935986626469	0.27824028900679	156.666666666667	FALSE	NA	cluster_2	2	ORF41, ORF42, OF43::2
ORF41, ORF42, OF43	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	+	1	RK-13_8h	2597	8.72239639851619	1983.66666666667	551.935986626469	0.27824028900679	613.333333333333	TRUE	3	cluster_2	3	ORF41, ORF42, OF43::3
ORF41, ORF42, OF43	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	+	1	RK-13_12h	7390	9.40646477108921	5847.33333333333	1432.17363937943	0.244927654665278	1542.66666666667	TRUE	1	cluster_2	1	ORF41, ORF42, OF43::1
ORF41, ORF42, OF43	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	+	1	RK-13_12h	4560	9.40103952401731	5847.33333333333	1432.17363937943	0.244927654665278	1287.33333333333	FALSE	NA	cluster_2	2	ORF41, ORF42, OF43::2
