gene	Kinetic_class	hpi	Time	cell_line	seqnames	strand	norm_base	sample	group	read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	cluster	rep	rep_gene
ORF21	E	4h	4	RK-13	NC_001491.2	-	2051	EHV-1_4h_1	RK-13_4h	0.00536323744514871	0.00570316333595169	0.000421810365625736	0.0739607724307528	0.000339925890802977	FALSE	NA	cluster_1	1	ORF21::1
ORF21	E	4h	4	RK-13	NC_001491.2	-	2591	EHV-1_4h_2	RK-13_4h	0.00617522192203782	0.00570316333595169	0.000421810365625736	0.0739607724307528	0.000472058586086138	TRUE	2	cluster_1	2	ORF21::2
ORF21	E	4h	4	RK-13	NC_001491.2	-	3231	EHV-1_4h_3	RK-13_4h	0.00557103064066852	0.00570316333595169	0.000421810365625736	0.0739607724307528	0.000132132695283161	FALSE	NA	cluster_1	3	ORF21::3
ORF21	E	6h	6	RK-13	NC_001491.2	-	14162	EHV-1_6h_1	RK-13_6h	0.000847337946617709	0.000745867522460792	0.000372620035807731	0.499579381842998	0.000101470424156917	FALSE	NA	cluster_1	1	ORF21::1
ORF21	E	6h	6	RK-13	NC_001491.2	-	13242	EHV-1_6h_2	RK-13_6h	0.00105724210844283	0.000745867522460792	0.000372620035807731	0.499579381842998	0.000311374585982042	FALSE	NA	cluster_1	2	ORF21::2
ORF21	E	6h	6	RK-13	NC_001491.2	-	15014	EHV-1_6h_3	RK-13_6h	0.000333022512321833	0.000745867522460792	0.000372620035807731	0.499579381842998	0.000412845010138959	TRUE	3	cluster_1	3	ORF21::3
ORF21	E	8h	8	RK-13	NC_001491.2	-	15660	EHV-1_8h_1	RK-13_8h	0.00363984674329502	0.00433768557138911	0.000654352273954306	0.150852859937645	0.000697838828094095	TRUE	1	cluster_1	1	ORF21::1
ORF21	E	8h	8	RK-13	NC_001491.2	-	22076	EHV-1_8h_2	RK-13_8h	0.00493748867548469	0.00433768557138911	0.000654352273954306	0.150852859937645	0.000599803104095575	FALSE	NA	cluster_1	2	ORF21::2
ORF21	E	8h	8	RK-13	NC_001491.2	-	25475	EHV-1_8h_3	RK-13_8h	0.00443572129538763	0.00433768557138911	0.000654352273954306	0.150852859937645	9.80357239985207e-05	FALSE	NA	cluster_1	3	ORF21::3
ORF21	E	12h	12	RK-13	NC_001491.2	-	73125	EHV-1_12h_1	RK-13_12h	0.00341880341880342	0.00318378394424898	0.000278884617069025	0.0875953337137678	0.00023501947455444	FALSE	NA	cluster_1	1	ORF21::1
ORF21	E	12h	12	RK-13	NC_001491.2	-	50424	EHV-1_12h_2	RK-13_12h	0.00287561478660955	0.00318378394424898	0.000278884617069025	0.0875953337137678	0.000308169157639428	TRUE	2	cluster_1	2	ORF21::2
ORF21	E	12h	12	RK-13	NC_001491.2	-	49433	EHV-1_12h_3	RK-13_12h	0.00325693362733397	0.00318378394424898	0.000278884617069025	0.0875953337137678	7.31496830849881e-05	FALSE	NA	cluster_1	3	ORF21::3
ORF21	E	18h	18	RK-13	NC_001491.2	-	64048	EHV-1_18h_1	RK-13_18h	0.000327879090681989	0.000301774454464459	0.000133666056817601	0.442933637490323	2.61046362175291e-05	FALSE	NA	cluster_1	1	ORF21::1
ORF21	E	18h	18	RK-13	NC_001491.2	-	42810	EHV-1_18h_2	RK-13_18h	0.000420462508759636	0.000301774454464459	0.000133666056817601	0.442933637490323	0.000118688054295176	FALSE	NA	cluster_1	2	ORF21::2
ORF21	E	18h	18	RK-13	NC_001491.2	-	38221	EHV-1_18h_3	RK-13_18h	0.000156981763951754	0.000301774454464459	0.000133666056817601	0.442933637490323	0.000144792690512705	TRUE	3	cluster_1	3	ORF21::3
ORF21	E	24h	24	RK-13	NC_001491.2	-	52104	EHV-1_24h_1	RK-13_24h	0.000748502994011976	0.000649830522978654	9.69099038449517e-05	0.149131043276856	9.86724710333221e-05	TRUE	1	cluster_1	1	ORF21::1
ORF21	E	24h	24	RK-13	NC_001491.2	-	36050	EHV-1_24h_2	RK-13_24h	0.000554785020804438	0.000649830522978654	9.69099038449517e-05	0.149131043276856	9.50455021742157e-05	FALSE	NA	cluster_1	2	ORF21::2
ORF21	E	24h	24	RK-13	NC_001491.2	-	34045	EHV-1_24h_3	RK-13_24h	0.000646203554119548	0.000649830522978654	9.69099038449517e-05	0.149131043276856	3.62696885910629e-06	FALSE	NA	cluster_1	3	ORF21::3
ORF21	E	48h	48	RK-13	NC_001491.2	-	75252	EHV-1_48h_1	RK-13_48h	0.000504969967575613	0.000493848980003219	1.57274514518619e-05	0.0318466820600893	7.3716277502358e-05	FALSE	NA	cluster_1	1	ORF21::1
ORF21	E	48h	48	RK-13	NC_001491.2	-	51789	EHV-1_48h_2	RK-13_48h	0.000482727992430825	0.000493848980003219	1.57274514518619e-05	0.0318466820600893	5.14743023575705e-05	FALSE	NA	cluster_1	2	ORF21::2
ORF22	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_4	1	ORF22::1
ORF22	L	1h	1	RK-13	NC_001491.2	-	14	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_4	2	ORF22::2
ORF22	L	1h	1	RK-13	NC_001491.2	-	8	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_4	3	ORF22::3
ORF22	L	2h	2	RK-13	NC_001491.2	-	2197	EHV-1_2h_1	RK-13_2h	0.00136549840691853	0.00239430393935784	0.00103916431716212	0.434015205872663	0.00102880553243931	FALSE	NA	cluster_4	1	ORF22::1
ORF22	L	2h	2	RK-13	NC_001491.2	-	1685	EHV-1_2h_2	RK-13_2h	0.00237388724035608	0.00239430393935784	0.00103916431716212	0.434015205872663	2.04166990017524e-05	FALSE	NA	cluster_4	2	ORF22::2
ORF22	L	2h	2	RK-13	NC_001491.2	-	1452	EHV-1_2h_3	RK-13_2h	0.0034435261707989	0.00239430393935784	0.00103916431716212	0.434015205872663	0.00104922223144106	TRUE	3	cluster_4	3	ORF22::3
ORF22	L	4h	4	RK-13	NC_001491.2	-	2051	EHV-1_4h_1	RK-13_4h	0.00292540224280839	0.00494275239067936	0.00183103765773538	0.370448995419678	0.00201735014787098	TRUE	1	cluster_4	1	ORF22::1
ORF22	L	4h	4	RK-13	NC_001491.2	-	2591	EHV-1_4h_2	RK-13_4h	0.0054033191817831	0.00494275239067936	0.00183103765773538	0.370448995419678	0.000460566791103732	FALSE	NA	cluster_4	2	ORF22::2
ORF22	L	4h	4	RK-13	NC_001491.2	-	3231	EHV-1_4h_3	RK-13_4h	0.00649953574744661	0.00494275239067936	0.00183103765773538	0.370448995419678	0.00155678335676725	FALSE	NA	cluster_4	3	ORF22::3
ORF22	L	6h	6	RK-13	NC_001491.2	-	14162	EHV-1_6h_1	RK-13_6h	0.00338935178647084	0.00331773663732657	0.000717028404641586	0.216119747593759	7.16151491442661e-05	FALSE	NA	cluster_4	1	ORF22::1
ORF22	L	6h	6	RK-13	NC_001491.2	-	13242	EHV-1_6h_2	RK-13_6h	0.00256758797764688	0.00331773663732657	0.000717028404641586	0.216119747593759	0.00075014865967969	TRUE	2	cluster_4	2	ORF22::2
ORF22	L	6h	6	RK-13	NC_001491.2	-	15014	EHV-1_6h_3	RK-13_6h	0.003996270147862	0.00331773663732657	0.000717028404641586	0.216119747593759	0.000678533510535424	FALSE	NA	cluster_4	3	ORF22::3
ORF22	L	8h	8	RK-13	NC_001491.2	-	15660	EHV-1_8h_1	RK-13_8h	0.00823754789272031	0.00869065423970602	0.000392455615126336	0.0451583510632926	0.000453106346985708	TRUE	1	cluster_4	1	ORF22::1
ORF22	L	8h	8	RK-13	NC_001491.2	-	22076	EHV-1_8h_2	RK-13_8h	0.00892371806486682	0.00869065423970602	0.000392455615126336	0.0451583510632926	0.00023306382516081	FALSE	NA	cluster_4	2	ORF22::2
ORF22	L	8h	8	RK-13	NC_001491.2	-	25475	EHV-1_8h_3	RK-13_8h	0.00891069676153091	0.00869065423970602	0.000392455615126336	0.0451583510632926	0.000220042521824898	FALSE	NA	cluster_4	3	ORF22::3
ORF22	L	12h	12	RK-13	NC_001491.2	-	73125	EHV-1_12h_1	RK-13_12h	0.00903931623931624	0.00875983742413	0.000330393266545147	0.0377168263003421	0.000279478815186239	FALSE	NA	cluster_4	1	ORF22::1
ORF22	L	12h	12	RK-13	NC_001491.2	-	50424	EHV-1_12h_2	RK-13_12h	0.00884499444708869	0.00875983742413	0.000330393266545147	0.0377168263003421	8.51570229586877e-05	FALSE	NA	cluster_4	2	ORF22::2
ORF22	L	12h	12	RK-13	NC_001491.2	-	49433	EHV-1_12h_3	RK-13_12h	0.00839520158598507	0.00875983742413	0.000330393266545147	0.0377168263003421	0.000364635838144929	TRUE	3	cluster_4	3	ORF22::3
ORF22	L	18h	18	RK-13	NC_001491.2	-	64048	EHV-1_18h_1	RK-13_18h	0.00468398700974269	0.00471769083203871	8.27367203422401e-05	0.0175375460766441	3.37038222960146e-05	FALSE	NA	cluster_4	1	ORF22::1
ORF22	L	18h	18	RK-13	NC_001491.2	-	42810	EHV-1_18h_2	RK-13_18h	0.00481195982247139	0.00471769083203871	8.27367203422401e-05	0.0175375460766441	9.42689904326784e-05	TRUE	2	cluster_4	2	ORF22::2
ORF22	L	18h	18	RK-13	NC_001491.2	-	38221	EHV-1_18h_3	RK-13_18h	0.00465712566390204	0.00471769083203871	8.27367203422401e-05	0.0175375460766441	6.05651681366637e-05	FALSE	NA	cluster_4	3	ORF22::3
ORF22	L	24h	24	RK-13	NC_001491.2	-	52104	EHV-1_24h_1	RK-13_24h	0.0081759557807462	0.0081069179792908	0.000420636584027122	0.0518861280084049	6.90378014553943e-05	FALSE	NA	cluster_4	1	ORF22::1
ORF22	L	24h	24	RK-13	NC_001491.2	-	36050	EHV-1_24h_2	RK-13_24h	0.00765603328710125	0.0081069179792908	0.000420636584027122	0.0518861280084049	0.000450884692189556	TRUE	2	cluster_4	2	ORF22::2
ORF22	L	24h	24	RK-13	NC_001491.2	-	34045	EHV-1_24h_3	RK-13_24h	0.00848876487002497	0.0081069179792908	0.000420636584027122	0.0518861280084049	0.000381846890734162	FALSE	NA	cluster_4	3	ORF22::3
ORF22	L	48h	48	RK-13	NC_001491.2	-	75252	EHV-1_48h_1	RK-13_48h	0.00628554722798065	0.00648325132161164	0.000279595810549617	0.043125863348471	0.000473872543868042	FALSE	NA	cluster_4	1	ORF22::1
ORF22	L	48h	48	RK-13	NC_001491.2	-	51789	EHV-1_48h_2	RK-13_48h	0.00668095541524262	0.00648325132161164	0.000279595810549617	0.043125863348471	0.000869280731130009	FALSE	NA	cluster_4	2	ORF22::2
ORF23	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_4	1	ORF23::1
ORF23	L	1h	1	RK-13	NC_001491.2	+	14	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_4	2	ORF23::2
ORF23	L	1h	1	RK-13	NC_001491.2	+	8	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_4	3	ORF23::3
ORF23	L	2h	2	RK-13	NC_001491.2	+	2197	EHV-1_2h_1	RK-13_2h	0.000910332271279017	0.000501268027122679	0.000462117262421543	0.921896545195861	0.000409064244156338	FALSE	NA	cluster_4	1	ORF23::1
ORF23	L	2h	2	RK-13	NC_001491.2	+	1685	EHV-1_2h_2	RK-13_2h	0.000593471810089021	0.000501268027122679	0.000462117262421543	0.921896545195861	9.22037829663415e-05	FALSE	NA	cluster_4	2	ORF23::2
ORF23	L	2h	2	RK-13	NC_001491.2	+	1452	EHV-1_2h_3	RK-13_2h	0	0.000501268027122679	0.000462117262421543	0.921896545195861	0.000501268027122679	TRUE	3	cluster_4	3	ORF23::3
ORF23	L	4h	4	RK-13	NC_001491.2	+	2051	EHV-1_4h_1	RK-13_4h	0	0.000103167234086454	0.00017869089111409	1.73205080756888	0.000103167234086454	FALSE	NA	cluster_4	1	ORF23::1
ORF23	L	4h	4	RK-13	NC_001491.2	+	2591	EHV-1_4h_2	RK-13_4h	0	0.000103167234086454	0.00017869089111409	1.73205080756888	0.000103167234086454	FALSE	NA	cluster_4	2	ORF23::2
ORF23	L	4h	4	RK-13	NC_001491.2	+	3231	EHV-1_4h_3	RK-13_4h	0.000309501702259362	0.000103167234086454	0.00017869089111409	1.73205080756888	0.000206334468172908	TRUE	3	cluster_4	3	ORF23::3
ORF23	L	6h	6	RK-13	NC_001491.2	+	14162	EHV-1_6h_1	RK-13_6h	0.000282445982205903	0.000286615318966672	8.89597877997332e-05	0.310380436469544	4.16933676076852e-06	FALSE	NA	cluster_4	1	ORF23::1
ORF23	L	6h	6	RK-13	NC_001491.2	+	13242	EHV-1_6h_2	RK-13_6h	0.000377586467301012	0.000286615318966672	8.89597877997332e-05	0.310380436469544	9.09711483343403e-05	TRUE	2	cluster_4	2	ORF23::2
ORF23	L	6h	6	RK-13	NC_001491.2	+	15014	EHV-1_6h_3	RK-13_6h	0.0001998135073931	0.000286615318966672	8.89597877997332e-05	0.310380436469544	8.68018115735719e-05	FALSE	NA	cluster_4	3	ORF23::3
ORF23	L	8h	8	RK-13	NC_001491.2	+	15660	EHV-1_8h_1	RK-13_8h	0.00185185185185185	0.00201942623922174	0.000325440191683744	0.161154780186061	0.000167574387369886	FALSE	NA	cluster_4	1	ORF23::1
ORF23	L	8h	8	RK-13	NC_001491.2	+	22076	EHV-1_8h_2	RK-13_8h	0.00181192244971915	0.00201942623922174	0.000325440191683744	0.161154780186061	0.000207503789502586	FALSE	NA	cluster_4	2	ORF23::2
ORF23	L	8h	8	RK-13	NC_001491.2	+	25475	EHV-1_8h_3	RK-13_8h	0.00239450441609421	0.00201942623922174	0.000325440191683744	0.161154780186061	0.000375078176872472	TRUE	3	cluster_4	3	ORF23::3
ORF23	L	12h	12	RK-13	NC_001491.2	+	73125	EHV-1_12h_1	RK-13_12h	0.0016	0.00162159708525533	1.97000192972375e-05	0.0121485290497644	2.15970852553257e-05	TRUE	1	cluster_4	1	ORF23::1
ORF23	L	12h	12	RK-13	NC_001491.2	+	50424	EHV-1_12h_2	RK-13_12h	0.00162620974139299	0.00162159708525533	1.97000192972375e-05	0.0121485290497644	4.61265613766176e-06	FALSE	NA	cluster_4	2	ORF23::2
ORF23	L	12h	12	RK-13	NC_001491.2	+	49433	EHV-1_12h_3	RK-13_12h	0.00163858151437299	0.00162159708525533	1.97000192972375e-05	0.0121485290497644	1.69844291176638e-05	FALSE	NA	cluster_4	3	ORF23::3
ORF23	L	18h	18	RK-13	NC_001491.2	+	64048	EHV-1_18h_1	RK-13_18h	0.000281039220584562	0.000396732283780716	0.000106451121274836	0.268319785474465	0.000115693063196154	TRUE	1	cluster_4	1	ORF23::1
ORF23	L	18h	18	RK-13	NC_001491.2	+	42810	EHV-1_18h_2	RK-13_18h	0.000490539593552908	0.000396732283780716	0.000106451121274836	0.268319785474465	9.38073097721922e-05	FALSE	NA	cluster_4	2	ORF23::2
ORF23	L	18h	18	RK-13	NC_001491.2	+	38221	EHV-1_18h_3	RK-13_18h	0.000418618037204678	0.000396732283780716	0.000106451121274836	0.268319785474465	2.18857534239621e-05	FALSE	NA	cluster_4	3	ORF23::3
ORF23	L	24h	24	RK-13	NC_001491.2	+	52104	EHV-1_24h_1	RK-13_24h	0.00157377552587133	0.00150909014031899	0.000249457430401124	0.165303200740808	6.46853855523486e-05	FALSE	NA	cluster_4	1	ORF23::1
ORF23	L	24h	24	RK-13	NC_001491.2	+	36050	EHV-1_24h_2	RK-13_24h	0.00171983356449376	0.00150909014031899	0.000249457430401124	0.165303200740808	0.000210743424174773	FALSE	NA	cluster_4	2	ORF23::2
ORF23	L	24h	24	RK-13	NC_001491.2	+	34045	EHV-1_24h_3	RK-13_24h	0.00123366133059186	0.00150909014031899	0.000249457430401124	0.165303200740808	0.000275428809727122	TRUE	3	cluster_4	3	ORF23::3
ORF23	L	48h	48	RK-13	NC_001491.2	+	75252	EHV-1_48h_1	RK-13_48h	0.00100993993515123	0.00107458899864399	9.1427582386182e-05	0.0850814427670054	7.93030922392395e-05	FALSE	NA	cluster_4	1	ORF23::1
ORF23	L	48h	48	RK-13	NC_001491.2	+	51789	EHV-1_48h_2	RK-13_48h	0.00113923806213675	0.00107458899864399	9.1427582386182e-05	0.0850814427670054	0.000208601219224762	FALSE	NA	cluster_4	2	ORF23::2
ORF24	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_4	1	ORF24::1
ORF24	L	1h	1	RK-13	NC_001491.2	+	14	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_4	2	ORF24::2
ORF24	L	1h	1	RK-13	NC_001491.2	+	8	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_4	3	ORF24::3
ORF24	L	2h	2	RK-13	NC_001491.2	+	2197	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	cluster_4	1	ORF24::1
ORF24	L	2h	2	RK-13	NC_001491.2	+	1685	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	cluster_4	2	ORF24::2
ORF24	L	2h	2	RK-13	NC_001491.2	+	1452	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	cluster_4	3	ORF24::3
ORF24	L	4h	4	RK-13	NC_001491.2	+	2051	EHV-1_4h_1	RK-13_4h	0	0	0		0		NA	cluster_4	1	ORF24::1
ORF24	L	4h	4	RK-13	NC_001491.2	+	2591	EHV-1_4h_2	RK-13_4h	0	0	0		0		NA	cluster_4	2	ORF24::2
ORF24	L	4h	4	RK-13	NC_001491.2	+	3231	EHV-1_4h_3	RK-13_4h	0	0	0		0		NA	cluster_4	3	ORF24::3
ORF24	L	6h	6	RK-13	NC_001491.2	+	14162	EHV-1_6h_1	RK-13_6h	0	0	0		0		NA	cluster_4	1	ORF24::1
ORF24	L	6h	6	RK-13	NC_001491.2	+	13242	EHV-1_6h_2	RK-13_6h	0	0	0		0		NA	cluster_4	2	ORF24::2
ORF24	L	6h	6	RK-13	NC_001491.2	+	15014	EHV-1_6h_3	RK-13_6h	0	0	0		0		NA	cluster_4	3	ORF24::3
ORF24	L	8h	8	RK-13	NC_001491.2	+	15660	EHV-1_8h_1	RK-13_8h	0.000127713920817369	0.00022073123419669	0.000117870109903427	0.533998327569696	9.30173133793207e-05	FALSE	NA	cluster_4	1	ORF24::1
ORF24	L	8h	8	RK-13	NC_001491.2	+	22076	EHV-1_8h_2	RK-13_8h	0.000181192244971915	0.00022073123419669	0.000117870109903427	0.533998327569696	3.95389892247746e-05	FALSE	NA	cluster_4	2	ORF24::2
ORF24	L	8h	8	RK-13	NC_001491.2	+	25475	EHV-1_8h_3	RK-13_8h	0.000353287536800785	0.00022073123419669	0.000117870109903427	0.533998327569696	0.000132556302604095	TRUE	3	cluster_4	3	ORF24::3
ORF24	L	12h	12	RK-13	NC_001491.2	+	73125	EHV-1_12h_1	RK-13_12h	0.000300854700854701	0.000280759211803156	3.70687902263057e-05	0.132030539579571	2.0095489051545e-05	FALSE	NA	cluster_4	1	ORF24::1
ORF24	L	12h	12	RK-13	NC_001491.2	+	50424	EHV-1_12h_2	RK-13_12h	0.000237981913374584	0.000280759211803156	3.70687902263057e-05	0.132030539579571	4.27772984285724e-05	TRUE	2	cluster_4	2	ORF24::2
ORF24	L	12h	12	RK-13	NC_001491.2	+	49433	EHV-1_12h_3	RK-13_12h	0.000303441021180183	0.000280759211803156	3.70687902263057e-05	0.132030539579571	2.26818093770274e-05	FALSE	NA	cluster_4	3	ORF24::3
ORF24	L	18h	18	RK-13	NC_001491.2	+	64048	EHV-1_18h_1	RK-13_18h	6.24531601299026e-05	5.38328237697786e-05	7.97486207488754e-06	0.148141255026726	8.620336360124e-06	TRUE	1	cluster_4	1	ORF24::1
ORF24	L	18h	18	RK-13	NC_001491.2	+	42810	EHV-1_18h_2	RK-13_18h	4.67180565288484e-05	5.38328237697786e-05	7.97486207488754e-06	0.148141255026726	7.11476724093018e-06	FALSE	NA	cluster_4	2	ORF24::2
ORF24	L	18h	18	RK-13	NC_001491.2	+	38221	EHV-1_18h_3	RK-13_18h	5.23272546505848e-05	5.38328237697786e-05	7.97486207488754e-06	0.148141255026726	1.50556911919382e-06	FALSE	NA	cluster_4	3	ORF24::3
ORF24	L	24h	24	RK-13	NC_001491.2	+	52104	EHV-1_24h_1	RK-13_24h	0.000191923844618455	0.000158616968718083	3.7827087784476e-05	0.238480712941297	3.3306875900372e-05	FALSE	NA	cluster_4	1	ORF24::1
ORF24	L	24h	24	RK-13	NC_001491.2	+	36050	EHV-1_24h_2	RK-13_24h	0.000166435506241331	0.000158616968718083	3.7827087784476e-05	0.238480712941297	7.81853752324812e-06	FALSE	NA	cluster_4	2	ORF24::2
ORF24	L	24h	24	RK-13	NC_001491.2	+	34045	EHV-1_24h_3	RK-13_24h	0.000117491555294463	0.000158616968718083	3.7827087784476e-05	0.238480712941297	4.11254134236202e-05	TRUE	3	cluster_4	3	ORF24::3
ORF24	L	48h	48	RK-13	NC_001491.2	+	75252	EHV-1_48h_1	RK-13_48h	0.000252484983787806	0.000213133530531452	5.56513588942276e-05	0.261110294356126	3.89812377170625e-05	FALSE	NA	cluster_4	1	ORF24::1
ORF24	L	48h	48	RK-13	NC_001491.2	+	51789	EHV-1_48h_2	RK-13_48h	0.000173782077275097	0.000213133530531452	5.56513588942276e-05	0.261110294356126	3.97216687956468e-05	TRUE	2	cluster_4	2	ORF24::2
ORF25	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_1	RK-13_1h	0	0.0892857142857143	0.0778374811346549	0.871779788708135	0.0892857142857143	TRUE	1	unclustered	1	ORF25::1
ORF25	L	1h	1	RK-13	NC_001491.2	-	14	EHV-1_1h_2	RK-13_1h	0.142857142857143	0.0892857142857143	0.0778374811346549	0.871779788708135	0.0535714285714286	FALSE	NA	unclustered	2	ORF25::2
ORF25	L	1h	1	RK-13	NC_001491.2	-	8	EHV-1_1h_3	RK-13_1h	0.125	0.0892857142857143	0.0778374811346549	0.871779788708135	0.0357142857142857	FALSE	NA	unclustered	3	ORF25::3
ORF25	L	2h	2	RK-13	NC_001491.2	-	2197	EHV-1_2h_1	RK-13_2h	0.000455166135639508	0.000776938329992443	0.000373782531854483	0.481096783908343	0.000321772194352935	FALSE	NA	unclustered	1	ORF25::1
ORF25	L	2h	2	RK-13	NC_001491.2	-	1685	EHV-1_2h_2	RK-13_2h	0.00118694362017804	0.000776938329992443	0.000373782531854483	0.481096783908343	0.000410005290185598	TRUE	2	unclustered	2	ORF25::2
ORF25	L	2h	2	RK-13	NC_001491.2	-	1452	EHV-1_2h_3	RK-13_2h	0.00068870523415978	0.000776938329992443	0.000373782531854483	0.481096783908343	8.82330958326636e-05	FALSE	NA	unclustered	3	ORF25::3
ORF25	L	4h	4	RK-13	NC_001491.2	-	2051	EHV-1_4h_1	RK-13_4h	0.000975134080936129	0.000685512841150073	0.000341121718578877	0.497615359045038	0.000289621239786056	FALSE	NA	unclustered	1	ORF25::1
ORF25	L	4h	4	RK-13	NC_001491.2	-	2591	EHV-1_4h_2	RK-13_4h	0.000771902740254728	0.000685512841150073	0.000341121718578877	0.497615359045038	8.6389899104655e-05	FALSE	NA	unclustered	2	ORF25::2
ORF25	L	4h	4	RK-13	NC_001491.2	-	3231	EHV-1_4h_3	RK-13_4h	0.000309501702259362	0.000685512841150073	0.000341121718578877	0.497615359045038	0.000376011138890711	TRUE	3	unclustered	3	ORF25::3
ORF25	L	6h	6	RK-13	NC_001491.2	-	14162	EHV-1_6h_1	RK-13_6h	0.0416607823753707	0.0442337434705052	0.00272531782895274	0.0616117383501572	0.00257296109513451	FALSE	NA	unclustered	1	ORF25::1
ORF25	L	6h	6	RK-13	NC_001491.2	-	13242	EHV-1_6h_2	RK-13_6h	0.0439510647938378	0.0442337434705052	0.00272531782895274	0.0616117383501572	0.000282678676667439	FALSE	NA	unclustered	2	ORF25::2
ORF25	L	6h	6	RK-13	NC_001491.2	-	15014	EHV-1_6h_3	RK-13_6h	0.0470893832423072	0.0442337434705052	0.00272531782895274	0.0616117383501572	0.00285563977180196	TRUE	3	unclustered	3	ORF25::3
ORF25	L	8h	8	RK-13	NC_001491.2	-	15660	EHV-1_8h_1	RK-13_8h	0.117816091954023	0.104677263224953	0.0142443265654199	0.136078515300965	0.0131388287290699	FALSE	NA	unclustered	1	ORF25::1
ORF25	L	8h	8	RK-13	NC_001491.2	-	22076	EHV-1_8h_2	RK-13_8h	0.106676934227215	0.104677263224953	0.0142443265654199	0.136078515300965	0.00199967100226199	FALSE	NA	unclustered	2	ORF25::2
ORF25	L	8h	8	RK-13	NC_001491.2	-	25475	EHV-1_8h_3	RK-13_8h	0.0895387634936212	0.104677263224953	0.0142443265654199	0.136078515300965	0.0151384997313319	TRUE	3	unclustered	3	ORF25::3
ORF25	L	12h	12	RK-13	NC_001491.2	-	73125	EHV-1_12h_1	RK-13_12h	0.150550427350427	0.159194207162651	0.00890136619695391	0.0559151388458455	0.00864377981222331	FALSE	NA	unclustered	1	ORF25::1
ORF25	L	12h	12	RK-13	NC_001491.2	-	50424	EHV-1_12h_2	RK-13_12h	0.168332540060289	0.159194207162651	0.00890136619695391	0.0559151388458455	0.0091383328976381	TRUE	2	unclustered	2	ORF25::2
ORF25	L	12h	12	RK-13	NC_001491.2	-	49433	EHV-1_12h_3	RK-13_12h	0.158699654077236	0.159194207162651	0.00890136619695391	0.0559151388458455	0.000494553085414795	FALSE	NA	unclustered	3	ORF25::3
ORF25	L	18h	18	RK-13	NC_001491.2	-	64048	EHV-1_18h_1	RK-13_18h	0.126842368223832	0.132886235729082	0.00523686578447304	0.0394086396965111	0.00604386750525013	TRUE	1	unclustered	1	ORF25::1
ORF25	L	18h	18	RK-13	NC_001491.2	-	42810	EHV-1_18h_2	RK-13_18h	0.135739313244569	0.132886235729082	0.00523686578447304	0.0394086396965111	0.00285307751548677	FALSE	NA	unclustered	2	ORF25::2
ORF25	L	18h	18	RK-13	NC_001491.2	-	38221	EHV-1_18h_3	RK-13_18h	0.136077025718846	0.132886235729082	0.00523686578447304	0.0394086396965111	0.00319078998976338	FALSE	NA	unclustered	3	ORF25::3
ORF25	L	24h	24	RK-13	NC_001491.2	-	52104	EHV-1_24h_1	RK-13_24h	0.136381083985874	0.138990932999322	0.00231874346270497	0.0166826958612924	0.00260984901344788	TRUE	1	unclustered	1	ORF25::1
ORF25	L	24h	24	RK-13	NC_001491.2	-	36050	EHV-1_24h_2	RK-13_24h	0.139778085991678	0.138990932999322	0.00231874346270497	0.0166826958612924	0.000787152992355961	FALSE	NA	unclustered	2	ORF25::2
ORF25	L	24h	24	RK-13	NC_001491.2	-	34045	EHV-1_24h_3	RK-13_24h	0.140813629020414	0.138990932999322	0.00231874346270497	0.0166826958612924	0.00182269602109189	FALSE	NA	unclustered	3	ORF25::3
ORF25	L	48h	48	RK-13	NC_001491.2	-	75252	EHV-1_48h_1	RK-13_48h	0.12466113857439	0.120557219734201	0.00580381768267361	0.0481416019336676	0.0308534882132243	FALSE	NA	unclustered	1	ORF25::1
ORF25	L	48h	48	RK-13	NC_001491.2	-	51789	EHV-1_48h_2	RK-13_48h	0.116453300894012	0.120557219734201	0.00580381768267361	0.0481416019336676	0.0226456505328465	FALSE	NA	unclustered	2	ORF25::2
ORF26	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_2	1	ORF26::1
ORF26	L	1h	1	RK-13	NC_001491.2	-	14	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_2	2	ORF26::2
