gene	Kinetic_class	hpi	Time	cell_line	mean	sd	varcoeff	cluster
ORF34	unknown	4h	4	RK-13	0.0630063717196729	0.00443609388758882	0.0704070678331682	cluster_3
ORF34	unknown	6h	6	RK-13	0.0485952429246252	0.00336598720782816	0.0692657759330282	cluster_3
ORF34	unknown	8h	8	RK-13	0.0689398599228844	0.0024413783379455	0.0354131606979823	cluster_3
ORF34	unknown	12h	12	RK-13	0.0442869822518996	0.00167771342388508	0.0378827668668509	cluster_3
ORF34	unknown	18h	18	RK-13	0.0183537977787647	0.000696907358142995	0.0379707440685281	cluster_3
ORF34	unknown	24h	24	RK-13	0.0143186254888443	0.000381944011312911	0.0266746282043961	cluster_3
ORF34	unknown	48h	48	RK-13	0.0135003269818215	0.00018655106687516	0.0138182628558816	cluster_3
ORF35.5	L	1h	1	RK-13	0	0		cluster_6
ORF35.5	L	2h	2	RK-13	0.000381290456599763	0.00035024553795153	0.918579345192424	cluster_6
ORF35.5	L	4h	4	RK-13	0.00160439493684148	0.0013381843267447	0.834074139737153	cluster_6
ORF35.5	L	6h	6	RK-13	0.00786148253246986	0.000415332322553688	0.0528312975114125	cluster_6
ORF35.5	L	8h	8	RK-13	0.0256681876080258	0.00131971051193783	0.0514142459955059	cluster_6
ORF35.5	L	12h	12	RK-13	0.0276543807665988	0.000404319437558345	0.0146204480574263	cluster_6
ORF35.5	L	18h	18	RK-13	0.0194221784176857	0.000473021801194066	0.0243547243270784	cluster_6
ORF35.5	L	24h	24	RK-13	0.0347685980579051	0.0013371569497121	0.0384587537146348	cluster_6
ORF35.5	L	48h	48	RK-13	0.0162490395206321	0.000258831263654564	0.0159290192707031	cluster_6
ORF35	L	1h	1	RK-13	0	0		cluster_7
ORF35	L	2h	2	RK-13	0	0		cluster_7
ORF35	L	4h	4	RK-13	0	0		cluster_7
ORF35	L	6h	6	RK-13	0	0		cluster_7
ORF35	L	8h	8	RK-13	0	0		cluster_7
ORF35	L	12h	12	RK-13	2.68400101168618e-05	3.09451210307285e-05	1.15294744286582	cluster_7
ORF35	L	18h	18	RK-13	2.17119818740641e-05	5.46461120364923e-06	0.25168642988676	cluster_7
ORF35	L	24h	24	RK-13	0.000120232199794392	4.48957661835994e-05	0.373408839398889	cluster_7
ORF35	L	48h	48	RK-13	9.84173145021043e-05	2.99542251279647e-05	0.304359301810905	cluster_7
ORF36	L	1h	1	RK-13	0	0		cluster_6
ORF36	L	2h	2	RK-13	0.000151722045213169	0.000262790290937472	1.73205080756888	cluster_6
ORF36	L	4h	4	RK-13	0.00120850333547746	0.000512129969555319	0.423772077842868	cluster_6
ORF36	L	6h	6	RK-13	0.00113858454762601	0.000245417222837322	0.215545892792086	cluster_6
ORF36	L	8h	8	RK-13	0.00358015436184679	0.000312818708295428	0.087375760003282	cluster_6
ORF36	L	12h	12	RK-13	0.00323051096018865	0.000174192922948632	0.0539211676094916	cluster_6
ORF36	L	18h	18	RK-13	0.000983810728806034	0.000114677847026553	0.116564948591003	cluster_6
ORF36	L	24h	24	RK-13	0.00196658530209271	0.000151728701449269	0.0771533791530981	cluster_6
ORF36	L	48h	48	RK-13	0.00111269264122305	9.89952004915061e-05	0.0889690439425327	cluster_6
ORF37	L	1h	1	RK-13	0	0		cluster_2
ORF37	L	2h	2	RK-13	0.00034954598190951	0.000310513944933309	0.888335043180942	cluster_2
ORF37	L	4h	4	RK-13	0.000925719199436548	0.000538380281658295	0.581580550544904	cluster_2
ORF37	L	6h	6	RK-13	0.00109885706642009	0.000234508573204074	0.21341135291423	cluster_2
ORF37	L	8h	8	RK-13	0.00103351191353244	0.000273908170490303	0.265026621274362	cluster_2
ORF37	L	12h	12	RK-13	0.000365817963549093	2.74318886197633e-05	0.0749878118439689	cluster_2
ORF37	L	18h	18	RK-13	0.000137957361250886	7.24054170797013e-05	0.524839098277812	cluster_2
ORF37	L	24h	24	RK-13	0.000145977050250753	6.18211742397602e-05	0.423499270149429	cluster_2
ORF37	L	48h	48	RK-13	0.000174515291136986	0.000110265796800852	0.631840316584633	cluster_2
ORF38	L	1h	1	RK-13	0	0		cluster_3
ORF38	L	2h	2	RK-13	0.00327686242308028	0.000750139219140926	0.22891996131952	cluster_3
ORF38	L	4h	4	RK-13	0.00482685901801472	0.000963954839945359	0.199706441880259	cluster_3
ORF38	L	6h	6	RK-13	0.00177574835929899	0.000182695543066239	0.102883689634021	cluster_3
ORF38	L	8h	8	RK-13	0.00446710848098986	0.000777341538023477	0.174014475209527	cluster_3
ORF38	L	12h	12	RK-13	0.00241867771516603	0.000266898334261881	0.110348862350832	cluster_3
ORF38	L	18h	18	RK-13	0.000535053808619653	0.000109995782217789	0.20557891644872	cluster_3
ORF38	L	24h	24	RK-13	0.000357176872042118	0.000102814250021537	0.287852484495171	cluster_3
ORF38	L	48h	48	RK-13	0.000280715449471767	3.99239074423657e-05	0.142221981431703	cluster_3
ORF39	L	1h	1	RK-13	0	0		cluster_6
ORF39	L	2h	2	RK-13	0	0		cluster_6
ORF39	L	4h	4	RK-13	0.000291172803531809	0.000257230708221487	0.88342971974505	cluster_6
ORF39	L	6h	6	RK-13	0.00018786046192985	0.000103478583085894	0.550826831909604	cluster_6
ORF39	L	8h	8	RK-13	0.0017783052968456	0.000241718306360276	0.135926214013444	cluster_6
ORF39	L	12h	12	RK-13	0.00219419788278161	0.000356957273652791	0.162682352605442	cluster_6
ORF39	L	18h	18	RK-13	0.000192643842328568	3.8576672288962e-05	0.200248665219035	cluster_6
ORF39	L	24h	24	RK-13	0.000616444114672183	6.91591380205289e-05	0.112190442530718	cluster_6
ORF39	L	48h	48	RK-13	0.000288607601827687	8.04661572689398e-05	0.278808169845028	cluster_6
CTO	unknown	1h	1	RK-13	0	0		cluster_6
CTO	unknown	2h	2	RK-13	0.00355159167992078	0.00260620155415924	0.733812270395163	cluster_6
CTO	unknown	4h	4	RK-13	0.00697817610806049	0.00205193166173378	0.294049853422816	cluster_6
CTO	unknown	6h	6	RK-13	0.0116277167342561	0.000602246731319144	0.0517940662886016	cluster_6
CTO	unknown	8h	8	RK-13	0.0296966847666057	0.000940737009202218	0.0316781828205985	cluster_6
CTO	unknown	12h	12	RK-13	0.0350622771438076	0.00154669496570761	0.0441127927705281	cluster_6
CTO	unknown	18h	18	RK-13	0.0169616029803389	0.00191840903380962	0.113103050226642	cluster_6
CTO	unknown	24h	24	RK-13	0.0191251959896319	0.00127560185098425	0.0666974524954296	cluster_6
CTO	unknown	48h	48	RK-13	0.0201475965123364	0.000998792232610417	0.0495737658831343	cluster_6
ORF40	L	1h	1	RK-13	0	0		cluster_6
ORF40	L	2h	2	RK-13	0	0		cluster_6
ORF40	L	4h	4	RK-13	0.000231817690795576	0.000204366629501068	0.881583406338411	cluster_6
ORF40	L	6h	6	RK-13	0.00106560132495701	0.000218228029695718	0.204793316773065	cluster_6
ORF40	L	8h	8	RK-13	0.00313698274873287	0.00049905808384434	0.159088564974074	cluster_6
ORF40	L	12h	12	RK-13	0.00288482923927852	0.000266862820855553	0.0925055865428952	cluster_6
ORF40	L	18h	18	RK-13	0.00123758424393934	0.000202880084799082	0.163932343024421	cluster_6
ORF40	L	24h	24	RK-13	0.0017840121252089	0.000177297838620765	0.0993815210757071	cluster_6
ORF40	L	48h	48	RK-13	0.00105942859927079	0.000276710938510617	0.261188850953314	cluster_6
ORF41	L	1h	1	RK-13	0	0		cluster_7
ORF41	L	2h	2	RK-13	0	0		cluster_7
ORF41	L	4h	4	RK-13	0	0		cluster_7
ORF41	L	6h	6	RK-13	0	0		cluster_7
ORF41	L	8h	8	RK-13	0.000151990480087138	0.000139697741017082	0.919121651152038	cluster_7
ORF41	L	12h	12	RK-13	0.000274393970133563	9.56532760821109e-05	0.348598316630468	cluster_7
ORF41	L	18h	18	RK-13	0.000310188251647064	9.23907134909923e-05	0.29785368401417	cluster_7
ORF41	L	24h	24	RK-13	0.000712875110808075	0.000113967878397286	0.159870749685871	cluster_7
ORF41	L	48h	48	RK-13	0.000314561063203546	6.25554564305818e-05	0.198865860235548	cluster_7
ORF42	L	1h	1	RK-13	0	0		cluster_6
ORF42	L	2h	2	RK-13	0.00271513508768151	0.00211377704972348	0.778516346871147	cluster_6
ORF42	L	4h	4	RK-13	0.0025030793499096	0.000796829974557741	0.318339877873435	cluster_6
ORF42	L	6h	6	RK-13	0.00314155331465549	0.000363163977833885	0.115600131991938	cluster_6
ORF42	L	8h	8	RK-13	0.0396738369036127	0.00147964995504074	0.0372953581130945	cluster_6
ORF42	L	12h	12	RK-13	0.0369246556824111	0.0033465966214862	0.0906331165352027	cluster_6
ORF42	L	18h	18	RK-13	0.00884198791169222	0.000724894195348163	0.0819831696885264	cluster_6
ORF42	L	24h	24	RK-13	0.0250300905846179	0.000702812647526433	0.0280787097094384	cluster_6
ORF42	L	48h	48	RK-13	0.014810400794665	0.00147502255428472	0.0995936959934302	cluster_6
ORF43	L	1h	1	RK-13	0	0		cluster_6
ORF43	L	2h	2	RK-13	0.000823040221475614	0.000897777362543811	1.09080618312213	cluster_6
ORF43	L	4h	4	RK-13	0.00168052738455951	0.000233609702962479	0.139009756763774	cluster_6
ORF43	L	6h	6	RK-13	0.00299171713416391	0.000698760245933024	0.233564944343679	cluster_6
ORF43	L	8h	8	RK-13	0.0123026566344566	0.000948478827474209	0.0770954482154496	cluster_6
ORF43	L	12h	12	RK-13	0.0154940760889998	0.00111608332194102	0.0720329057073234	cluster_6
ORF43	L	18h	18	RK-13	0.0070031441296638	0.000183206783360711	0.0261606472705148	cluster_6
ORF43	L	24h	24	RK-13	0.0125202751990427	0.000731940921949711	0.058460449975227	cluster_6
ORF43	L	48h	48	RK-13	0.0115049980367727	0.00027765042702747	0.0241330268931844	cluster_6
ORF44	L	1h	1	RK-13	0	0		cluster_6
ORF44	L	2h	2	RK-13	0	0		cluster_6
ORF44	L	4h	4	RK-13	0	0		cluster_6
ORF44	L	6h	6	RK-13	2.35371651838253e-05	4.07675659645266e-05	1.73205080756888	cluster_6
ORF44	L	8h	8	RK-13	0.000288475045695699	0.000150724086163178	0.522485699931809	cluster_6
ORF44	L	12h	12	RK-13	0.000330258719612886	4.72918827878e-05	0.143196469856219	cluster_6
ORF44	L	18h	18	RK-13	9.46748747739239e-05	2.14281922486424e-05	0.226334519055993	cluster_6
ORF44	L	24h	24	RK-13	0.00029734200253929	8.05969666989872e-05	0.271058128386477	cluster_6
ORF44	L	48h	48	RK-13	5.61649515990019e-05	5.21220173280245e-05	0.928016776372523	cluster_6
ORF45	L	1h	1	RK-13	0	0		cluster_11
ORF45	L	2h	2	RK-13	0	0		cluster_11
ORF45	L	4h	4	RK-13	0	0		cluster_11
ORF45	L	6h	6	RK-13	0	0		cluster_11
ORF45	L	8h	8	RK-13	0	0		cluster_11
ORF45	L	12h	12	RK-13	9.11680911680912e-06	1.57907765932205e-05	1.73205080756888	cluster_11
ORF45	L	18h	18	RK-13	0	0		cluster_11
ORF45	L	24h	24	RK-13	0	0		cluster_11
ORF45	L	48h	48	RK-13	6.64434167862648e-06	9.39651811495439e-06	1.4142135623731	cluster_11
ORF46	L	1h	1	RK-13	0	0		cluster_6
ORF46	L	2h	2	RK-13	0.000381290456599763	0.00035024553795153	0.918579345192424	cluster_6
ORF46	L	4h	4	RK-13	0.000128650456709121	0.000222829127437138	1.73205080756888	cluster_6
ORF46	L	6h	6	RK-13	0.000656831241703233	0.000237677613368437	0.361854915354078	cluster_6
ORF46	L	8h	8	RK-13	0.00342989361548438	0.000266727040511386	0.0777653975351412	cluster_6
ORF46	L	12h	12	RK-13	0.00439974720546391	0.000299667091861143	0.068110070389725	cluster_6
ORF46	L	18h	18	RK-13	0.00172486683267116	0.0001937154692452	0.11230749271537	cluster_6
ORF46	L	24h	24	RK-13	0.00275527114508468	0.000197676317760087	0.071744778408737	cluster_6
ORF46	L	48h	48	RK-13	0.00358245213805455	6.7404763033497e-05	0.0188152584978012	cluster_6
ORF48	L	1h	1	RK-13	0	0		cluster_7
ORF48	L	2h	2	RK-13	0	0		cluster_7
ORF48	L	4h	4	RK-13	0	0		cluster_7
ORF48	L	6h	6	RK-13	2.51724311534008e-05	4.35999297077198e-05	1.73205080756888	cluster_7
ORF48	L	8h	8	RK-13	0.000228789754846471	0.000120667635257138	0.527417127301489	cluster_7
ORF48	L	12h	12	RK-13	0.000684008825318566	0.000214493359043195	0.313582736221711	cluster_7
ORF48	L	18h	18	RK-13	0.000235315021517099	4.15967828998809e-05	0.176770622766462	cluster_7
ORF48	L	24h	24	RK-13	0.000854398346369405	0.000116881002539842	0.136799190958766	cluster_7
ORF48	L	48h	48	RK-13	0.000593404796659374	0.000143858770906311	0.242429403530569	cluster_7
ORF49	L	1h	1	RK-13	0	0		cluster_6
ORF49	L	2h	2	RK-13	0.000151722045213169	0.000262790290937472	1.73205080756888	cluster_6
ORF49	L	4h	4	RK-13	0.000162522346822688	0.000281496962062226	1.73205080756888	cluster_6
ORF49	L	6h	6	RK-13	0.000119920295103113	0.000113859039968811	0.949455968824206	cluster_6
ORF49	L	8h	8	RK-13	0.000406115815700842	0.000211057947545968	0.519698911951365	cluster_6
ORF49	L	12h	12	RK-13	0.00038239695293373	9.56072750690366e-05	0.250021016996978	cluster_6
ORF49	L	18h	18	RK-13	9.27645375438189e-05	6.14789654425515e-05	0.662742111051984	cluster_6
ORF49	L	24h	24	RK-13	0.000196147182699511	5.15243881402027e-05	0.262682274764741	cluster_6
ORF49	L	48h	48	RK-13	0.000219153966871432	9.55110371100645e-06	0.043581705808728	cluster_6
ORF50	L	1h	1	RK-13	0	0		cluster_3
ORF50	L	2h	2	RK-13	0.00170559870519806	0.000578785494781488	0.33934447359602	cluster_3
ORF50	L	4h	4	RK-13	0.00263172980661872	0.000680673360922044	0.258641050160306	cluster_3
ORF50	L	6h	6	RK-13	0.000952658953272946	0.00025092711800701	0.26339658819657	cluster_3
ORF50	L	8h	8	RK-13	0.00186169743205776	0.000130582095222505	0.0701414166308276	cluster_3
ORF50	L	12h	12	RK-13	0.00115661999113349	0.000166470072906082	0.143928061232057	cluster_3
ORF50	L	18h	18	RK-13	0.000189309145024988	1.88996149900416e-05	0.0998346645511866	cluster_3
ORF50	L	24h	24	RK-13	0.000369971795016681	8.75527376403439e-05	0.236647060180348	cluster_3
ORF50	L	48h	48	RK-13	0.000203478970682835	6.93049683708838e-05	0.340600152135182	cluster_3
ORF51	E	1h	1	RK-13	0	0		cluster_2
ORF51	E	2h	2	RK-13	0.00034954598190951	0.000310513944933309	0.888335043180942	cluster_2
ORF51	E	4h	4	RK-13	0.00142322647114127	0.000598933039533539	0.420827641754908	cluster_2
ORF51	E	6h	6	RK-13	0.00188735506662067	0.000351200951284877	0.186081017555274	cluster_2
ORF51	E	8h	8	RK-13	0.00113395836927983	0.000770674469755945	0.679632066427091	cluster_2
ORF51	E	12h	12	RK-13	0.000571703340207433	4.44705958078666e-05	0.0777861395592532	cluster_2
ORF51	E	18h	18	RK-13	0.000577890922462844	0.000148536461077634	0.257032002587277	cluster_2
ORF51	E	24h	24	RK-13	0.000235466038971565	1.379983386852e-05	0.058606472206323	cluster_2
ORF51	E	48h	48	RK-13	0.000553648055110857	0.000100296114486451	0.181155001919711	cluster_2
ORF52	L	1h	1	RK-13	0	0		cluster_7
ORF52	L	2h	2	RK-13	0	0		cluster_7
ORF52	L	4h	4	RK-13	0	0		cluster_7
ORF52	L	6h	6	RK-13	0.000209762361144099	5.77196140862543e-05	0.275166687538394	cluster_7
ORF52	L	8h	8	RK-13	0.00146075022852691	0.000359521161344479	0.246120900290419	cluster_7
ORF52	L	12h	12	RK-13	0.00594613068850632	0.000282742517050427	0.047550673179276	cluster_7
ORF52	L	18h	18	RK-13	0.00668685366961192	0.000267327023501627	0.0399779981303436	cluster_7
ORF52	L	24h	24	RK-13	0.0179879927601549	0.000369995117821034	0.0205690052667026	cluster_7
ORF52	L	48h	48	RK-13	0.0211057068874583	0.000981873274574903	0.0465216957579546	cluster_7
ORF53	E	1h	1	RK-13	0	0		cluster_1
ORF53	E	2h	2	RK-13	0.0158140591200227	0.00376922641575261	0.238346548924954	cluster_1
ORF53	E	4h	4	RK-13	0.0038075955955784	0.000958164533665481	0.25164556203872	cluster_1
ORF53	E	6h	6	RK-13	0.00023627045665987	4.21647900160078e-05	0.178459848988684	cluster_1
ORF53	E	8h	8	RK-13	0.000435724141316536	4.64252739397923e-05	0.106547399002311	cluster_1
ORF53	E	12h	12	RK-13	0.000382320848802627	0.000107141702996741	0.280240283343933	cluster_1
ORF53	E	18h	18	RK-13	0.000104290345713118	4.81899886909165e-05	0.46207526076745	cluster_1
ORF53	E	24h	24	RK-13	0.000207416778916877	8.0512014837151e-05	0.388165389789495	cluster_1
ORF53	E	48h	48	RK-13	0.000170881167628349	7.78191510942874e-05	0.455399223766641	cluster_1
ORF54	E	1h	1	RK-13	0	0		cluster_7
ORF54	E	2h	2	RK-13	0	0		cluster_7
ORF54	E	4h	4	RK-13	0.000162522346822688	0.000281496962062226	1.73205080756888	cluster_7
ORF54	E	6h	6	RK-13	0.000140486529954993	6.52436670895341e-05	0.464412261520273	cluster_7
ORF54	E	8h	8	RK-13	0.00116092027093931	0.00018732233068529	0.161356757543501	cluster_7
ORF54	E	12h	12	RK-13	0.0096229545352601	0.000734081699905749	0.0762844402117824	cluster_7
ORF54	E	18h	18	RK-13	0.0181811165478647	0.0019991892160259	0.10995965020975	cluster_7
ORF54	E	24h	24	RK-13	0.0681699192750275	0.00211681807268543	0.0310520841919331	cluster_7
ORF54	E	48h	48	RK-13	0.0637302587690846	0.00588542581381761	0.092349002302696	cluster_7
ORF55	L	1h	1	RK-13	0	0		cluster_2
ORF55	L	2h	2	RK-13	0.000151722045213169	0.000262790290937472	1.73205080756888	cluster_2
ORF55	L	4h	4	RK-13	0.00110657044498679	0.00097838822934821	0.884162624965002	cluster_2
ORF55	L	6h	6	RK-13	0.000756484903561672	6.56189264662571e-05	0.0867418849435209	cluster_2
ORF55	L	8h	8	RK-13	0.00093042144934089	8.18485167621274e-05	0.0879692926470137	cluster_2
ORF55	L	12h	12	RK-13	0.000329993669414577	3.46806029516233e-05	0.10509475231191	cluster_2
ORF55	L	18h	18	RK-13	6.49538638281664e-05	5.94914380343312e-05	0.915902989107994	cluster_2
ORF55	L	24h	24	RK-13	3.86193058370231e-05	4.50555938750801e-05	1.16665985829002	cluster_2
ORF55	L	48h	48	RK-13	1.6298901527243e-05	4.2570913617018e-06	0.261188850953314	cluster_2
ORF56	L	1h	1	RK-13	0	0		cluster_5
ORF56	L	2h	2	RK-13	0.000151722045213169	0.000262790290937472	1.73205080756888	cluster_5
ORF56	L	4h	4	RK-13	0.000453695150354498	0.000491084039417271	1.08240971725962	cluster_5
ORF56	L	6h	6	RK-13	4.57386660052808e-05	3.96614822511339e-05	0.867132466140458	cluster_5
ORF56	L	8h	8	RK-13	0.000140208262522959	1.51202323095391e-05	0.107841235869129	cluster_5
ORF56	L	12h	12	RK-13	0.000220544686995686	7.07908032231261e-05	0.320981675811173	cluster_5
ORF56	L	18h	18	RK-13	2.33996327872837e-05	2.34199614481197e-05	1.00086875982289	cluster_5
ORF56	L	24h	24	RK-13	8.92544518074799e-05	5.56960808644068e-05	0.624014598000581	cluster_5
ORF56	L	48h	48	RK-13	7.24638531262449e-05	4.78649259663227e-05	0.660535203433546	cluster_5
ORF57	L	1h	1	RK-13	0	0		cluster_7
ORF57	L	2h	2	RK-13	0	0		cluster_7
ORF57	L	4h	4	RK-13	0	0		cluster_7
ORF57	L	6h	6	RK-13	2.22015008214555e-05	3.84541274270432e-05	1.73205080756888	cluster_7
ORF57	L	8h	8	RK-13	5.83827848281931e-05	6.99373662650439e-05	1.19791076206545	cluster_7
ORF57	L	12h	12	RK-13	8.76974772570514e-05	3.20255039642445e-05	0.365181587497369	cluster_7
ORF57	L	18h	18	RK-13	5.80617829041216e-05	5.09275359300241e-05	0.877126629303162	cluster_7
ORF57	L	24h	24	RK-13	0.000240103636788317	8.78699510466262e-05	0.365966764277274	cluster_7
ORF57	L	48h	48	RK-13	0.000274071107793141	4.93204255573201e-05	0.179954851696901	cluster_7
ORF58	L	1h	1	RK-13	0	0		cluster_6
ORF58	L	2h	2	RK-13	0	0		cluster_6
ORF58	L	4h	4	RK-13	0	0		cluster_6
ORF58	L	6h	6	RK-13	0.000685274204795785	8.87764120612903e-05	0.12954874332056	cluster_6
ORF58	L	8h	8	RK-13	0.00270494097038518	0.000361046588509088	0.133476697814103	cluster_6
ORF58	L	12h	12	RK-13	0.00460567194844835	0.000320622396104324	0.0696146837406301	cluster_6
ORF58	L	18h	18	RK-13	0.0027712268006745	0.0004250482254003	0.153379082973954	cluster_6
ORF58	L	24h	24	RK-13	0.00283973979802236	0.000348201213639044	0.122617295387957	cluster_6
ORF58	L	48h	48	RK-13	0.00389638929591945	6.03460799010911e-05	0.0154876926605587	cluster_6
ORF59	L	1h	1	RK-13	0	0		cluster_8
ORF59	L	2h	2	RK-13	0	0		cluster_8
ORF59	L	4h	4	RK-13	0.000128650456709121	0.000222829127437138	1.73205080756888	cluster_8
ORF59	L	6h	6	RK-13	0.000166994625470764	5.17335089946272e-05	0.309791460945456	cluster_8
ORF59	L	8h	8	RK-13	0.000212978276957401	5.05778631007557e-05	0.237478975899838	cluster_8
ORF59	L	12h	12	RK-13	0.000130397430294726	2.74103706930326e-05	0.21020637163692	cluster_8
ORF59	L	18h	18	RK-13	0.0001442381348865	4.60223069096122e-05	0.319071700045392	cluster_8
ORF59	L	24h	24	RK-13	9.54969087875288e-05	1.71992647961792e-05	0.180102843270518	cluster_8
ORF59	L	48h	48	RK-13	0.000175653793291036	7.92746506852848e-05	0.451311919885138	cluster_8
ORF60	L	1h	1	RK-13	0	0		cluster_7
ORF60	L	2h	2	RK-13	0.00019782393669634	0.000342641109311351	1.73205080756888	cluster_7
ORF60	L	4h	4	RK-13	0	0		cluster_7
ORF60	L	6h	6	RK-13	0.000168330289833134	8.84039155318901e-05	0.525181270818967	cluster_7
ORF60	L	8h	8	RK-13	0.00146740524583524	0.000388139373686862	0.264507282353305	cluster_7
ORF60	L	12h	12	RK-13	0.0188195816267209	0.000614367937910598	0.032645143239438	cluster_7
ORF60	L	18h	18	RK-13	0.00905527874572851	0.000156459372300705	0.0172782502553562	cluster_7
ORF60	L	24h	24	RK-13	0.0228581334103306	0.000677312034927894	0.0296311174131912	cluster_7
ORF60	L	48h	48	RK-13	0.0185149147584886	5.10350193163505e-05	0.00275642745224914	cluster_7
ORF61	E	1h	1	RK-13	0	0		cluster_3
ORF61	E	2h	2	RK-13	0.0129785897015016	0.00404757100849159	0.311865241261406	cluster_3
ORF61	E	4h	4	RK-13	0.0170604232919717	0.00549446694922293	0.322059239398152	cluster_3
ORF61	E	6h	6	RK-13	0.00290007745847969	6.58911041032082e-05	0.0227204635209124	cluster_3
ORF61	E	8h	8	RK-13	0.00581461492010251	0.000465824607862221	0.0801127184281376	cluster_3
ORF61	E	12h	12	RK-13	0.00380898626531401	9.90401730591531e-05	0.0260017144091719	cluster_3
ORF61	E	18h	18	RK-13	0.000552966056853779	6.51475288253721e-05	0.117814697697799	cluster_3
ORF61	E	24h	24	RK-13	0.00104106457514218	0.000151380437793239	0.14540926798183	cluster_3
ORF61	E	48h	48	RK-13	0.000719647288553277	3.46750732778227e-05	0.04818342795056	cluster_3
ORF62	L	1h	1	RK-13	0	0		cluster_6
ORF62	L	2h	2	RK-13	0	0		cluster_6
ORF62	L	4h	4	RK-13	0.000231817690795576	0.000204366629501068	0.881583406338411	cluster_6
ORF62	L	6h	6	RK-13	0.000966546866312977	0.000164443329045134	0.170134873720532	cluster_6
ORF62	L	8h	8	RK-13	0.00615791212991935	0.000783042931324928	0.127160458740613	cluster_6
ORF62	L	12h	12	RK-13	0.0114370412598177	0.00063334519898597	0.0553766646983369	cluster_6
ORF62	L	18h	18	RK-13	0.00348136149695496	0.000270940120398311	0.0778259082359857	cluster_6
ORF62	L	24h	24	RK-13	0.0131187631526535	0.000709808882451892	0.0541063874842743	cluster_6
ORF62	L	48h	48	RK-13	0.00981593271427945	0.000118986819406298	0.0121218047097252	cluster_6
ORF63	E	1h	1	RK-13	0	0		cluster_1
ORF63	E	2h	2	RK-13	0.0838177343428882	0.00718531416561646	0.085725463971887	cluster_1
ORF63	E	4h	4	RK-13	0.0373960804117874	0.00213528630697627	0.0570992008644634	cluster_1
ORF63	E	6h	6	RK-13	0.00310739876837078	0.000513686915908152	0.165310909284256	cluster_1
ORF63	E	8h	8	RK-13	0.00276507423387946	0.00031396691331547	0.11354737224359	cluster_1
ORF63	E	12h	12	RK-13	0.000982955769599472	0.000184058439393877	0.187249971042823	cluster_1
ORF63	E	18h	18	RK-13	0.000158123169482896	4.49790794684762e-05	0.284455969454504	cluster_1
ORF63	E	24h	24	RK-13	0.000170012790822585	9.30009076053327e-05	0.547023004300793	cluster_1
ORF63	E	48h	48	RK-13	0.000140669677405207	7.7864329279049e-06	0.055352603855596	cluster_1
ORF64_1	IE	1h	1	RK-13	0.296428571428571	0.0804166446371265	0.271285066245728	cluster_12
ORF64_1	IE	2h	2	RK-13	0.00550508690043203	0.00238986442768226	0.434119292012394	cluster_12
ORF64_1	IE	4h	4	RK-13	0.00210718774854559	0.0020589404513962	0.977103465420827	cluster_12
ORF64_1	IE	6h	6	RK-13	0.000216003823415196	0.000154126581321421	0.713536357294768	cluster_12
ORF64_1	IE	8h	8	RK-13	0.00116720756798164	0.000824984332956563	0.706801733973626	cluster_12
ORF64_1	IE	12h	12	RK-13	0.000623000537177482	0.000291675158957598	0.468178021609802	cluster_12
ORF64_1	IE	18h	18	RK-13	5.19630910625331e-05	4.7593150427465e-05	0.915902989107994	cluster_12
ORF64_1	IE	24h	24	RK-13	3.82297644164581e-05	1.67752284050754e-05	0.438800203483691	cluster_12
ORF64_1	IE	48h	48	RK-13	0.000108071874350721	1.63006156513085e-05	0.150831247715838	cluster_12
NOIR_1	unknown	1h	1	RK-13	0	0		cluster_5
NOIR_1	unknown	2h	2	RK-13	0.000151722045213169	0.000262790290937472	1.73205080756888	cluster_5
NOIR_1	unknown	4h	4	RK-13	0.000291172803531809	0.000257230708221487	0.88342971974505	cluster_5
NOIR_1	unknown	6h	6	RK-13	0.000115014497194387	0.000107082876865574	0.931038081961024	cluster_5
NOIR_1	unknown	8h	8	RK-13	3.63850072172211e-05	3.284828377874e-05	0.902797231360526	cluster_5
NOIR_1	unknown	12h	12	RK-13	8.28176015322868e-05	1.54792350528435e-05	0.186907550646813	cluster_5
NOIR_1	unknown	18h	18	RK-13	7.81267183878255e-05	1.54946863269517e-05	0.198327622696697	cluster_5
NOIR_1	unknown	24h	24	RK-13	7.29110228717599e-05	1.26840647765579e-05	0.173966353467121	cluster_5
NOIR_1	unknown	48h	48	RK-13	0.000114092310690701	2.97996395319126e-05	0.261188850953314	cluster_5
ORF65_1	E	1h	1	RK-13	0.0666666666666667	0.115470053837925	1.73205080756888	cluster_1
ORF65_1	E	2h	2	RK-13	0.141096201494089	0.00868643630607175	0.0615639274061934	cluster_1
ORF65_1	E	4h	4	RK-13	0.116143098869523	0.0088329143153189	0.0760519944903651	cluster_1
ORF65_1	E	6h	6	RK-13	0.0253075650634002	0.00320552302995337	0.126662641068903	cluster_1
ORF65_1	E	8h	8	RK-13	0.0200001302484069	0.00298073765763362	0.149035912297174	cluster_1
ORF65_1	E	12h	12	RK-13	0.007425347883707	0.000786463513458076	0.105916049426286	cluster_1
ORF65_1	E	18h	18	RK-13	0.000537333103118716	0.000224510540574278	0.417823765688741	cluster_1
ORF65_1	E	24h	24	RK-13	0.000479478944521506	4.35959255001392e-05	0.0909235452323054	cluster_1
