Ref_Class	gene	seqnames	gene_cluster	gene_region	Kinetic_class	hpi	Time	cell_line	group	cmp_ref	strand	sample	class_code	read_count	parent	norm_base	sum_read_count	norm_read_count	mean	sd	varcoeff	Isoform_nr	Description	rep	sum_abundance	mean_abundance	min_abundance	max_abundance
TR524	ORF58	NC_001491.2	ORF57, ORF58	ORF58	L	18h	18	RK-13	RK-13_18h	TR524	+	EHV-1_18h_2	=	7	NA	1	447	0.0156599552572707	0.0144450851874543	0.00105218578174945	0.0728403999073184	25	NA	2	0.0433352555623628	0.0156599552572707	0	0.0728155339805825
TR524	ORF58	NC_001491.2	ORF57, ORF58	ORF58	L	18h	18	RK-13	RK-13_18h	TR524	+	EHV-1_18h_3	=	6	NA	1	434	0.0138248847926267	0.0144450851874543	0.00105218578174945	0.0728403999073184	25	NA	3	0.0433352555623628	0.0156599552572707	0	0.0728155339805825
TR524	ORF58	NC_001491.2	ORF57, ORF58	ORF58	L	24h	24	RK-13	RK-13_24h	TR524	+	EHV-1_24h_1	=	11	NA	1	435	0.0252873563218391	0.0199928133363315	0.00664268060566328	0.332253419962264	25	NA	1	0.0599784400089944	0.0252873563218391	0	0.0728155339805825
TR524	ORF58	NC_001491.2	ORF57, ORF58	ORF58	L	24h	24	RK-13	RK-13_24h	TR524	+	EHV-1_24h_2	=	7	NA	1	316	0.0221518987341772	0.0199928133363315	0.00664268060566328	0.332253419962264	25	NA	2	0.0599784400089944	0.0252873563218391	0	0.0728155339805825
TR524	ORF58	NC_001491.2	ORF57, ORF58	ORF58	L	24h	24	RK-13	RK-13_24h	TR524	+	EHV-1_24h_3	=	4	NA	1	319	0.0125391849529781	0.0199928133363315	0.00664268060566328	0.332253419962264	25	NA	3	0.0599784400089944	0.0252873563218391	0	0.0728155339805825
TR524	ORF58	NC_001491.2	ORF57, ORF58	ORF58	L	48h	48	RK-13	RK-13_48h	TR524	+	EHV-1_48h_1	=	35	NA	1	1287	0.0271950271950272	0.0448311065987665	0.0245076292049894	0.546665720842674	25	NA	1	0.134493319796299	0.0728155339805825	0	0.0728155339805825
TR524	ORF58	NC_001491.2	ORF57, ORF58	ORF58	L	48h	48	RK-13	RK-13_48h	TR524	+	EHV-1_48h_2	=	30	NA	1	870	0.0344827586206897	0.0448311065987665	0.0245076292049894	0.546665720842674	25	NA	2	0.134493319796299	0.0728155339805825	0	0.0728155339805825
TR524	ORF58	NC_001491.2	ORF57, ORF58	ORF58	L	48h	48	RK-13	RK-13_48h	TR524	+	EHV-1_48h_3	=	30	NA	1	412	0.0728155339805825	0.0448311065987665	0.0245076292049894	0.546665720842674	25	NA	3	0.134493319796299	0.0728155339805825	0	0.0728155339805825
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	1h	1	RK-13	RK-13_1h	TR544	+	EHV-1_1h_1	=	0	NA	1	0	0	0	0	NA	12	NA	1	0	0	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	1h	1	RK-13	RK-13_1h	TR544	+	EHV-1_1h_2	=	0	NA	1	0	0	0	0	NA	12	NA	2	0	0	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	1h	1	RK-13	RK-13_1h	TR544	+	EHV-1_1h_3	=	0	NA	1	0	0	0	0	NA	12	NA	3	0	0	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	2h	2	RK-13	RK-13_2h	TR544	+	EHV-1_2h_1	=	0	NA	1	20	0	0.0128205128205128	0.0222057795842164	1.73205080756888	12	NA	1	0.0384615384615385	0.0384615384615385	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	2h	2	RK-13	RK-13_2h	TR544	+	EHV-1_2h_2	=	0	NA	1	16	0	0.0128205128205128	0.0222057795842164	1.73205080756888	12	NA	2	0.0384615384615385	0.0384615384615385	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	2h	2	RK-13	RK-13_2h	TR544	+	EHV-1_2h_3	=	1	NA	1	26	0.0384615384615385	0.0128205128205128	0.0222057795842164	1.73205080756888	12	NA	3	0.0384615384615385	0.0384615384615385	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	4h	4	RK-13	RK-13_4h	TR544	+	EHV-1_4h_1	=	1	NA	1	4	0.25	0.101851851851852	0.131272656284795	1.2888588071598	12	NA	1	0.305555555555556	0.25	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	4h	4	RK-13	RK-13_4h	TR544	+	EHV-1_4h_2	=	0	NA	1	8	0	0.101851851851852	0.131272656284795	1.2888588071598	12	NA	2	0.305555555555556	0.25	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	4h	4	RK-13	RK-13_4h	TR544	+	EHV-1_4h_3	=	1	NA	1	18	0.0555555555555556	0.101851851851852	0.131272656284795	1.2888588071598	12	NA	3	0.305555555555556	0.25	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	6h	6	RK-13	RK-13_6h	TR544	+	EHV-1_6h_1	=	0	NA	1	54	0	0.020066889632107	0.0192852217302187	0.961046882889233	12	NA	1	0.0602006688963211	0.0384615384615385	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	6h	6	RK-13	RK-13_6h	TR544	+	EHV-1_6h_2	=	2	NA	1	52	0.0384615384615385	0.020066889632107	0.0192852217302187	0.961046882889233	12	NA	2	0.0602006688963211	0.0384615384615385	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	6h	6	RK-13	RK-13_6h	TR544	+	EHV-1_6h_3	=	1	NA	1	46	0.0217391304347826	0.020066889632107	0.0192852217302187	0.961046882889233	12	NA	3	0.0602006688963211	0.0384615384615385	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	8h	8	RK-13	RK-13_8h	TR544	+	EHV-1_8h_1	=	0	NA	1	52	0	0.00416666666666667	0.00721687836487032	1.73205080756888	12	NA	1	0.0125	0.0125	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	8h	8	RK-13	RK-13_8h	TR544	+	EHV-1_8h_2	=	0	NA	1	80	0	0.00416666666666667	0.00721687836487032	1.73205080756888	12	NA	2	0.0125	0.0125	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	8h	8	RK-13	RK-13_8h	TR544	+	EHV-1_8h_3	=	1	NA	1	80	0.0125	0.00416666666666667	0.00721687836487032	1.73205080756888	12	NA	3	0.0125	0.0125	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	12h	12	RK-13	RK-13_12h	TR544	+	EHV-1_12h_1	=	1	NA	1	176	0.00568181818181818	0.00990294953034285	0.005705017667466	0.576092774176593	12	NA	1	0.0297088485910285	0.0163934426229508	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	12h	12	RK-13	RK-13_12h	TR544	+	EHV-1_12h_2	=	2	NA	1	122	0.0163934426229508	0.00990294953034285	0.005705017667466	0.576092774176593	12	NA	2	0.0297088485910285	0.0163934426229508	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	12h	12	RK-13	RK-13_12h	TR544	+	EHV-1_12h_3	=	1	NA	1	131	0.00763358778625954	0.00990294953034285	0.005705017667466	0.576092774176593	12	NA	3	0.0297088485910285	0.0163934426229508	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	18h	18	RK-13	RK-13_18h	TR544	+	EHV-1_18h_1	=	1	NA	1	68	0.0147058823529412	0.00490196078431373	0.00849044513514156	1.73205080756888	12	NA	1	0.0147058823529412	0.0147058823529412	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	18h	18	RK-13	RK-13_18h	TR544	+	EHV-1_18h_2	=	0	NA	1	51	0	0.00490196078431373	0.00849044513514156	1.73205080756888	12	NA	2	0.0147058823529412	0.0147058823529412	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	18h	18	RK-13	RK-13_18h	TR544	+	EHV-1_18h_3	=	0	NA	1	26	0	0.00490196078431373	0.00849044513514156	1.73205080756888	12	NA	3	0.0147058823529412	0.0147058823529412	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	24h	24	RK-13	RK-13_24h	TR544	+	EHV-1_24h_1	=	1	NA	1	56	0.0178571428571429	0.0212301587301587	0.00358792486508435	0.169001320747898	12	NA	1	0.0636904761904762	0.025	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	24h	24	RK-13	RK-13_24h	TR544	+	EHV-1_24h_2	=	1	NA	1	48	0.0208333333333333	0.0212301587301587	0.00358792486508435	0.169001320747898	12	NA	2	0.0636904761904762	0.025	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	24h	24	RK-13	RK-13_24h	TR544	+	EHV-1_24h_3	=	1	NA	1	40	0.025	0.0212301587301587	0.00358792486508435	0.169001320747898	12	NA	3	0.0636904761904762	0.025	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	48h	48	RK-13	RK-13_48h	TR544	+	EHV-1_48h_1	=	3	NA	1	164	0.0182926829268293	0.00972074938140686	0.00920029323087771	0.946459256369202	12	NA	1	0.0291622481442206	0.0182926829268293	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	48h	48	RK-13	RK-13_48h	TR544	+	EHV-1_48h_2	=	1	NA	1	92	0.0108695652173913	0.00972074938140686	0.00920029323087771	0.946459256369202	12	NA	2	0.0291622481442206	0.0182926829268293	0	0.25
TR544	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	48h	48	RK-13	RK-13_48h	TR544	+	EHV-1_48h_3	=	0	NA	1	43	0	0.00972074938140686	0.00920029323087771	0.946459256369202	12	NA	3	0.0291622481442206	0.0182926829268293	0	0.25
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	1h	1	RK-13	RK-13_1h	TR545	+	EHV-1_1h_1	=	0	NA	1	0	0	0	0	NA	13	NA	1	0	0	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	1h	1	RK-13	RK-13_1h	TR545	+	EHV-1_1h_2	=	0	NA	1	0	0	0	0	NA	13	NA	2	0	0	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	1h	1	RK-13	RK-13_1h	TR545	+	EHV-1_1h_3	=	0	NA	1	0	0	0	0	NA	13	NA	3	0	0	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	2h	2	RK-13	RK-13_2h	TR545	+	EHV-1_2h_1	=	8	NA	1	20	0.4	0.192628205128205	0.181525457215667	0.942361774563863	13	NA	1	0.577884615384615	0.4	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	2h	2	RK-13	RK-13_2h	TR545	+	EHV-1_2h_2	=	1	NA	1	16	0.0625	0.192628205128205	0.181525457215667	0.942361774563863	13	NA	2	0.577884615384615	0.4	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	2h	2	RK-13	RK-13_2h	TR545	+	EHV-1_2h_3	=	3	NA	1	26	0.115384615384615	0.192628205128205	0.181525457215667	0.942361774563863	13	NA	3	0.577884615384615	0.4	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	4h	4	RK-13	RK-13_4h	TR545	+	EHV-1_4h_1	=	0	NA	1	4	0	0.0972222222222222	0.0867360833110889	0.892142571199771	13	NA	1	0.291666666666667	0.166666666666667	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	4h	4	RK-13	RK-13_4h	TR545	+	EHV-1_4h_2	=	1	NA	1	8	0.125	0.0972222222222222	0.0867360833110889	0.892142571199771	13	NA	2	0.291666666666667	0.166666666666667	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	4h	4	RK-13	RK-13_4h	TR545	+	EHV-1_4h_3	=	3	NA	1	18	0.166666666666667	0.0972222222222222	0.0867360833110889	0.892142571199771	13	NA	3	0.291666666666667	0.166666666666667	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	6h	6	RK-13	RK-13_6h	TR545	+	EHV-1_6h_1	=	3	NA	1	54	0.0555555555555556	0.0458317849622197	0.00878667524400817	0.191715754715886	13	NA	1	0.137495354886659	0.0555555555555556	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	6h	6	RK-13	RK-13_6h	TR545	+	EHV-1_6h_2	=	2	NA	1	52	0.0384615384615385	0.0458317849622197	0.00878667524400817	0.191715754715886	13	NA	2	0.137495354886659	0.0555555555555556	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	6h	6	RK-13	RK-13_6h	TR545	+	EHV-1_6h_3	=	2	NA	1	46	0.0434782608695652	0.0458317849622197	0.00878667524400817	0.191715754715886	13	NA	3	0.137495354886659	0.0555555555555556	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	8h	8	RK-13	RK-13_8h	TR545	+	EHV-1_8h_1	=	3	NA	1	52	0.0576923076923077	0.0442307692307692	0.0170926815717607	0.38644323553546	13	NA	1	0.132692307692308	0.0576923076923077	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	8h	8	RK-13	RK-13_8h	TR545	+	EHV-1_8h_2	=	2	NA	1	80	0.025	0.0442307692307692	0.0170926815717607	0.38644323553546	13	NA	2	0.132692307692308	0.0576923076923077	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	8h	8	RK-13	RK-13_8h	TR545	+	EHV-1_8h_3	=	4	NA	1	80	0.05	0.0442307692307692	0.0170926815717607	0.38644323553546	13	NA	3	0.132692307692308	0.0576923076923077	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	12h	12	RK-13	RK-13_12h	TR545	+	EHV-1_12h_1	=	4	NA	1	176	0.0227272727272727	0.0234060666734925	0.00102912073748327	0.0439681195409372	13	NA	1	0.0702182000204776	0.0245901639344262	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	12h	12	RK-13	RK-13_12h	TR545	+	EHV-1_12h_2	=	3	NA	1	122	0.0245901639344262	0.0234060666734925	0.00102912073748327	0.0439681195409372	13	NA	2	0.0702182000204776	0.0245901639344262	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	12h	12	RK-13	RK-13_12h	TR545	+	EHV-1_12h_3	=	3	NA	1	131	0.0229007633587786	0.0234060666734925	0.00102912073748327	0.0439681195409372	13	NA	3	0.0702182000204776	0.0245901639344262	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	18h	18	RK-13	RK-13_18h	TR545	+	EHV-1_18h_1	=	3	NA	1	68	0.0441176470588235	0.0602061337355455	0.0328862350921172	0.546227320235668	13	NA	1	0.180618401206636	0.0980392156862745	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	18h	18	RK-13	RK-13_18h	TR545	+	EHV-1_18h_2	=	5	NA	1	51	0.0980392156862745	0.0602061337355455	0.0328862350921172	0.546227320235668	13	NA	2	0.180618401206636	0.0980392156862745	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	18h	18	RK-13	RK-13_18h	TR545	+	EHV-1_18h_3	=	1	NA	1	26	0.0384615384615385	0.0602061337355455	0.0328862350921172	0.546227320235668	13	NA	3	0.180618401206636	0.0980392156862745	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	24h	24	RK-13	RK-13_24h	TR545	+	EHV-1_24h_1	=	2	NA	1	56	0.0357142857142857	0.048015873015873	0.0310514288245867	0.646690914363294	13	NA	1	0.144047619047619	0.0833333333333333	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	24h	24	RK-13	RK-13_24h	TR545	+	EHV-1_24h_2	=	4	NA	1	48	0.0833333333333333	0.048015873015873	0.0310514288245867	0.646690914363294	13	NA	2	0.144047619047619	0.0833333333333333	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	24h	24	RK-13	RK-13_24h	TR545	+	EHV-1_24h_3	=	1	NA	1	40	0.025	0.048015873015873	0.0310514288245867	0.646690914363294	13	NA	3	0.144047619047619	0.0833333333333333	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	48h	48	RK-13	RK-13_48h	TR545	+	EHV-1_48h_1	=	10	NA	1	164	0.0609756097560976	0.0611913980616045	0.0147888450905536	0.241681765068759	13	NA	1	0.183574194184813	0.0760869565217391	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	48h	48	RK-13	RK-13_48h	TR545	+	EHV-1_48h_2	=	7	NA	1	92	0.0760869565217391	0.0611913980616045	0.0147888450905536	0.241681765068759	13	NA	2	0.183574194184813	0.0760869565217391	0	0.4
TR545	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	48h	48	RK-13	RK-13_48h	TR545	+	EHV-1_48h_3	=	2	NA	1	43	0.0465116279069767	0.0611913980616045	0.0147888450905536	0.241681765068759	13	NA	3	0.183574194184813	0.0760869565217391	0	0.4
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	1h	1	RK-13	RK-13_1h	TR546	+	EHV-1_1h_1	=	0	NA	1	0	0	0	0	NA	14	NA	1	0	0	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	1h	1	RK-13	RK-13_1h	TR546	+	EHV-1_1h_2	=	0	NA	1	0	0	0	0	NA	14	NA	2	0	0	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	1h	1	RK-13	RK-13_1h	TR546	+	EHV-1_1h_3	=	0	NA	1	0	0	0	0	NA	14	NA	3	0	0	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	2h	2	RK-13	RK-13_2h	TR546	+	EHV-1_2h_1	=	0	NA	1	20	0	0.0128205128205128	0.0222057795842164	1.73205080756888	14	NA	1	0.0384615384615385	0.0384615384615385	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	2h	2	RK-13	RK-13_2h	TR546	+	EHV-1_2h_2	=	0	NA	1	16	0	0.0128205128205128	0.0222057795842164	1.73205080756888	14	NA	2	0.0384615384615385	0.0384615384615385	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	2h	2	RK-13	RK-13_2h	TR546	+	EHV-1_2h_3	=	1	NA	1	26	0.0384615384615385	0.0128205128205128	0.0222057795842164	1.73205080756888	14	NA	3	0.0384615384615385	0.0384615384615385	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	4h	4	RK-13	RK-13_4h	TR546	+	EHV-1_4h_1	=	0	NA	1	4	0	0	0	NA	14	NA	1	0	0	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	4h	4	RK-13	RK-13_4h	TR546	+	EHV-1_4h_2	=	0	NA	1	8	0	0	0	NA	14	NA	2	0	0	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	4h	4	RK-13	RK-13_4h	TR546	+	EHV-1_4h_3	=	0	NA	1	18	0	0	0	NA	14	NA	3	0	0	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	6h	6	RK-13	RK-13_6h	TR546	+	EHV-1_6h_1	=	0	NA	1	54	0	0	0	NA	14	NA	1	0	0	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	6h	6	RK-13	RK-13_6h	TR546	+	EHV-1_6h_2	=	0	NA	1	52	0	0	0	NA	14	NA	2	0	0	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	6h	6	RK-13	RK-13_6h	TR546	+	EHV-1_6h_3	=	0	NA	1	46	0	0	0	NA	14	NA	3	0	0	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	8h	8	RK-13	RK-13_8h	TR546	+	EHV-1_8h_1	=	0	NA	1	52	0	0.00833333333333333	0.00721687836487032	0.866025403784439	14	NA	1	0.025	0.0125	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	8h	8	RK-13	RK-13_8h	TR546	+	EHV-1_8h_2	=	1	NA	1	80	0.0125	0.00833333333333333	0.00721687836487032	0.866025403784439	14	NA	2	0.025	0.0125	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	8h	8	RK-13	RK-13_8h	TR546	+	EHV-1_8h_3	=	1	NA	1	80	0.0125	0.00833333333333333	0.00721687836487032	0.866025403784439	14	NA	3	0.025	0.0125	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	12h	12	RK-13	RK-13_12h	TR546	+	EHV-1_12h_1	=	1	NA	1	176	0.00568181818181818	0.00462617983109786	0.0041990879140752	0.907679352594188	14	NA	1	0.0138785394932936	0.00819672131147541	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	12h	12	RK-13	RK-13_12h	TR546	+	EHV-1_12h_2	=	1	NA	1	122	0.00819672131147541	0.00462617983109786	0.0041990879140752	0.907679352594188	14	NA	2	0.0138785394932936	0.00819672131147541	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	12h	12	RK-13	RK-13_12h	TR546	+	EHV-1_12h_3	=	0	NA	1	131	0	0.00462617983109786	0.0041990879140752	0.907679352594188	14	NA	3	0.0138785394932936	0.00819672131147541	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	18h	18	RK-13	RK-13_18h	TR546	+	EHV-1_18h_1	=	3	NA	1	68	0.0441176470588235	0.027526395173454	0.024005722537552	0.872098303692987	14	NA	1	0.082579185520362	0.0441176470588235	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	18h	18	RK-13	RK-13_18h	TR546	+	EHV-1_18h_2	=	0	NA	1	51	0	0.027526395173454	0.024005722537552	0.872098303692987	14	NA	2	0.082579185520362	0.0441176470588235	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	18h	18	RK-13	RK-13_18h	TR546	+	EHV-1_18h_3	=	1	NA	1	26	0.0384615384615385	0.027526395173454	0.024005722537552	0.872098303692987	14	NA	3	0.082579185520362	0.0441176470588235	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	24h	24	RK-13	RK-13_24h	TR546	+	EHV-1_24h_1	=	2	NA	1	56	0.0357142857142857	0.0507936507936508	0.021173526304689	0.416853799123566	14	NA	1	0.152380952380952	0.075	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	24h	24	RK-13	RK-13_24h	TR546	+	EHV-1_24h_2	=	2	NA	1	48	0.0416666666666667	0.0507936507936508	0.021173526304689	0.416853799123566	14	NA	2	0.152380952380952	0.075	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	24h	24	RK-13	RK-13_24h	TR546	+	EHV-1_24h_3	=	3	NA	1	40	0.075	0.0507936507936508	0.021173526304689	0.416853799123566	14	NA	3	0.152380952380952	0.075	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	48h	48	RK-13	RK-13_48h	TR546	+	EHV-1_48h_1	=	10	NA	1	164	0.0609756097560976	0.0658257088132054	0.0251260666770126	0.381705979776279	14	NA	1	0.197477126439616	0.0930232558139535	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	48h	48	RK-13	RK-13_48h	TR546	+	EHV-1_48h_2	=	4	NA	1	92	0.0434782608695652	0.0658257088132054	0.0251260666770126	0.381705979776279	14	NA	2	0.197477126439616	0.0930232558139535	0	0.0930232558139535
TR546	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	48h	48	RK-13	RK-13_48h	TR546	+	EHV-1_48h_3	=	4	NA	1	43	0.0930232558139535	0.0658257088132054	0.0251260666770126	0.381705979776279	14	NA	3	0.197477126439616	0.0930232558139535	0	0.0930232558139535
TR551	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	1h	1	RK-13	RK-13_1h	TR551	+	EHV-1_1h_1	=	0	NA	1	0	0	0	0	NA	15	NA	1	0	0	0	0.0535714285714286
TR551	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	1h	1	RK-13	RK-13_1h	TR551	+	EHV-1_1h_2	=	0	NA	1	0	0	0	0	NA	15	NA	2	0	0	0	0.0535714285714286
TR551	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	1h	1	RK-13	RK-13_1h	TR551	+	EHV-1_1h_3	=	0	NA	1	0	0	0	0	NA	15	NA	3	0	0	0	0.0535714285714286
TR551	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	2h	2	RK-13	RK-13_2h	TR551	+	EHV-1_2h_1	=	0	NA	1	20	0	0	0	NA	15	NA	1	0	0	0	0.0535714285714286
TR551	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	2h	2	RK-13	RK-13_2h	TR551	+	EHV-1_2h_2	=	0	NA	1	16	0	0	0	NA	15	NA	2	0	0	0	0.0535714285714286
TR551	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	2h	2	RK-13	RK-13_2h	TR551	+	EHV-1_2h_3	=	0	NA	1	26	0	0	0	NA	15	NA	3	0	0	0	0.0535714285714286
TR551	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	4h	4	RK-13	RK-13_4h	TR551	+	EHV-1_4h_1	=	0	NA	1	4	0	0	0	NA	15	NA	1	0	0	0	0.0535714285714286
TR551	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	4h	4	RK-13	RK-13_4h	TR551	+	EHV-1_4h_2	=	0	NA	1	8	0	0	0	NA	15	NA	2	0	0	0	0.0535714285714286
TR551	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	4h	4	RK-13	RK-13_4h	TR551	+	EHV-1_4h_3	=	0	NA	1	18	0	0	0	NA	15	NA	3	0	0	0	0.0535714285714286
TR551	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	6h	6	RK-13	RK-13_6h	TR551	+	EHV-1_6h_1	=	0	NA	1	54	0	0	0	NA	15	NA	1	0	0	0	0.0535714285714286
TR551	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	6h	6	RK-13	RK-13_6h	TR551	+	EHV-1_6h_2	=	0	NA	1	52	0	0	0	NA	15	NA	2	0	0	0	0.0535714285714286
TR551	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	6h	6	RK-13	RK-13_6h	TR551	+	EHV-1_6h_3	=	0	NA	1	46	0	0	0	NA	15	NA	3	0	0	0	0.0535714285714286
TR551	NOIR	NC_001491.2	NOIR_1	NOIR_1	unknown	8h	8	RK-13	RK-13_8h	TR551	+	EHV-1_8h_1	=	0	NA	1	52	0	0	0	NA	15	NA	1	0	0	0	0.0535714285714286
