Ref_Class	gene	seqnames	gene_cluster	gene_region	Kinetic_class	hpi	Time	cell_line	group	cmp_ref	strand	sample	class_code	read_count	parent	norm_base	sum_read_count	norm_read_count	mean	sd	varcoeff	Isoform_nr	Description	rep	sum_abundance	mean_abundance	min_abundance	max_abundance
ORF10-ORF9-CX-Long-2	ORF9	NC_001491.2	NA	ORF10	L	12h	12	RK-13	RK-13_12h	ORF10-ORF9-CX-Long-2	-	EHV-1_12h_3	=	0	NA	1	136	0	0.00153609831029186	0.0026606003188462	1.73205080756888	3	NA	3	0.00460829493087558	0.00460829493087558	0	0.0344827586206897
ORF10-ORF9-CX-Long-2	ORF9	NC_001491.2	NA	ORF10	L	18h	18	RK-13	RK-13_18h	ORF10-ORF9-CX-Long-2	-	EHV-1_18h_1	=	1	NA	1	42	0.0238095238095238	0.00793650793650794	0.0137464349807054	1.73205080756888	3	NA	1	0.0238095238095238	0.0238095238095238	0	0.0344827586206897
ORF10-ORF9-CX-Long-2	ORF9	NC_001491.2	NA	ORF10	L	18h	18	RK-13	RK-13_18h	ORF10-ORF9-CX-Long-2	-	EHV-1_18h_2	=	0	NA	1	33	0	0.00793650793650794	0.0137464349807054	1.73205080756888	3	NA	2	0.0238095238095238	0.0238095238095238	0	0.0344827586206897
ORF10-ORF9-CX-Long-2	ORF9	NC_001491.2	NA	ORF10	L	18h	18	RK-13	RK-13_18h	ORF10-ORF9-CX-Long-2	-	EHV-1_18h_3	=	0	NA	1	34	0	0.00793650793650794	0.0137464349807054	1.73205080756888	3	NA	3	0.0238095238095238	0.0238095238095238	0	0.0344827586206897
ORF10-ORF9-CX-Long-2	ORF9	NC_001491.2	NA	ORF10	L	24h	24	RK-13	RK-13_24h	ORF10-ORF9-CX-Long-2	-	EHV-1_24h_1	=	2	NA	1	58	0.0344827586206897	0.0114942528735632	0.0199086299720561	1.73205080756888	3	NA	1	0.0344827586206897	0.0344827586206897	0	0.0344827586206897
ORF10-ORF9-CX-Long-2	ORF9	NC_001491.2	NA	ORF10	L	24h	24	RK-13	RK-13_24h	ORF10-ORF9-CX-Long-2	-	EHV-1_24h_2	=	0	NA	1	33	0	0.0114942528735632	0.0199086299720561	1.73205080756888	3	NA	2	0.0344827586206897	0.0344827586206897	0	0.0344827586206897
ORF10-ORF9-CX-Long-2	ORF9	NC_001491.2	NA	ORF10	L	24h	24	RK-13	RK-13_24h	ORF10-ORF9-CX-Long-2	-	EHV-1_24h_3	=	0	NA	1	26	0	0.0114942528735632	0.0199086299720561	1.73205080756888	3	NA	3	0.0344827586206897	0.0344827586206897	0	0.0344827586206897
ORF10-ORF9-CX-Long-2	ORF9	NC_001491.2	NA	ORF10	L	48h	48	RK-13	RK-13_48h	ORF10-ORF9-CX-Long-2	-	EHV-1_48h_1	=	1	NA	1	64	0.015625	0.0135416666666667	0.0126295371385231	0.932642742537088	3	NA	1	0.040625	0.025	0	0.0344827586206897
ORF10-ORF9-CX-Long-2	ORF9	NC_001491.2	NA	ORF10	L	48h	48	RK-13	RK-13_48h	ORF10-ORF9-CX-Long-2	-	EHV-1_48h_2	=	1	NA	1	40	0.025	0.0135416666666667	0.0126295371385231	0.932642742537088	3	NA	2	0.040625	0.025	0	0.0344827586206897
ORF10-ORF9-CX-Long-2	ORF9	NC_001491.2	NA	ORF10	L	48h	48	RK-13	RK-13_48h	ORF10-ORF9-CX-Long-2	-	EHV-1_48h_3	=	0	NA	1	38	0	0.0135416666666667	0.0126295371385231	0.932642742537088	3	NA	3	0.040625	0.025	0	0.0344827586206897
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	1h	1	RK-13	RK-13_1h	ORF10-ORF9-CX-Long-3	-	EHV-1_1h_1	=	0	NA	1	0	0	0	0	NA	4	NA	1	0	0	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	1h	1	RK-13	RK-13_1h	ORF10-ORF9-CX-Long-3	-	EHV-1_1h_2	=	0	NA	1	0	0	0	0	NA	4	NA	2	0	0	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	1h	1	RK-13	RK-13_1h	ORF10-ORF9-CX-Long-3	-	EHV-1_1h_3	=	0	NA	1	0	0	0	0	NA	4	NA	3	0	0	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	2h	2	RK-13	RK-13_2h	ORF10-ORF9-CX-Long-3	-	EHV-1_2h_1	=	0	NA	1	6	0	0	0	NA	4	NA	1	0	0	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	2h	2	RK-13	RK-13_2h	ORF10-ORF9-CX-Long-3	-	EHV-1_2h_2	=	0	NA	1	5	0	0	0	NA	4	NA	2	0	0	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	2h	2	RK-13	RK-13_2h	ORF10-ORF9-CX-Long-3	-	EHV-1_2h_3	=	0	NA	1	6	0	0	0	NA	4	NA	3	0	0	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	4h	4	RK-13	RK-13_4h	ORF10-ORF9-CX-Long-3	-	EHV-1_4h_1	=	0	NA	1	8	0	0	0	NA	4	NA	1	0	0	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	4h	4	RK-13	RK-13_4h	ORF10-ORF9-CX-Long-3	-	EHV-1_4h_2	=	0	NA	1	15	0	0	0	NA	4	NA	2	0	0	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	4h	4	RK-13	RK-13_4h	ORF10-ORF9-CX-Long-3	-	EHV-1_4h_3	=	0	NA	1	19	0	0	0	NA	4	NA	3	0	0	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	6h	6	RK-13	RK-13_6h	ORF10-ORF9-CX-Long-3	-	EHV-1_6h_1	=	0	NA	1	59	0	0	0	NA	4	NA	1	0	0	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	6h	6	RK-13	RK-13_6h	ORF10-ORF9-CX-Long-3	-	EHV-1_6h_2	=	0	NA	1	67	0	0	0	NA	4	NA	2	0	0	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	6h	6	RK-13	RK-13_6h	ORF10-ORF9-CX-Long-3	-	EHV-1_6h_3	=	0	NA	1	78	0	0	0	NA	4	NA	3	0	0	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	8h	8	RK-13	RK-13_8h	ORF10-ORF9-CX-Long-3	-	EHV-1_8h_1	=	0	NA	1	93	0	0.00258397932816537	0.00447558348209012	1.73205080756888	4	NA	1	0.00775193798449612	0.00775193798449612	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	8h	8	RK-13	RK-13_8h	ORF10-ORF9-CX-Long-3	-	EHV-1_8h_2	=	1	NA	1	129	0.00775193798449612	0.00258397932816537	0.00447558348209012	1.73205080756888	4	NA	2	0.00775193798449612	0.00775193798449612	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	8h	8	RK-13	RK-13_8h	ORF10-ORF9-CX-Long-3	-	EHV-1_8h_3	=	0	NA	1	141	0	0.00258397932816537	0.00447558348209012	1.73205080756888	4	NA	3	0.00775193798449612	0.00775193798449612	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	12h	12	RK-13	RK-13_12h	ORF10-ORF9-CX-Long-3	-	EHV-1_12h_1	=	9	NA	1	217	0.0414746543778802	0.0400250200191311	0.00497833793894818	0.124380648318693	4	NA	1	0.120075060057393	0.0441176470588235	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	12h	12	RK-13	RK-13_12h	ORF10-ORF9-CX-Long-3	-	EHV-1_12h_2	=	4	NA	1	116	0.0344827586206897	0.0400250200191311	0.00497833793894818	0.124380648318693	4	NA	2	0.120075060057393	0.0441176470588235	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	12h	12	RK-13	RK-13_12h	ORF10-ORF9-CX-Long-3	-	EHV-1_12h_3	=	6	NA	1	136	0.0441176470588235	0.0400250200191311	0.00497833793894818	0.124380648318693	4	NA	3	0.120075060057393	0.0441176470588235	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	18h	18	RK-13	RK-13_18h	ORF10-ORF9-CX-Long-3	-	EHV-1_18h_1	=	2	NA	1	42	0.0476190476190476	0.0461760461760462	0.0454717207982359	0.984746953536796	4	NA	1	0.138528138528139	0.0909090909090909	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	18h	18	RK-13	RK-13_18h	ORF10-ORF9-CX-Long-3	-	EHV-1_18h_2	=	3	NA	1	33	0.0909090909090909	0.0461760461760462	0.0454717207982359	0.984746953536796	4	NA	2	0.138528138528139	0.0909090909090909	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	18h	18	RK-13	RK-13_18h	ORF10-ORF9-CX-Long-3	-	EHV-1_18h_3	=	0	NA	1	34	0	0.0461760461760462	0.0454717207982359	0.984746953536796	4	NA	3	0.138528138528139	0.0909090909090909	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	24h	24	RK-13	RK-13_24h	ORF10-ORF9-CX-Long-3	-	EHV-1_24h_1	=	6	NA	1	58	0.103448275862069	0.095865820003751	0.0621196110043389	0.647984975269687	4	NA	1	0.287597460011253	0.153846153846154	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	24h	24	RK-13	RK-13_24h	ORF10-ORF9-CX-Long-3	-	EHV-1_24h_2	=	1	NA	1	33	0.0303030303030303	0.095865820003751	0.0621196110043389	0.647984975269687	4	NA	2	0.287597460011253	0.153846153846154	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	24h	24	RK-13	RK-13_24h	ORF10-ORF9-CX-Long-3	-	EHV-1_24h_3	=	4	NA	1	26	0.153846153846154	0.095865820003751	0.0621196110043389	0.647984975269687	4	NA	3	0.287597460011253	0.153846153846154	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	48h	48	RK-13	RK-13_48h	ORF10-ORF9-CX-Long-3	-	EHV-1_48h_1	=	7	NA	1	64	0.109375	0.13952850877193	0.0394765395531616	0.282928126306353	4	NA	1	0.418585526315789	0.184210526315789	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	48h	48	RK-13	RK-13_48h	ORF10-ORF9-CX-Long-3	-	EHV-1_48h_2	=	5	NA	1	40	0.125	0.13952850877193	0.0394765395531616	0.282928126306353	4	NA	2	0.418585526315789	0.184210526315789	0	0.184210526315789
ORF10-ORF9-CX-Long-3	ORF9	NC_001491.2	NA	ORF10	L	48h	48	RK-13	RK-13_48h	ORF10-ORF9-CX-Long-3	-	EHV-1_48h_3	=	7	NA	1	38	0.184210526315789	0.13952850877193	0.0394765395531616	0.282928126306353	4	NA	3	0.418585526315789	0.184210526315789	0	0.184210526315789
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	1h	1	RK-13	RK-13_1h	ORF11	+	EHV-1_1h_1	=	0	NA	1	0	0	0	0	NA	1	NA	1	0	0	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	1h	1	RK-13	RK-13_1h	ORF11	+	EHV-1_1h_2	=	0	NA	1	0	0	0	0	NA	1	NA	2	0	0	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	1h	1	RK-13	RK-13_1h	ORF11	+	EHV-1_1h_3	=	0	NA	1	0	0	0	0	NA	1	NA	3	0	0	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	2h	2	RK-13	RK-13_2h	ORF11	+	EHV-1_2h_1	=	1	NA	1	2	0.5	0.383333333333333	0.125830573921179	0.328253671098728	1	NA	1	1.15	0.5	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	2h	2	RK-13	RK-13_2h	ORF11	+	EHV-1_2h_2	=	2	NA	1	5	0.4	0.383333333333333	0.125830573921179	0.328253671098728	1	NA	2	1.15	0.5	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	2h	2	RK-13	RK-13_2h	ORF11	+	EHV-1_2h_3	=	1	NA	1	4	0.25	0.383333333333333	0.125830573921179	0.328253671098728	1	NA	3	1.15	0.5	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	4h	4	RK-13	RK-13_4h	ORF11	+	EHV-1_4h_1	=	1	NA	1	5	0.2	0.252813852813853	0.0461967846647761	0.182730432492522	1	NA	1	0.758441558441558	0.285714285714286	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	4h	4	RK-13	RK-13_4h	ORF11	+	EHV-1_4h_2	=	3	NA	1	11	0.272727272727273	0.252813852813853	0.0461967846647761	0.182730432492522	1	NA	2	0.758441558441558	0.285714285714286	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	4h	4	RK-13	RK-13_4h	ORF11	+	EHV-1_4h_3	=	2	NA	1	7	0.285714285714286	0.252813852813853	0.0461967846647761	0.182730432492522	1	NA	3	0.758441558441558	0.285714285714286	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	6h	6	RK-13	RK-13_6h	ORF11	+	EHV-1_6h_1	=	45	NA	1	86	0.523255813953488	0.568722402119517	0.0571750183841776	0.100532383059112	1	NA	1	1.70616720635855	0.632911392405063	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	6h	6	RK-13	RK-13_6h	ORF11	+	EHV-1_6h_2	=	50	NA	1	79	0.632911392405063	0.568722402119517	0.0571750183841776	0.100532383059112	1	NA	2	1.70616720635855	0.632911392405063	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	6h	6	RK-13	RK-13_6h	ORF11	+	EHV-1_6h_3	=	55	NA	1	100	0.55	0.568722402119517	0.0571750183841776	0.100532383059112	1	NA	3	1.70616720635855	0.632911392405063	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	8h	8	RK-13	RK-13_8h	ORF11	+	EHV-1_8h_1	=	113	NA	1	135	0.837037037037037	0.8664710915536	0.0295015132676198	0.0340478909858643	1	NA	1	2.5994132746608	0.896039603960396	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	8h	8	RK-13	RK-13_8h	ORF11	+	EHV-1_8h_2	=	175	NA	1	202	0.866336633663366	0.8664710915536	0.0295015132676198	0.0340478909858643	1	NA	2	2.5994132746608	0.896039603960396	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	8h	8	RK-13	RK-13_8h	ORF11	+	EHV-1_8h_3	=	181	NA	1	202	0.896039603960396	0.8664710915536	0.0295015132676198	0.0340478909858643	1	NA	3	2.5994132746608	0.896039603960396	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	12h	12	RK-13	RK-13_12h	ORF11	+	EHV-1_12h_1	=	395	NA	1	495	0.797979797979798	0.784111027639311	0.0251907388751853	0.0321264948294707	1	NA	1	2.35233308291793	0.799319727891156	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	12h	12	RK-13	RK-13_12h	ORF11	+	EHV-1_12h_2	=	235	NA	1	294	0.799319727891156	0.784111027639311	0.0251907388751853	0.0321264948294707	1	NA	2	2.35233308291793	0.799319727891156	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	12h	12	RK-13	RK-13_12h	ORF11	+	EHV-1_12h_3	=	225	NA	1	298	0.75503355704698	0.784111027639311	0.0251907388751853	0.0321264948294707	1	NA	3	2.35233308291793	0.799319727891156	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	18h	18	RK-13	RK-13_18h	ORF11	+	EHV-1_18h_1	=	98	NA	1	213	0.460093896713615	0.528772329563377	0.0600559594561546	0.1135762143714	1	NA	1	1.58631698869013	0.571428571428571	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	18h	18	RK-13	RK-13_18h	ORF11	+	EHV-1_18h_2	=	81	NA	1	146	0.554794520547945	0.528772329563377	0.0600559594561546	0.1135762143714	1	NA	2	1.58631698869013	0.571428571428571	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	18h	18	RK-13	RK-13_18h	ORF11	+	EHV-1_18h_3	=	76	NA	1	133	0.571428571428571	0.528772329563377	0.0600559594561546	0.1135762143714	1	NA	3	1.58631698869013	0.571428571428571	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	24h	24	RK-13	RK-13_24h	ORF11	+	EHV-1_24h_1	=	109	NA	1	181	0.602209944751381	0.561517071530884	0.0380638725023818	0.0677875605787139	1	NA	1	1.68455121459265	0.602209944751381	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	24h	24	RK-13	RK-13_24h	ORF11	+	EHV-1_24h_2	=	59	NA	1	112	0.526785714285714	0.561517071530884	0.0380638725023818	0.0677875605787139	1	NA	2	1.68455121459265	0.602209944751381	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	24h	24	RK-13	RK-13_24h	ORF11	+	EHV-1_24h_3	=	55	NA	1	99	0.555555555555556	0.561517071530884	0.0380638725023818	0.0677875605787139	1	NA	3	1.68455121459265	0.602209944751381	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	48h	48	RK-13	RK-13_48h	ORF11	+	EHV-1_48h_1	=	168	NA	1	218	0.770642201834862	0.743778008578078	0.0304556536063983	0.0409472359429153	1	NA	1	2.23133402573423	0.770642201834862	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	48h	48	RK-13	RK-13_48h	ORF11	+	EHV-1_48h_2	=	113	NA	1	159	0.710691823899371	0.743778008578078	0.0304556536063983	0.0409472359429153	1	NA	2	2.23133402573423	0.770642201834862	0	0.896039603960396
ORF11	ORF11	NC_001491.2	ORF10, ORF11	ORF11	L	48h	48	RK-13	RK-13_48h	ORF11	+	EHV-1_48h_3	=	42	NA	1	56	0.75	0.743778008578078	0.0304556536063983	0.0409472359429153	1	NA	3	2.23133402573423	0.770642201834862	0	0.896039603960396
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	1h	1	RK-13	RK-13_1h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_1h_1	=	0	NA	1	0	0	0	0	NA	5	NA	1	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	1h	1	RK-13	RK-13_1h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_1h_2	=	0	NA	1	0	0	0	0	NA	5	NA	2	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	1h	1	RK-13	RK-13_1h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_1h_3	=	0	NA	1	0	0	0	0	NA	5	NA	3	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	2h	2	RK-13	RK-13_2h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_2h_1	=	0	NA	1	6	0	0	0	NA	5	NA	1	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	2h	2	RK-13	RK-13_2h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_2h_2	=	0	NA	1	5	0	0	0	NA	5	NA	2	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	2h	2	RK-13	RK-13_2h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_2h_3	=	0	NA	1	6	0	0	0	NA	5	NA	3	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	4h	4	RK-13	RK-13_4h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_4h_1	=	0	NA	1	8	0	0	0	NA	5	NA	1	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	4h	4	RK-13	RK-13_4h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_4h_2	=	0	NA	1	15	0	0	0	NA	5	NA	2	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	4h	4	RK-13	RK-13_4h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_4h_3	=	0	NA	1	19	0	0	0	NA	5	NA	3	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	6h	6	RK-13	RK-13_6h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_6h_1	=	0	NA	1	59	0	0	0	NA	5	NA	1	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	6h	6	RK-13	RK-13_6h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_6h_2	=	0	NA	1	67	0	0	0	NA	5	NA	2	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	6h	6	RK-13	RK-13_6h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_6h_3	=	0	NA	1	78	0	0	0	NA	5	NA	3	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	8h	8	RK-13	RK-13_8h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_8h_1	=	0	NA	1	93	0	0	0	NA	5	NA	1	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	8h	8	RK-13	RK-13_8h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_8h_2	=	0	NA	1	129	0	0	0	NA	5	NA	2	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	8h	8	RK-13	RK-13_8h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_8h_3	=	0	NA	1	141	0	0	0	NA	5	NA	3	0	0	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	12h	12	RK-13	RK-13_12h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_12h_1	=	2	NA	1	217	0.00921658986175115	0.0132987010154451	0.00759233719672864	0.570908180273464	5	NA	1	0.0398961030463353	0.0220588235294118	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	12h	12	RK-13	RK-13_12h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_12h_2	=	1	NA	1	116	0.00862068965517241	0.0132987010154451	0.00759233719672864	0.570908180273464	5	NA	2	0.0398961030463353	0.0220588235294118	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	12h	12	RK-13	RK-13_12h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_12h_3	=	3	NA	1	136	0.0220588235294118	0.0132987010154451	0.00759233719672864	0.570908180273464	5	NA	3	0.0398961030463353	0.0220588235294118	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	18h	18	RK-13	RK-13_18h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_18h_1	=	0	NA	1	42	0	0.0300059417706477	0.030307398937134	1.01004658239993	5	NA	1	0.090017825311943	0.0606060606060606	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	18h	18	RK-13	RK-13_18h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_18h_2	=	2	NA	1	33	0.0606060606060606	0.0300059417706477	0.030307398937134	1.01004658239993	5	NA	2	0.090017825311943	0.0606060606060606	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	18h	18	RK-13	RK-13_18h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_18h_3	=	1	NA	1	34	0.0294117647058824	0.0300059417706477	0.030307398937134	1.01004658239993	5	NA	3	0.090017825311943	0.0606060606060606	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	24h	24	RK-13	RK-13_24h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_24h_1	=	3	NA	1	58	0.0517241379310345	0.060364922433888	0.0272705666800904	0.451761811007995	5	NA	1	0.181094767301664	0.0909090909090909	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	24h	24	RK-13	RK-13_24h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_24h_2	=	3	NA	1	33	0.0909090909090909	0.060364922433888	0.0272705666800904	0.451761811007995	5	NA	2	0.181094767301664	0.0909090909090909	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	24h	24	RK-13	RK-13_24h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_24h_3	=	1	NA	1	26	0.0384615384615385	0.060364922433888	0.0272705666800904	0.451761811007995	5	NA	3	0.181094767301664	0.0909090909090909	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	48h	48	RK-13	RK-13_48h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_48h_1	=	2	NA	1	64	0.03125	0.0362938596491228	0.0144898733224691	0.399237597283739	5	NA	1	0.108881578947368	0.0526315789473684	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	48h	48	RK-13	RK-13_48h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_48h_2	=	1	NA	1	40	0.025	0.0362938596491228	0.0144898733224691	0.399237597283739	5	NA	2	0.108881578947368	0.0526315789473684	0	0.0909090909090909
ORF11-ORF10-ORF9-CX-Long	ORF9	NC_001491.2	NA	ORF10	L	48h	48	RK-13	RK-13_48h	ORF11-ORF10-ORF9-CX-Long	-	EHV-1_48h_3	=	2	NA	1	38	0.0526315789473684	0.0362938596491228	0.0144898733224691	0.399237597283739	5	NA	3	0.108881578947368	0.0526315789473684	0	0.0909090909090909
