gene	Kinetic_class	hpi	Time	cell_line	mean	sd	varcoeff	best_label	labels	norm.method	EndType
ORF55	L	24h	24	RK-13	3.86193058370231e-05	4.50555938750801e-05	1.16665985829002	2	2	viral_read.count	TSS
ORF55	L	2h	2	RK-13	0.000151722045213169	0.000262790290937472	1.73205080756888	2	2	viral_read.count	TSS
ORF55	L	48h	48	RK-13	1.08659343514953e-05	9.87991955580574e-06	0.909256326810598	2	2	viral_read.count	TSS
ORF55	L	4h	4	RK-13	0.00110657044498679	0.00097838822934821	0.884162624965002	2	2	viral_read.count	TSS
ORF55	L	6h	6	RK-13	0.000756484903561672	6.56189264662571e-05	0.0867418849435209	2	2	viral_read.count	TSS
ORF55	L	8h	8	RK-13	0.00093042144934089	8.18485167621274e-05	0.0879692926470137	2	2	viral_read.count	TSS
ORF56	L	12h	12	RK-13	0.000220544686995686	7.07908032231261e-05	0.320981675811173	1	1	viral_read.count	TSS
ORF56	L	18h	18	RK-13	2.33996327872837e-05	2.34199614481197e-05	1.00086875982289	1	1	viral_read.count	TSS
ORF56	L	1h	1	RK-13	0	0		1	1	viral_read.count	TSS
ORF56	L	24h	24	RK-13	8.92544518074799e-05	5.56960808644068e-05	0.624014598000581	1	1	viral_read.count	TSS
ORF56	L	2h	2	RK-13	0.000151722045213169	0.000262790290937472	1.73205080756888	1	1	viral_read.count	TSS
ORF56	L	48h	48	RK-13	9.93197537863842e-05	5.75260268894229e-05	0.57920025670975	1	1	viral_read.count	TSS
ORF56	L	4h	4	RK-13	0.000453695150354498	0.000491084039417271	1.08240971725962	1	1	viral_read.count	TSS
ORF56	L	6h	6	RK-13	4.57386660052808e-05	3.96614822511339e-05	0.867132466140458	1	1	viral_read.count	TSS
ORF56	L	8h	8	RK-13	0.000140208262522959	1.51202323095391e-05	0.107841235869129	1	1	viral_read.count	TSS
ORF57	L	12h	12	RK-13	8.76974772570514e-05	3.20255039642445e-05	0.365181587497369	4	4	viral_read.count	TSS
ORF57	L	18h	18	RK-13	5.80617829041216e-05	5.09275359300241e-05	0.877126629303162	4	4	viral_read.count	TSS
ORF57	L	1h	1	RK-13	0	0		4	4	viral_read.count	TSS
ORF57	L	24h	24	RK-13	0.000240103636788317	8.78699510466262e-05	0.365966764277274	4	4	viral_read.count	TSS
ORF57	L	2h	2	RK-13	0	0		4	4	viral_read.count	TSS
ORF57	L	48h	48	RK-13	0.000254128797578537	4.90850221418316e-05	0.193150176640891	4	4	viral_read.count	TSS
ORF57	L	4h	4	RK-13	0	0		4	4	viral_read.count	TSS
ORF57	L	6h	6	RK-13	2.22015008214555e-05	3.84541274270432e-05	1.73205080756888	4	4	viral_read.count	TSS
ORF57	L	8h	8	RK-13	5.83827848281931e-05	6.99373662650439e-05	1.19791076206545	4	4	viral_read.count	TSS
ORF58	L	12h	12	RK-13	0.00460567194844835	0.000320622396104324	0.0696146837406301	4	4	viral_read.count	TSS
ORF58	L	18h	18	RK-13	0.0027712268006745	0.0004250482254003	0.153379082973954	4	4	viral_read.count	TSS
ORF58	L	1h	1	RK-13	0	0		4	4	viral_read.count	TSS
ORF58	L	24h	24	RK-13	0.00283973979802236	0.000348201213639044	0.122617295387957	4	4	viral_read.count	TSS
ORF58	L	2h	2	RK-13	0	0		4	4	viral_read.count	TSS
ORF58	L	48h	48	RK-13	0.00438296100685737	0.000843846499272752	0.192528863011218	4	4	viral_read.count	TSS
ORF58	L	4h	4	RK-13	0	0		4	4	viral_read.count	TSS
ORF58	L	6h	6	RK-13	0.000685274204795785	8.87764120612903e-05	0.12954874332056	4	4	viral_read.count	TSS
ORF58	L	8h	8	RK-13	0.00270494097038518	0.000361046588509088	0.133476697814103	4	4	viral_read.count	TSS
ORF59	L	12h	12	RK-13	0.000130397430294726	2.74103706930326e-05	0.21020637163692	4	4	viral_read.count	TSS
ORF59	L	18h	18	RK-13	0.0001442381348865	4.60223069096122e-05	0.319071700045392	4	4	viral_read.count	TSS
ORF59	L	1h	1	RK-13	0	0		4	4	viral_read.count	TSS
ORF59	L	24h	24	RK-13	9.54969087875288e-05	1.71992647961792e-05	0.180102843270518	4	4	viral_read.count	TSS
ORF59	L	2h	2	RK-13	0	0		4	4	viral_read.count	TSS
ORF59	L	48h	48	RK-13	0.000117102528860691	0.00011587487570571	0.989516424906232	4	4	viral_read.count	TSS
ORF59	L	4h	4	RK-13	0.000128650456709121	0.000222829127437138	1.73205080756888	4	4	viral_read.count	TSS
ORF59	L	6h	6	RK-13	0.000166994625470764	5.17335089946272e-05	0.309791460945456	4	4	viral_read.count	TSS
ORF59	L	8h	8	RK-13	0.000212978276957401	5.05778631007557e-05	0.237478975899838	4	4	viral_read.count	TSS
ORF6	L	12h	12	RK-13	0.00473549991202036	0.000261188737537026	0.0551554729995955	3	3	viral_read.count	TSS
ORF6	L	18h	18	RK-13	0.00261985902852539	0.000161675040707884	0.0617113512397209	3	3	viral_read.count	TSS
ORF6	L	1h	1	RK-13	0.0333333333333333	0.0577350269189626	1.73205080756888	3	3	viral_read.count	TSS
ORF6	L	24h	24	RK-13	0.0102375618967222	0.000677082842877703	0.0661371183596445	3	3	viral_read.count	TSS
ORF6	L	2h	2	RK-13	0	0		3	3	viral_read.count	TSS
ORF6	L	48h	48	RK-13	0.00580867957137873	0.00252371104177952	0.434472415075997	3	3	viral_read.count	TSS
ORF6	L	4h	4	RK-13	0	0		3	3	viral_read.count	TSS
ORF6	L	6h	6	RK-13	0.000449003748135915	4.74597373537467e-05	0.105700091704759	3	3	viral_read.count	TSS
ORF6	L	8h	8	RK-13	0.00280147990806946	0.000310140655416929	0.110706007394018	3	3	viral_read.count	TSS
ORF60	L	12h	12	RK-13	0.0188195816267209	0.000614367937910598	0.032645143239438	4	4	viral_read.count	TSS
ORF60	L	18h	18	RK-13	0.00905527874572851	0.000156459372300705	0.0172782502553562	4	4	viral_read.count	TSS
ORF60	L	1h	1	RK-13	0	0		4	4	viral_read.count	TSS
ORF60	L	24h	24	RK-13	0.0228581334103306	0.000677312034927894	0.0296311174131912	4	4	viral_read.count	TSS
ORF60	L	2h	2	RK-13	0.00019782393669634	0.000342641109311351	1.73205080756888	4	4	viral_read.count	TSS
ORF60	L	48h	48	RK-13	0.0237084199982472	0.00899548733047855	0.379421628735428	4	4	viral_read.count	TSS
ORF60	L	4h	4	RK-13	0	0		4	4	viral_read.count	TSS
ORF60	L	6h	6	RK-13	0.000168330289833134	8.84039155318901e-05	0.525181270818967	4	4	viral_read.count	TSS
ORF60	L	8h	8	RK-13	0.00146740524583524	0.000388139373686862	0.264507282353305	4	4	viral_read.count	TSS
ORF61	E	12h	12	RK-13	0.00380898626531401	9.90401730591531e-05	0.0260017144091719	1	1	viral_read.count	TSS
ORF61	E	18h	18	RK-13	0.000552966056853779	6.51475288253721e-05	0.117814697697799	1	1	viral_read.count	TSS
ORF61	E	1h	1	RK-13	0	0		1	1	viral_read.count	TSS
ORF61	E	24h	24	RK-13	0.00104106457514218	0.000151380437793239	0.14540926798183	1	1	viral_read.count	TSS
ORF61	E	2h	2	RK-13	0.0129785897015016	0.00404757100849159	0.311865241261406	1	1	viral_read.count	TSS
ORF61	E	48h	48	RK-13	0.000796030072922622	0.00013455173576529	0.16902845802205	1	1	viral_read.count	TSS
ORF61	E	4h	4	RK-13	0.0170604232919717	0.00549446694922293	0.322059239398152	1	1	viral_read.count	TSS
ORF61	E	6h	6	RK-13	0.00290007745847969	6.58911041032082e-05	0.0227204635209124	1	1	viral_read.count	TSS
ORF61	E	8h	8	RK-13	0.00581461492010251	0.000465824607862221	0.0801127184281376	1	1	viral_read.count	TSS
ORF62	L	12h	12	RK-13	0.0114370412598177	0.00063334519898597	0.0553766646983369	4	4	viral_read.count	TSS
ORF62	L	18h	18	RK-13	0.00348136149695496	0.000270940120398311	0.0778259082359857	4	4	viral_read.count	TSS
ORF62	L	1h	1	RK-13	0	0		4	4	viral_read.count	TSS
ORF62	L	24h	24	RK-13	0.0131187631526535	0.000709808882451892	0.0541063874842743	4	4	viral_read.count	TSS
ORF62	L	2h	2	RK-13	0	0		4	4	viral_read.count	TSS
ORF62	L	48h	48	RK-13	0.00974741569641911	0.000145473972949234	0.0149243632856119	4	4	viral_read.count	TSS
ORF62	L	4h	4	RK-13	0.000231817690795576	0.000204366629501068	0.881583406338411	4	4	viral_read.count	TSS
ORF62	L	6h	6	RK-13	0.000966546866312977	0.000164443329045134	0.170134873720532	4	4	viral_read.count	TSS
ORF62	L	8h	8	RK-13	0.00615791212991935	0.000783042931324928	0.127160458740613	4	4	viral_read.count	TSS
ORF63	E	12h	12	RK-13	0.000982955769599472	0.000184058439393877	0.187249971042823	1	1	viral_read.count	TSS
ORF63	E	18h	18	RK-13	0.000158123169482896	4.49790794684762e-05	0.284455969454504	1	1	viral_read.count	TSS
ORF63	E	1h	1	RK-13	0	0		1	1	viral_read.count	TSS
ORF63	E	24h	24	RK-13	0.000170012790822585	9.30009076053327e-05	0.547023004300793	1	1	viral_read.count	TSS
ORF63	E	2h	2	RK-13	0.0838177343428882	0.00718531416561646	0.085725463971887	1	1	viral_read.count	TSS
ORF63	E	48h	48	RK-13	0.000124386095958137	2.87363766522579e-05	0.23102563378088	1	1	viral_read.count	TSS
ORF63	E	4h	4	RK-13	0.0373960804117874	0.00213528630697627	0.0570992008644634	1	1	viral_read.count	TSS
ORF63	E	6h	6	RK-13	0.00310739876837078	0.000513686915908152	0.165310909284256	1	1	viral_read.count	TSS
ORF63	E	8h	8	RK-13	0.00276507423387946	0.00031396691331547	0.11354737224359	1	1	viral_read.count	TSS
ORF64_1	IE	12h	12	RK-13	0.000623000537177482	0.000291675158957598	0.468178021609802	5	5	viral_read.count	TSS
ORF64_1	IE	18h	18	RK-13	5.19630910625331e-05	4.7593150427465e-05	0.915902989107994	5	5	viral_read.count	TSS
ORF64_1	IE	1h	1	RK-13	0.296428571428571	0.0804166446371265	0.271285066245728	5	5	viral_read.count	TSS
ORF64_1	IE	24h	24	RK-13	3.82297644164581e-05	1.67752284050754e-05	0.438800203483691	5	5	viral_read.count	TSS
ORF64_1	IE	2h	2	RK-13	0.00550508690043203	0.00238986442768226	0.434119292012394	5	5	viral_read.count	TSS
ORF64_1	IE	48h	48	RK-13	0.000174068952971589	0.000114889939484591	0.660025452691402	5	5	viral_read.count	TSS
ORF64_1	IE	4h	4	RK-13	0.00210718774854559	0.0020589404513962	0.977103465420827	5	5	viral_read.count	TSS
ORF64_1	IE	6h	6	RK-13	0.000216003823415196	0.000154126581321421	0.713536357294768	5	5	viral_read.count	TSS
ORF64_1	IE	8h	8	RK-13	0.00116720756798164	0.000824984332956563	0.706801733973626	5	5	viral_read.count	TSS
ORF65_1	E	12h	12	RK-13	0.007425347883707	0.000786463513458076	0.105916049426286	1	1	viral_read.count	TSS
ORF65_1	E	18h	18	RK-13	0.000537333103118716	0.000224510540574278	0.417823765688741	1	1	viral_read.count	TSS
ORF65_1	E	1h	1	RK-13	0.0666666666666667	0.115470053837925	1.73205080756888	1	1	viral_read.count	TSS
ORF65_1	E	24h	24	RK-13	0.000479478944521506	4.35959255001392e-05	0.0909235452323054	1	1	viral_read.count	TSS
ORF65_1	E	2h	2	RK-13	0.141096201494089	0.00868643630607175	0.0615639274061934	1	1	viral_read.count	TSS
ORF65_1	E	48h	48	RK-13	0.00153692646796074	0.00177315866321042	1.15370429241363	1	1	viral_read.count	TSS
ORF65_1	E	4h	4	RK-13	0.116143098869523	0.0088329143153189	0.0760519944903651	1	1	viral_read.count	TSS
ORF65_1	E	6h	6	RK-13	0.0253075650634002	0.00320552302995337	0.126662641068903	1	1	viral_read.count	TSS
ORF65_1	E	8h	8	RK-13	0.0200001302484069	0.00298073765763362	0.149035912297174	1	1	viral_read.count	TSS
ORF66_1	unknown	12h	12	RK-13	0.00115165486332675	0.000205303646061768	0.178268379355177	2	2	viral_read.count	TSS
ORF66_1	unknown	18h	18	RK-13	0.000221693277760448	0.000132331420987243	0.596912194740674	2	2	viral_read.count	TSS
ORF66_1	unknown	1h	1	RK-13	0	0		2	2	viral_read.count	TSS
ORF66_1	unknown	24h	24	RK-13	0.000251499458892819	4.13372616743195e-05	0.164363223111093	2	2	viral_read.count	TSS
ORF66_1	unknown	2h	2	RK-13	0.000229568411386593	0.000397624152334453	1.73205080756888	2	2	viral_read.count	TSS
ORF66_1	unknown	48h	48	RK-13	6.32041140758186e-05	2.63753411385169e-05	0.417304182238477	2	2	viral_read.count	TSS
ORF66_1	unknown	4h	4	RK-13	0.000103167234086454	0.00017869089111409	1.73205080756888	2	2	viral_read.count	TSS
ORF66_1	unknown	6h	6	RK-13	0.00151941785146346	0.000409263735365522	0.269355618647847	2	2	viral_read.count	TSS
ORF66_1	unknown	8h	8	RK-13	0.00216183295305585	0.000284600377735785	0.131647719280756	2	2	viral_read.count	TSS
ORF67_1	L	12h	12	RK-13	0.0207688036499894	0.00192468104079423	0.0926717336843429	1	1	viral_read.count	TSS
ORF67_1	L	18h	18	RK-13	0.003604973580954	0.000482774710663034	0.133919070368131	1	1	viral_read.count	TSS
ORF67_1	L	1h	1	RK-13	0.0904761904761905	0.101351412637108	1.12019982388383	1	1	viral_read.count	TSS
ORF67_1	L	24h	24	RK-13	0.0030377263767985	0.000233272438807205	0.0767917876306733	1	1	viral_read.count	TSS
ORF67_1	L	2h	2	RK-13	0.109555753086543	0.00460124108395364	0.0419990822418874	1	1	viral_read.count	TSS
ORF67_1	L	48h	48	RK-13	0.00889046876657868	0.00331199506424653	0.372533232071753	1	1	viral_read.count	TSS
ORF67_1	L	4h	4	RK-13	0.0380420876572082	0.00485029997471342	0.127498259780556	1	1	viral_read.count	TSS
ORF67_1	L	6h	6	RK-13	0.0174315968050133	0.00277314093850781	0.159087028545214	1	1	viral_read.count	TSS
ORF67_1	L	8h	8	RK-13	0.0431066597532637	0.0160476925561227	0.37227873020033	1	1	viral_read.count	TSS
ORF68	L	12h	12	RK-13	0.0016875614992538	0.000332573877846808	0.197073634349838	4	4	viral_read.count	TSS
ORF68	L	18h	18	RK-13	0.000243894753354364	3.02505050602111e-05	0.124030979117698	4	4	viral_read.count	TSS
ORF68	L	1h	1	RK-13	0	0		4	4	viral_read.count	TSS
ORF68	L	24h	24	RK-13	0.00045801092908143	0.00017076578160542	0.372842154548367	4	4	viral_read.count	TSS
ORF68	L	2h	2	RK-13	0	0		4	4	viral_read.count	TSS
ORF68	L	48h	48	RK-13	0.000727977210558012	0.000567304854869477	0.779289305546563	4	4	viral_read.count	TSS
ORF68	L	4h	4	RK-13	0	0		4	4	viral_read.count	TSS
ORF68	L	6h	6	RK-13	0.000140486529954993	6.52436670895341e-05	0.464412261520273	4	4	viral_read.count	TSS
ORF68	L	8h	8	RK-13	0.00120448852048898	0.000419374996462433	0.348176831350939	4	4	viral_read.count	TSS
ORF69	E	12h	12	RK-13	0.00208126913850081	3.94840076174354e-05	0.0189711204990417	1	1	viral_read.count	TSS
ORF69	E	18h	18	RK-13	0.000174529848597829	6.82229083904216e-05	0.390895362246194	1	1	viral_read.count	TSS
ORF69	E	1h	1	RK-13	0.0238095238095238	0.0412393049421161	1.73205080756888	1	1	viral_read.count	TSS
ORF69	E	24h	24	RK-13	0.000296361221709891	0.000119486152223145	0.403177418198493	1	1	viral_read.count	TSS
ORF69	E	2h	2	RK-13	0.045923074815878	0.0105685620634788	0.230136202896952	1	1	viral_read.count	TSS
ORF69	E	48h	48	RK-13	0.000245037101635254	8.04428829505189e-05	0.328288583294871	1	1	viral_read.count	TSS
ORF69	E	4h	4	RK-13	0.0300030529548732	0.00512785314208651	0.170911045279265	1	1	viral_read.count	TSS
ORF69	E	6h	6	RK-13	0.00421843915772586	0.000597806162230656	0.141712642965539	1	1	viral_read.count	TSS
ORF69	E	8h	8	RK-13	0.00523534463513818	0.000183647915968482	0.0350784769231597	1	1	viral_read.count	TSS
ORF7	E	12h	12	RK-13	0.00014342970163722	3.65498584825668e-05	0.254827682588459	1	1	viral_read.count	TSS
ORF7	E	18h	18	RK-13	7.78634275480807e-06	1.34863412564734e-05	1.73205080756888	1	1	viral_read.count	TSS
ORF7	E	1h	1	RK-13	0	0		1	1	viral_read.count	TSS
ORF7	E	24h	24	RK-13	9.79096294120527e-06	1.69584452691915e-05	1.73205080756888	1	1	viral_read.count	TSS
ORF7	E	2h	2	RK-13	0.000501268027122679	0.000462117262421543	0.921896545195861	1	1	viral_read.count	TSS
ORF7	E	48h	48	RK-13	1.9309119697233e-05	3.34443763650365e-05	1.73205080756888	1	1	viral_read.count	TSS
ORF7	E	4h	4	RK-13	0.000291172803531809	0.000257230708221487	0.88342971974505	1	1	viral_read.count	TSS
ORF7	E	6h	6	RK-13	5.03448623068016e-05	8.71998594154396e-05	1.73205080756888	1	1	viral_read.count	TSS
ORF7	E	8h	8	RK-13	0.000187663363162949	4.99302276475279e-05	0.266062734920578	1	1	viral_read.count	TSS
ORF70	L	12h	12	RK-13	0.00930631460835438	0.000725734608154603	0.0779830296627951	3	3	viral_read.count	TSS
ORF70	L	18h	18	RK-13	0.00169811283887771	4.34878072053746e-05	0.0256094920253449	3	3	viral_read.count	TSS
ORF70	L	1h	1	RK-13	0.080952380952381	0.0733085919920983	0.905576724608274	3	3	viral_read.count	TSS
ORF70	L	24h	24	RK-13	0.00168708733693121	0.000125057157639336	0.0741260721373283	3	3	viral_read.count	TSS
ORF70	L	2h	2	RK-13	0.00692801497452222	0.00176316392898723	0.254497707564326	3	3	viral_read.count	TSS
ORF70	L	48h	48	RK-13	0.00135153570628449	0.000352291538917341	0.260660178846348	3	3	viral_read.count	TSS
ORF70	L	4h	4	RK-13	0.00163826682695504	0.000930257300744933	0.567830151620632	3	3	viral_read.count	TSS
ORF70	L	6h	6	RK-13	0.00102928163362378	0.000239816033027737	0.232993599801659	3	3	viral_read.count	TSS
ORF70	L	8h	8	RK-13	0.00625646320428545	0.000634662655499522	0.101441123327442	3	3	viral_read.count	TSS
ORF71	unknown	12h	12	RK-13	0.00324105532702092	0.000326886793813536	0.100858134413275	4	4	viral_read.count	TSS
ORF71	unknown	18h	18	RK-13	0.00267220722399624	0.000268465300005184	0.100465748911381	4	4	viral_read.count	TSS
ORF71	unknown	1h	1	RK-13	0	0		4	4	viral_read.count	TSS
ORF71	unknown	24h	24	RK-13	0.00677781836665976	0.000504368729394568	0.0744146128016013	4	4	viral_read.count	TSS
ORF71	unknown	2h	2	RK-13	0	0		4	4	viral_read.count	TSS
ORF71	unknown	48h	48	RK-13	0.00448847249036815	0.000464209110243126	0.103422514282816	4	4	viral_read.count	TSS
ORF71	unknown	4h	4	RK-13	0	0		4	4	viral_read.count	TSS
ORF71	unknown	6h	6	RK-13	2.22015008214555e-05	3.84541274270432e-05	1.73205080756888	4	4	viral_read.count	TSS
ORF71	unknown	8h	8	RK-13	0.000298120890835647	0.000187479905626618	0.628872083070403	4	4	viral_read.count	TSS
ORF72	L	12h	12	RK-13	0.00286359729930111	0.000144320128925305	0.0503981928466435	4	4	viral_read.count	TSS
ORF72	L	18h	18	RK-13	0.0013763385108359	0.000265035672138449	0.192565760568222	4	4	viral_read.count	TSS
ORF72	L	1h	1	RK-13	0	0		4	4	viral_read.count	TSS
ORF72	L	24h	24	RK-13	0.00432349660447146	0.000293007851930061	0.0677710378278141	4	4	viral_read.count	TSS
ORF72	L	2h	2	RK-13	0	0		4	4	viral_read.count	TSS
ORF72	L	48h	48	RK-13	0.00375002162052004	0.000517856234670141	0.138094199733794	4	4	viral_read.count	TSS
ORF72	L	4h	4	RK-13	0	0		4	4	viral_read.count	TSS
ORF72	L	6h	6	RK-13	5.03448623068016e-05	8.71998594154396e-05	1.73205080756888	4	4	viral_read.count	TSS
ORF72	L	8h	8	RK-13	0.000407540063983662	2.43273708912611e-05	0.0596932008437737	4	4	viral_read.count	TSS
ORF73	L	12h	12	RK-13	0.00292483265857571	0.000199537646362909	0.0682219017822637	2	2	viral_read.count	TSS
ORF73	L	18h	18	RK-13	0.000876836320482942	0.000173702758117056	0.198101691341189	2	2	viral_read.count	TSS
ORF73	L	1h	1	RK-13	0	0		2	2	viral_read.count	TSS
ORF73	L	24h	24	RK-13	0.000993977935132876	0.000120687550852699	0.12141874239549	2	2	viral_read.count	TSS
ORF73	L	2h	2	RK-13	0.000151722045213169	0.000262790290937472	1.73205080756888	2	2	viral_read.count	TSS
ORF73	L	48h	48	RK-13	0.00113751760228573	0.0001016502766222	0.089361497719195	2	2	viral_read.count	TSS
ORF73	L	4h	4	RK-13	0.000231817690795576	0.000204366629501068	0.881583406338411	2	2	viral_read.count	TSS
ORF73	L	6h	6	RK-13	0.000994091024583912	0.000111056790189196	0.111716922739223	2	2	viral_read.count	TSS
ORF73	L	8h	8	RK-13	0.00298509334393474	0.000200151688973694	0.0670503953855821	2	2	viral_read.count	TSS
ORF74	L	12h	12	RK-13	0.00273857047880166	0.000234238489956988	0.0855331245882287	2	2	viral_read.count	TSS
ORF74	L	18h	18	RK-13	0.000388845068277601	4.28107682509445e-05	0.110097238575188	2	2	viral_read.count	TSS
ORF74	L	1h	1	RK-13	0	0		2	2	viral_read.count	TSS
ORF74	L	24h	24	RK-13	0.000804278967706649	0.00011527938431238	0.143332586006932	2	2	viral_read.count	TSS
ORF74	L	2h	2	RK-13	0.00169124128840514	0.000453650384780112	0.268235164249041	2	2	viral_read.count	TSS
ORF74	L	48h	48	RK-13	0.000499135259053444	0.000119011077321251	0.238434522832433	2	2	viral_read.count	TSS
ORF74	L	4h	4	RK-13	0.000566802615677605	0.000497071402470923	0.87697443293673	2	2	viral_read.count	TSS
ORF74	L	6h	6	RK-13	0.000370515524343767	0.000190592752592485	0.514398831007285	2	2	viral_read.count	TSS
ORF74	L	8h	8	RK-13	0.00215662292897171	0.000168910864621058	0.0783219274690709	2	2	viral_read.count	TSS
ORF75	unknown	12h	12	RK-13	0.0112048394540094	0.000556729678822692	0.0496865377775209	5	5	viral_read.count	TSS
ORF75	unknown	18h	18	RK-13	0.00273754491511505	4.71825224177078e-05	0.0172353418412223	5	5	viral_read.count	TSS
ORF75	unknown	1h	1	RK-13	0.0833333333333333	0.144337567297406	1.73205080756888	5	5	viral_read.count	TSS
ORF75	unknown	24h	24	RK-13	0.00148891697502774	0.000128015339516394	0.0859788300244266	5	5	viral_read.count	TSS
ORF75	unknown	2h	2	RK-13	0.0388104667947856	0.00565992063065027	0.145834902233402	5	5	viral_read.count	TSS
ORF75	unknown	48h	48	RK-13	0.00159351314034458	0.000456138598817396	0.28624715245132	5	5	viral_read.count	TSS
ORF75	unknown	4h	4	RK-13	0.0278821874072995	0.00162014762385091	0.0581069053221683	5	5	viral_read.count	TSS
ORF75	unknown	6h	6	RK-13	0.0233495556531701	0.00164905515998979	0.0706246912996782	5	5	viral_read.count	TSS
ORF75	unknown	8h	8	RK-13	0.0218476039169086	0.000998570634050835	0.0457061853486828	5	5	viral_read.count	TSS
ORF76	L	12h	12	RK-13	0.000268095684644204	9.73196144218296e-05	0.363003285752193	2	2	viral_read.count	TSS
ORF76	L	18h	18	RK-13	3.21208418957145e-05	1.2823953656153e-05	0.399240894674805	2	2	viral_read.count	TSS
ORF76	L	1h	1	RK-13	0	0		2	2	viral_read.count	TSS
ORF76	L	24h	24	RK-13	3.53808088903327e-05	3.873579498308e-05	1.09482502514701	2	2	viral_read.count	TSS
ORF76	L	2h	2	RK-13	0	0		2	2	viral_read.count	TSS
ORF76	L	48h	48	RK-13	0.00011220782033138	0.000115101630802285	1.02578973963097	2	2	viral_read.count	TSS
ORF76	L	4h	4	RK-13	0.000265689580909142	0.000246718526301941	0.928596919223232	2	2	viral_read.count	TSS
ORF76	L	6h	6	RK-13	0.000227357665664034	0.000205429987346773	0.903554259966479	2	2	viral_read.count	TSS
ORF76	L	8h	8	RK-13	0.000405525433821217	5.76872818990179e-05	0.142253178439235	2	2	viral_read.count	TSS
ORF8	L	12h	12	RK-13	0.00363012984483973	0.00011573120223999	0.0318807335237617	2	2	viral_read.count	TSS
ORF8	L	18h	18	RK-13	0.00167778109599104	0.00016237775769636	0.0967812535761384	2	2	viral_read.count	TSS
ORF8	L	1h	1	RK-13	0	0		2	2	viral_read.count	TSS
ORF8	L	24h	24	RK-13	0.00235740509452054	0.000178765813240339	0.0758316055462235	2	2	viral_read.count	TSS
ORF8	L	2h	2	RK-13	0	0		2	2	viral_read.count	TSS
ORF8	L	48h	48	RK-13	0.00207801023405061	0.000374720338984763	0.180326512759435	2	2	viral_read.count	TSS
ORF8	L	4h	4	RK-13	0.000592285838300272	0.000579389252998927	0.978225740905176	2	2	viral_read.count	TSS
ORF8	L	6h	6	RK-13	0.00287667755122941	0.000444572144242774	0.154543613709078	2	2	viral_read.count	TSS
ORF8	L	8h	8	RK-13	0.00427350479610921	0.000866020265034962	0.202648717236359	2	2	viral_read.count	TSS
ORF9	L	12h	12	RK-13	0.00224284844754946	0.000209119450307336	0.0932383329492548	1	1	viral_read.count	TSS
ORF9	L	18h	18	RK-13	0.000509031658565527	0.000147552718990434	0.289869434459624	1	1	viral_read.count	TSS
ORF9	L	1h	1	RK-13	0	0		1	1	viral_read.count	TSS
ORF9	L	24h	24	RK-13	0.000339819823351936	7.91672819798662e-05	0.232968404253086	1	1	viral_read.count	TSS
ORF9	L	2h	2	RK-13	0.00428336916445931	0.00116710419295409	0.272473407764613	1	1	viral_read.count	TSS
ORF9	L	48h	48	RK-13	0.000423752869350868	2.30917138244838e-05	0.0544933509473509	1	1	viral_read.count	TSS
ORF9	L	4h	4	RK-13	0.00615125572615682	0.00152933822955866	0.248622118416488	1	1	viral_read.count	TSS
ORF9	L	6h	6	RK-13	0.00499452355751972	0.000541890839315244	0.10849700338271	1	1	viral_read.count	TSS
ORF9	L	8h	8	RK-13	0.00591727807862178	0.000254644393052942	0.0430340419479241	1	1	viral_read.count	TSS
CTO	unknown	12h	12	RK-13	0.0665212041709703	0.0053939384093151	0.0810860007201884	1	1	viral_read.count	TES
CTO	unknown	18h	18	RK-13	0.0374662136470832	0.00159718049577063	0.0426298881124053	1	1	viral_read.count	TES
CTO	unknown	1h	1	RK-13	0	0		1	1	viral_read.count	TES
CTO	unknown	24h	24	RK-13	0.0390838771815359	0.000890780066945515	0.022791496933839	1	1	viral_read.count	TES
CTO	unknown	2h	2	RK-13	0.00813313945661209	0.00195518966469426	0.240397902325986	1	1	viral_read.count	TES
CTO	unknown	48h	48	RK-13	0.0450552302887016	0.00183073557542888	0.0406331421168647	1	1	viral_read.count	TES
CTO	unknown	4h	4	RK-13	0.0107160636250142	0.000610265599751269	0.0569486726755468	1	1	viral_read.count	TES
CTO	unknown	6h	6	RK-13	0.0212703550099081	0.000250538001213111	0.0117787409329279	1	1	viral_read.count	TES
CTO	unknown	8h	8	RK-13	0.0498583156421038	0.00344649470197741	0.0691257748600507	1	1	viral_read.count	TES
NOIR_1	unknown	12h	12	RK-13	0.00312316242594228	0.000144206980165064	0.0461733846972611	2	2	viral_read.count	TES
NOIR_1	unknown	18h	18	RK-13	0.00256126749227417	8.02552577421914e-05	0.0313341960510857	2	2	viral_read.count	TES
NOIR_1	unknown	1h	1	RK-13	0	0		2	2	viral_read.count	TES
NOIR_1	unknown	24h	24	RK-13	0.00214570243790038	0.000112903090181526	0.0526182420205496	2	2	viral_read.count	TES
NOIR_1	unknown	2h	2	RK-13	0.00526203862150876	0.00088102542525817	0.167430436876109	2	2	viral_read.count	TES
NOIR_1	unknown	48h	48	RK-13	0.0039742382651659	0.000166779044458211	0.041965034134975	2	2	viral_read.count	TES
NOIR_1	unknown	4h	4	RK-13	0.00164709778150616	0.000357527848579474	0.217065345235629	2	2	viral_read.count	TES
NOIR_1	unknown	6h	6	RK-13	0.00222014228630745	0.00013420721236136	0.0604498248554032	2	2	viral_read.count	TES
