gene	Kinetic_class	hpi	Time	cell_line	seqnames	strand	norm_base	sample	group	read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	cluster	rep	rep_gene	norm.method	EndType
ORF30	E	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.00158648042765994	0.00204569065441343	0.000445124959285091	0.217591529943575	0.000459210226753492	TRUE	3	cluster_1	3	ORF30::3	viral_read.count	TES
ORF30	E	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0.00314440054825446	0.00315147289320209	1.00018061427324e-05	0.00317369258174706	0.000226329628538542	FALSE		cluster_1	1	ORF30::1	viral_read.count	TES
ORF30	E	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0.00315854523814973	0.00315147289320209	1.00018061427324e-05	0.00317369258174706	0.000212184938643263	FALSE		cluster_1	2	ORF30::2	viral_read.count	TES
ORF31	E	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0			cluster_1	1	ORF31::1	viral_read.count	TES
ORF31	E	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0			cluster_1	2	ORF31::2	viral_read.count	TES
ORF31	E	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0			cluster_1	3	ORF31::3	viral_read.count	TES
ORF31	E	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0.0704868154158215	0.0703994260864456	0.00449717069754828	0.0638807863579182	8.73893293759087e-05	FALSE		cluster_1	1	ORF31::1	viral_read.count	TES
ORF31	E	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0.0748522652659225	0.0703994260864456	0.00449717069754828	0.0638807863579182	0.00445283917947693	FALSE		cluster_1	2	ORF31::2	viral_read.count	TES
ORF31	E	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0.0658591975775927	0.0703994260864456	0.00449717069754828	0.0638807863579182	0.00454022850885286	TRUE	3	cluster_1	3	ORF31::3	viral_read.count	TES
ORF31	E	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0.103260869565217	0.109445376450891	0.0067448932806438	0.0616279417127345	0.0061845068856736	FALSE		cluster_1	1	ORF31::1	viral_read.count	TES
ORF31	E	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.116637323943662	0.109445376450891	0.0067448932806438	0.0616279417127345	0.00719194749277098	TRUE	2	cluster_1	2	ORF31::2	viral_read.count	TES
ORF31	E	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.108437935843794	0.109445376450891	0.0067448932806438	0.0616279417127345	0.0010074406070974	FALSE		cluster_1	3	ORF31::3	viral_read.count	TES
ORF31	E	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.048699799969226	0.0499730815282083	0.00289713970862422	0.057974005605175	0.00127328155898228	FALSE		cluster_1	1	ORF31::1	viral_read.count	TES
ORF31	E	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.047930639620481	0.0499730815282083	0.00289713970862422	0.057974005605175	0.00204244190772737	FALSE		cluster_1	2	ORF31::2	viral_read.count	TES
ORF31	E	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.053288804994918	0.0499730815282083	0.00289713970862422	0.057974005605175	0.00331572346670965	TRUE	3	cluster_1	3	ORF31::3	viral_read.count	TES
ORF31	E	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.0341742446465239	0.0325688106695767	0.00149816750075478	0.0460000678549264	0.00160543397694721	TRUE	1	cluster_1	1	ORF31::1	viral_read.count	TES
ORF31	E	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.0323241637211209	0.0325688106695767	0.00149816750075478	0.0460000678549264	0.00024464694845585	FALSE		cluster_1	2	ORF31::2	viral_read.count	TES
ORF31	E	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.0312080236410853	0.0325688106695767	0.00149816750075478	0.0460000678549264	0.00136078702849136	FALSE		cluster_1	3	ORF31::3	viral_read.count	TES
ORF31	E	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.0205173264274263	0.0192204859321333	0.00155325742718176	0.080812599258221	0.00129684049529306	FALSE		cluster_1	1	ORF31::1	viral_read.count	TES
ORF31	E	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.0196450345481642	0.0192204859321333	0.00155325742718176	0.080812599258221	0.000424548616030949	FALSE		cluster_1	2	ORF31::2	viral_read.count	TES
ORF31	E	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.0174990968208093	0.0192204859321333	0.00155325742718176	0.080812599258221	0.00172138911132401	TRUE	3	cluster_1	3	ORF31::3	viral_read.count	TES
ORF31	E	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.00802432947383849	0.00764567555418584	0.000367752149704846	0.04809936638019	0.000378653919652653	TRUE	1	cluster_1	1	ORF31::1	viral_read.count	TES
ORF31	E	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.00762280444574749	0.00764567555418584	0.000367752149704846	0.04809936638019	2.28711084383467e-05	FALSE		cluster_1	2	ORF31::2	viral_read.count	TES
ORF31	E	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.00728989274297153	0.00764567555418584	0.000367752149704846	0.04809936638019	0.000355782811214307	FALSE		cluster_1	3	ORF31::3	viral_read.count	TES
ORF31	E	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.00690277464471013	0.0064811725567699	0.00037041271206346	0.0571521138835511	0.000421602087940226	TRUE	1	cluster_1	1	ORF31::1	viral_read.count	TES
ORF31	E	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.00633277613475633	0.0064811725567699	0.00037041271206346	0.0571521138835511	0.000148396422013571	FALSE		cluster_1	2	ORF31::2	viral_read.count	TES
ORF31	E	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00620796689084325	0.0064811725567699	0.00037041271206346	0.0571521138835511	0.000273205665926655	FALSE		cluster_1	3	ORF31::3	viral_read.count	TES
ORF31	E	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.00577279690397485	0.00578173158695801	1.26355498502982e-05	0.00218542657338166	0.00057235084557043	FALSE		cluster_1	1	ORF31::1	viral_read.count	TES
ORF31	E	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.00579066626994118	0.00578173158695801	1.26355498502982e-05	0.00218542657338166	0.000554481479604097	FALSE		cluster_1	2	ORF31::2	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0			cluster_2	1	ORF32, ORF33, ORF34::1	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0			cluster_2	2	ORF32, ORF33, ORF34::2	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0			cluster_2	3	ORF32, ORF33, ORF34::3	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0.102941176470588	0.102403503408031	0.00237768684777525	0.0232188037385915	0.000537673062557628	FALSE		cluster_2	1	ORF32, ORF33, ORF34::1	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0.0998030203545634	0.102403503408031	0.00237768684777525	0.0232188037385915	0.00260048305346723	TRUE	2	cluster_2	2	ORF32, ORF33, ORF34::2	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0.10446631339894	0.102403503408031	0.00237768684777525	0.0232188037385915	0.00206280999090959	FALSE		cluster_2	3	ORF32, ORF33, ORF34::3	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0.0744565217391304	0.0755868669153156	0.00282363413962112	0.0373561473686243	0.00113034517618515	FALSE		cluster_2	1	ORF32, ORF33, ORF34::1	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.0735035211267606	0.0755868669153156	0.00282363413962112	0.0373561473686243	0.00208334578855503	FALSE		cluster_2	2	ORF32, ORF33, ORF34::2	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.0788005578800558	0.0755868669153156	0.00282363413962112	0.0373561473686243	0.0032136909647402	TRUE	3	cluster_2	3	ORF32, ORF33, ORF34::3	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.0874749961532544	0.0844387531965175	0.00526643618280497	0.0623698951422009	0.00303624295673689	FALSE		cluster_2	1	ORF32, ORF33, ORF34::1	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.078357598560445	0.0844387531965175	0.00526643618280497	0.0623698951422009	0.00608115463607251	TRUE	2	cluster_2	2	ORF32, ORF33, ORF34::2	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.0874836648758531	0.0844387531965175	0.00526643618280497	0.0623698951422009	0.0030449116793356	FALSE		cluster_2	3	ORF32, ORF33, ORF34::3	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.0901290701085362	0.0905869758393801	0.00283600440105768	0.031306977352751	0.000457905730843852	FALSE		cluster_2	1	ORF32, ORF33, ORF34::1	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.088007786486348	0.0905869758393801	0.00283600440105768	0.031306977352751	0.00257918935303207	FALSE		cluster_2	2	ORF32, ORF33, ORF34::2	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.093624070923256	0.0905869758393801	0.00283600440105768	0.031306977352751	0.00303709508387594	TRUE	3	cluster_2	3	ORF32, ORF33, ORF34::3	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.0656986064866198	0.0644552546047205	0.0025411309962616	0.0394247297888339	0.00124335188189928	FALSE		cluster_2	1	ORF32, ORF33, ORF34::1	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.0615318610847672	0.0644552546047205	0.0025411309962616	0.0394247297888339	0.00292339351995333	TRUE	2	cluster_2	2	ORF32, ORF33, ORF34::2	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.0661352962427746	0.0644552546047205	0.0025411309962616	0.0394247297888339	0.00168004163805405	FALSE		cluster_2	3	ORF32, ORF33, ORF34::3	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.0393521911182764	0.0398613019710467	0.000527911783629018	0.0132437165251769	0.000509110852770237	FALSE		cluster_2	1	ORF32, ORF33, ORF34::1	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.0404061941949412	0.0398613019710467	0.000527911783629018	0.0132437165251769	0.000544892223894568	TRUE	2	cluster_2	2	ORF32, ORF33, ORF34::2	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.0398255205999223	0.0398613019710467	0.000527911783629018	0.0132437165251769	3.57813711243382e-05	FALSE		cluster_2	3	ORF32, ORF33, ORF34::3	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.0294608617189262	0.0292620244811365	0.000398816592046601	0.0136291524294122	0.000198837237789705	FALSE		cluster_2	1	ORF32, ORF33, ORF34::1	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.0288028802880288	0.0292620244811365	0.000398816592046601	0.0136291524294122	0.000459144193107729	TRUE	2	cluster_2	2	ORF32, ORF33, ORF34::2	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.0295223314364546	0.0292620244811365	0.000398816592046601	0.0136291524294122	0.000260306955318028	FALSE		cluster_2	3	ORF32, ORF33, ORF34::3	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.0295573651535919	0.0295414483638001	2.25097399929304e-05	0.00076197144147183	0.000132399382379238	FALSE		cluster_2	1	ORF32, ORF33, ORF34::1	viral_read.count	TES
ORF32, ORF33, ORF34	E/L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.0295255315740084	0.0295414483638001	2.25097399929304e-05	0.00076197144147183	0.000100565802795743	FALSE		cluster_2	2	ORF32, ORF33, ORF34::2	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0	0	0		0			cluster_3	1	ORF37, ORF36, ORF35, ORF35.5::1	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0	0		0			cluster_3	2	ORF37, ORF36, ORF35, ORF35.5::2	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0	0		0			cluster_3	3	ORF37, ORF36, ORF35, ORF35.5::3	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0.00050709939148073	0.000892567583872161	0.000543346518668901	0.608745520772489	0.000385468192391431	FALSE		cluster_3	1	ORF37, ORF36, ORF35, ORF35.5::1	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0.000656598818122127	0.000892567583872161	0.000543346518668901	0.608745520772489	0.000235968765750034	FALSE		cluster_3	2	ORF37, ORF36, ORF35, ORF35.5::2	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0.00151400454201363	0.000892567583872161	0.000543346518668901	0.608745520772489	0.000621436958141465	TRUE	3	cluster_3	3	ORF37, ORF36, ORF35, ORF35.5::3	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0.00108695652173913	0.00197043920385654	0.00101622185614885	0.515733677121278	0.000883482682117405	FALSE		cluster_3	1	ORF37, ORF36, ORF35, ORF35.5::1	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0.00308098591549296	0.00197043920385654	0.00101622185614885	0.515733677121278	0.00111054671163642	TRUE	2	cluster_3	2	ORF37, ORF36, ORF35, ORF35.5::2	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0.00174337517433752	0.00197043920385654	0.00101622185614885	0.515733677121278	0.000227064029519018	FALSE		cluster_3	3	ORF37, ORF36, ORF35, ORF35.5::3	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0.0168487459609171	0.0171170287799999	0.00101558054422319	0.0593315906210213	0.000268282819082786	FALSE		cluster_3	1	ORF37, ORF36, ORF35, ORF35.5::1	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0.0182398167839032	0.0171170287799999	0.00101558054422319	0.0593315906210213	0.00112278800390331	TRUE	2	cluster_3	2	ORF37, ORF36, ORF35, ORF35.5::2	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0.0162625235951793	0.0171170287799999	0.00101558054422319	0.0593315906210213	0.000854505184820525	FALSE		cluster_3	3	ORF37, ORF36, ORF35, ORF35.5::3	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.034394250513347	0.0337446998511805	0.000707937008577238	0.0209792059701035	0.000649550662166487	FALSE		cluster_3	1	ORF37, ORF36, ORF35, ORF35.5::1	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.0329901132114134	0.0337446998511805	0.000707937008577238	0.0209792059701035	0.000754586639767178	TRUE	2	cluster_3	2	ORF37, ORF36, ORF35, ORF35.5::2	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.0338497358287812	0.0337446998511805	0.000707937008577238	0.0209792059701035	0.000105035977600698	FALSE		cluster_3	3	ORF37, ORF36, ORF35, ORF35.5::3	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.0354544333456653	0.0356851953513531	0.000235717855355319	0.00660548031289904	0.000230762005687751	FALSE		cluster_3	1	ORF37, ORF36, ORF35, ORF35.5::1	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.0359255746737118	0.0356851953513531	0.000235717855355319	0.00660548031289904	0.000240379322358722	TRUE	2	cluster_3	2	ORF37, ORF36, ORF35, ORF35.5::2	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.0356755780346821	0.0356851953513531	0.000235717855355319	0.00660548031289904	9.61731667097759e-06	FALSE		cluster_3	3	ORF37, ORF36, ORF35, ORF35.5::3	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0.0375751135863989	0.0380823150076473	0.00045412512961214	0.0119248299248863	0.000507201421248334	TRUE	1	cluster_3	1	ORF37, ORF36, ORF35, ORF35.5::1	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0.0382206348783283	0.0380823150076473	0.00045412512961214	0.0119248299248863	0.000138319870681039	FALSE		cluster_3	2	ORF37, ORF36, ORF35, ORF35.5::2	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0.0384511965582146	0.0380823150076473	0.00045412512961214	0.0119248299248863	0.000368881550567302	FALSE		cluster_3	3	ORF37, ORF36, ORF35, ORF35.5::3	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0.0446198962327995	0.0463532851140512	0.00150144954616675	0.0323914376828409	0.00173338888125173	TRUE	1	cluster_3	1	ORF37, ORF36, ORF35, ORF35.5::1	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.0471904333290472	0.0463532851140512	0.00150144954616675	0.0323914376828409	0.000837148214995989	FALSE		cluster_3	2	ORF37, ORF36, ORF35, ORF35.5::2	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.0472495257803069	0.0463532851140512	0.00150144954616675	0.0323914376828409	0.000896240666255751	FALSE		cluster_3	3	ORF37, ORF36, ORF35, ORF35.5::3	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0.029396113843425	0.0299300268926447	0.00075506707533453	0.0252277446339377	0.00274193695194987	FALSE		cluster_3	1	ORF37, ORF36, ORF35, ORF35.5::1	viral_read.count	TES
ORF37, ORF36, ORF35, ORF35.5	L	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0.0304639399418645	0.0299300268926447	0.00075506707533453	0.0252277446339377	0.00167411085351039	FALSE		cluster_3	2	ORF37, ORF36, ORF35, ORF35.5::2	viral_read.count	TES
ORF36	L	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0	0	0		0			cluster_3	1	ORF36::1	viral_read.count	TES
ORF36	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0	0		0			cluster_3	2	ORF36::2	viral_read.count	TES
ORF36	L	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0	0		0			cluster_3	3	ORF36::3	viral_read.count	TES
ORF36	L	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0.00101419878296146	0.000338066260987153	0.00058554794035459	1.73205080756888	0.000676132521974307	TRUE	1	cluster_3	1	ORF36::1	viral_read.count	TES
ORF36	L	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0	0.000338066260987153	0.00058554794035459	1.73205080756888	0.000338066260987153	FALSE		cluster_3	2	ORF36::2	viral_read.count	TES
ORF36	L	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0	0.000338066260987153	0.00058554794035459	1.73205080756888	0.000338066260987153	FALSE		cluster_3	3	ORF36::3	viral_read.count	TES
ORF36	L	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0.00108695652173913	0.00200092780725751	0.00132549242803862	0.662438906206894	0.000913971285518378	FALSE		cluster_3	1	ORF36::1	viral_read.count	TES
ORF36	L	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0.00352112676056338	0.00200092780725751	0.00132549242803862	0.662438906206894	0.00152019895330587	TRUE	2	cluster_3	2	ORF36::2	viral_read.count	TES
ORF36	L	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0.00139470013947001	0.00200092780725751	0.00132549242803862	0.662438906206894	0.000606227667787494	FALSE		cluster_3	3	ORF36::3	viral_read.count	TES
ORF36	L	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0.00515463917525773	0.00495466006667121	0.000807822532928298	0.163042978137355	0.000199979108586522	FALSE		cluster_3	1	ORF36::1	viral_read.count	TES
ORF36	L	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0.00564371012596107	0.00495466006667121	0.000807822532928298	0.163042978137355	0.000689050059289856	FALSE		cluster_3	2	ORF36::2	viral_read.count	TES
ORF36	L	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0.00406563089879483	0.00495466006667121	0.000807822532928298	0.163042978137355	0.000889029167876379	TRUE	3	cluster_3	3	ORF36::3	viral_read.count	TES
ORF36	L	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.00498679964799061	0.00611438522472737	0.000991612923989176	0.162177044386894	0.00112758557673675	TRUE	1	cluster_3	1	ORF36::1	viral_read.count	TES
ORF36	L	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.00650581425131909	0.00611438522472737	0.000991612923989176	0.162177044386894	0.000391429026591727	FALSE		cluster_3	2	ORF36::2	viral_read.count	TES
ORF36	L	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.00685054177487239	0.00611438522472737	0.000991612923989176	0.162177044386894	0.000736156550145026	FALSE		cluster_3	3	ORF36::3	viral_read.count	TES
ORF36	L	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.00581144407448514	0.00614455904645719	0.000507780915563447	0.0826391140070858	0.000333114971972052	FALSE		cluster_3	1	ORF36::1	viral_read.count	TES
ORF36	L	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.00672898884523326	0.00614455904645719	0.000507780915563447	0.0826391140070858	0.000584429798776065	TRUE	2	cluster_3	2	ORF36::2	viral_read.count	TES
ORF36	L	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.00589324421965318	0.00614455904645719	0.000507780915563447	0.0826391140070858	0.000251314826804012	FALSE		cluster_3	3	ORF36::3	viral_read.count	TES
ORF36	L	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0.00463505789242269	0.0044735340892084	0.000250849342658974	0.0560740876579219	0.000161523803214284	FALSE		cluster_3	1	ORF36::1	viral_read.count	TES
ORF36	L	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0.0041845464964418	0.0044735340892084	0.000250849342658974	0.0560740876579219	0.000288987592766601	TRUE	2	cluster_3	2	ORF36::2	viral_read.count	TES
ORF36	L	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0.00460099787876072	0.0044735340892084	0.000250849342658974	0.0560740876579219	0.000127463789552315	FALSE		cluster_3	3	ORF36::3	viral_read.count	TES
ORF36	L	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0.00426347845702685	0.00417149253390912	8.24718761767327e-05	0.0197703520997191	9.19859231177239e-05	TRUE	1	cluster_3	1	ORF36::1	viral_read.count	TES
ORF36	L	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.00414684325575415	0.00417149253390912	8.24718761767327e-05	0.0197703520997191	2.46492781549737e-05	FALSE		cluster_3	2	ORF36::2	viral_read.count	TES
