seqnames	gene	sample	group	hpi	Time	cell_line	read_count
NC_001491.2	CTO	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	1891
NC_001491.2	NOIR	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	88
NC_001491.2	ORF1	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	186
NC_001491.2	ORF10	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	150
NC_001491.2	ORF11	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	495
NC_001491.2	ORF12	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	575
NC_001491.2	ORF13	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	284
NC_001491.2	ORF14	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	598
NC_001491.2	ORF15	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	4872
NC_001491.2	ORF16	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	88
NC_001491.2	ORF19	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	104
NC_001491.2	ORF17	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	24
NC_001491.2	ORF18	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	885
NC_001491.2	ORF2	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	293
NC_001491.2	ORF20	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	569
NC_001491.2	ORF21	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	209
NC_001491.2	ORF23	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	246
NC_001491.2	ORF22	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	628
NC_001491.2	ORF24	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	103
NC_001491.2	ORF25	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	10561
NC_001491.2	ORF26	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	191
NC_001491.2	ORF27	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	15
NC_001491.2	ORF28	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	35
NC_001491.2	ORF29	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	1088
NC_001491.2	ORF3	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	344
NC_001491.2	ORF30	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	36
NC_001491.2	ORF31	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	987
NC_001491.2	ORF32	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	26
NC_001491.2	ORF33	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	479
NC_001491.2	ORF34	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	3163
NC_001491.2	ORF35	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	0
NC_001491.2	ORF35.5	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	1865
NC_001491.2	ORF38	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	234
NC_001491.2	ORF36	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	263
NC_001491.2	ORF37	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	65
NC_001491.2	ORF39	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	151
NC_001491.2	ORF4	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	58
NC_001491.2	ORF8	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	314
NC_001491.2	ORF40	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	293
NC_001491.2	ORF41	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	38
NC_001491.2	ORF42	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	1877
NC_001491.2	ORF43	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	1134
NC_001491.2	ORF44	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	38
NC_001491.2	ORF45	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	129
NC_001491.2	ORF46	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	330
NC_001491.2	ORF48	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	112
NC_001491.2	ORF49	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	42
NC_001491.2	ORF5	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	270
NC_001491.2	ORF50	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	162
NC_001491.2	ORF51	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	42
NC_001491.2	ORF52	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	389
NC_001491.2	ORF53	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	49
NC_001491.2	ORF54	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	624
NC_001491.2	ORF55	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	36
NC_001491.2	ORF57	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	41
NC_001491.2	ORF56	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	33
NC_001491.2	ORF58	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	497
NC_001491.2	ORF59	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	1293
NC_001491.2	ORF6	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	328
NC_001491.2	ORF60	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	1300
NC_001491.2	ORF61	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	256
NC_001491.2	ORF62	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	784
NC_001491.2	ORF63	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	57
NC_001491.2	ORF64	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	2
NC_001491.2	ORF65	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	150
NC_001491.2	ORF66	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	54
NC_001491.2	ORF67	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	1382
NC_001491.2	ORF68	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	75
NC_001491.2	ORF69	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	129
NC_001491.2	ORF7	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	18
NC_001491.2	ORF70	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	693
NC_001491.2	ORF71	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	124
NC_001491.2	ORF72	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	189
NC_001491.2	ORF73	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	214
NC_001491.2	ORF74	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	195
NC_001491.2	ORF75	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	790
NC_001491.2	ORF76	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	21
NC_001491.2	ORF9	EHV-1_12h_1	RK-13_12h	12h	12	RK-13	171
NC_001491.2	CTO	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	1447
NC_001491.2	NOIR	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	61
NC_001491.2	ORF1	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	125
NC_001491.2	ORF10	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	82
NC_001491.2	ORF11	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	294
NC_001491.2	ORF12	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	366
NC_001491.2	ORF13	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	142
NC_001491.2	ORF14	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	397
NC_001491.2	ORF15	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	3259
NC_001491.2	ORF16	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	46
NC_001491.2	ORF19	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	51
NC_001491.2	ORF17	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	19
NC_001491.2	ORF18	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	603
NC_001491.2	ORF2	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	195
NC_001491.2	ORF20	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	386
NC_001491.2	ORF21	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	112
NC_001491.2	ORF23	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	139
NC_001491.2	ORF22	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	414
NC_001491.2	ORF24	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	61
NC_001491.2	ORF25	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	8082
NC_001491.2	ORF26	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	117
NC_001491.2	ORF27	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	17
NC_001491.2	ORF28	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	17
NC_001491.2	ORF29	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	756
NC_001491.2	ORF3	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	210
NC_001491.2	ORF30	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	32
NC_001491.2	ORF31	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	590
NC_001491.2	ORF32	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	17
NC_001491.2	ORF33	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	236
NC_001491.2	ORF34	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	2036
NC_001491.2	ORF35	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	1
NC_001491.2	ORF35.5	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	1275
NC_001491.2	ORF38	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	128
NC_001491.2	ORF36	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	181
NC_001491.2	ORF37	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	48
NC_001491.2	ORF39	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	81
NC_001491.2	ORF4	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	43
NC_001491.2	ORF8	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	190
NC_001491.2	ORF40	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	213
NC_001491.2	ORF41	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	11
NC_001491.2	ORF42	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	1028
NC_001491.2	ORF43	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	672
NC_001491.2	ORF44	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	30
NC_001491.2	ORF45	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	77
NC_001491.2	ORF46	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	191
NC_001491.2	ORF48	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	41
NC_001491.2	ORF49	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	22
NC_001491.2	ORF5	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	195
NC_001491.2	ORF50	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	79
NC_001491.2	ORF51	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	31
NC_001491.2	ORF52	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	286
NC_001491.2	ORF53	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	19
NC_001491.2	ORF54	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	356
NC_001491.2	ORF55	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	27
NC_001491.2	ORF57	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	18
NC_001491.2	ORF56	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	14
NC_001491.2	ORF58	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	297
NC_001491.2	ORF59	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	904
NC_001491.2	ORF6	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	199
NC_001491.2	ORF60	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	945
NC_001491.2	ORF61	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	174
NC_001491.2	ORF62	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	459
NC_001491.2	ORF63	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	32
NC_001491.2	ORF64	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	6
NC_001491.2	ORF65	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	119
NC_001491.2	ORF66	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	53
NC_001491.2	ORF67	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	840
NC_001491.2	ORF68	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	86
NC_001491.2	ORF69	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	89
NC_001491.2	ORF7	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	19
NC_001491.2	ORF70	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	415
NC_001491.2	ORF71	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	68
NC_001491.2	ORF72	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	125
NC_001491.2	ORF73	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	126
NC_001491.2	ORF74	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	116
NC_001491.2	ORF75	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	508
NC_001491.2	ORF76	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	36
NC_001491.2	ORF9	EHV-1_12h_2	RK-13_12h	12h	12	RK-13	91
NC_001491.2	CTO	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	1467
NC_001491.2	NOIR	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	66
NC_001491.2	ORF1	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	129
NC_001491.2	ORF10	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	81
NC_001491.2	ORF11	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	298
NC_001491.2	ORF12	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	330
NC_001491.2	ORF13	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	142
NC_001491.2	ORF14	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	433
NC_001491.2	ORF15	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	3212
NC_001491.2	ORF16	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	58
NC_001491.2	ORF19	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	53
NC_001491.2	ORF17	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	24
NC_001491.2	ORF18	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	646
NC_001491.2	ORF2	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	222
NC_001491.2	ORF20	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	408
NC_001491.2	ORF21	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	135
NC_001491.2	ORF23	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	160
NC_001491.2	ORF22	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	386
NC_001491.2	ORF24	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	78
NC_001491.2	ORF25	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	7516
NC_001491.2	ORF26	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	112
NC_001491.2	ORF27	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	12
NC_001491.2	ORF28	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	21
NC_001491.2	ORF29	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	713
NC_001491.2	ORF3	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	210
NC_001491.2	ORF30	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	33
NC_001491.2	ORF31	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	511
NC_001491.2	ORF32	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	23
NC_001491.2	ORF33	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	314
NC_001491.2	ORF34	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	2121
NC_001491.2	ORF35	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	6
NC_001491.2	ORF35.5	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	1237
NC_001491.2	ORF38	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	146
NC_001491.2	ORF36	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	174
NC_001491.2	ORF37	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	46
NC_001491.2	ORF39	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	79
NC_001491.2	ORF4	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	54
NC_001491.2	ORF8	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	202
NC_001491.2	ORF40	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	203
NC_001491.2	ORF41	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	18
NC_001491.2	ORF42	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	1025
NC_001491.2	ORF43	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	709
NC_001491.2	ORF44	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	29
NC_001491.2	ORF45	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	79
NC_001491.2	ORF46	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	208
NC_001491.2	ORF48	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	45
NC_001491.2	ORF49	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	21
NC_001491.2	ORF5	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	179
NC_001491.2	ORF50	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	104
NC_001491.2	ORF51	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	26
NC_001491.2	ORF52	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	262
NC_001491.2	ORF53	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	22
NC_001491.2	ORF54	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	427
NC_001491.2	ORF55	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	21
NC_001491.2	ORF57	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	24
NC_001491.2	ORF56	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	13
NC_001491.2	ORF58	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	340
NC_001491.2	ORF59	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	931
NC_001491.2	ORF6	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	201
NC_001491.2	ORF60	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	857
NC_001491.2	ORF61	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	160
NC_001491.2	ORF62	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	457
NC_001491.2	ORF63	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	59
NC_001491.2	ORF64	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	16
NC_001491.2	ORF65	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	111
NC_001491.2	ORF66	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	63
NC_001491.2	ORF67	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	1011
NC_001491.2	ORF68	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	74
NC_001491.2	ORF69	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	83
NC_001491.2	ORF7	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	24
NC_001491.2	ORF70	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	479
NC_001491.2	ORF71	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	74
NC_001491.2	ORF72	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	135
NC_001491.2	ORF73	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	126
NC_001491.2	ORF74	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	115
NC_001491.2	ORF75	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	547
NC_001491.2	ORF76	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	24
NC_001491.2	ORF9	EHV-1_12h_3	RK-13_12h	12h	12	RK-13	115
NC_001491.2	CTO	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	916
NC_001491.2	NOIR	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	34
NC_001491.2	ORF1	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	61
NC_001491.2	ORF10	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	56
NC_001491.2	ORF11	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	213
NC_001491.2	ORF12	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	442
NC_001491.2	ORF13	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	33
NC_001491.2	ORF14	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	170
NC_001491.2	ORF15	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	4989
NC_001491.2	ORF16	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	82
NC_001491.2	ORF19	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	21
NC_001491.2	ORF17	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	14
NC_001491.2	ORF18	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	144
NC_001491.2	ORF2	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	57
NC_001491.2	ORF20	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	131
NC_001491.2	ORF21	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	17
NC_001491.2	ORF23	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	61
NC_001491.2	ORF22	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	269
NC_001491.2	ORF24	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	43
NC_001491.2	ORF25	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	7806
NC_001491.2	ORF26	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	52
NC_001491.2	ORF27	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	5
NC_001491.2	ORF28	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	2
NC_001491.2	ORF29	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	295
NC_001491.2	ORF3	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	101
NC_001491.2	ORF30	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	20
NC_001491.2	ORF31	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	78
NC_001491.2	ORF32	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	8
NC_001491.2	ORF33	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	69
NC_001491.2	ORF34	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	1069
NC_001491.2	ORF35	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	6
NC_001491.2	ORF35.5	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	1094
NC_001491.2	ORF38	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	45
NC_001491.2	ORF36	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	64
NC_001491.2	ORF37	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	16
NC_001491.2	ORF39	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	17
NC_001491.2	ORF4	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	11
NC_001491.2	ORF8	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	133
NC_001491.2	ORF40	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	86
NC_001491.2	ORF41	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	2
NC_001491.2	ORF42	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	161
NC_001491.2	ORF43	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	406
NC_001491.2	ORF44	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	39
NC_001491.2	ORF45	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	15
NC_001491.2	ORF46	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	92
NC_001491.2	ORF48	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	11
NC_001491.2	ORF49	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	3
NC_001491.2	ORF5	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	40
NC_001491.2	ORF50	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	24
NC_001491.2	ORF51	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	32
NC_001491.2	ORF52	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	375
NC_001491.2	ORF53	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	8
NC_001491.2	ORF54	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	684
NC_001491.2	ORF55	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	10
NC_001491.2	ORF57	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	40
NC_001491.2	ORF56	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	1
NC_001491.2	ORF58	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	722
NC_001491.2	ORF59	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	2116
NC_001491.2	ORF6	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	125
NC_001491.2	ORF60	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	539
NC_001491.2	ORF61	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	32
NC_001491.2	ORF62	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	144
NC_001491.2	ORF63	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	3
NC_001491.2	ORF64	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	0
NC_001491.2	ORF65	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	33
NC_001491.2	ORF66	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	12
NC_001491.2	ORF67	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	224
NC_001491.2	ORF68	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	8
NC_001491.2	ORF69	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	10
NC_001491.2	ORF7	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	1
NC_001491.2	ORF70	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	111
NC_001491.2	ORF71	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	109
NC_001491.2	ORF72	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	88
NC_001491.2	ORF73	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	45
NC_001491.2	ORF74	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	24
NC_001491.2	ORF75	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	162
NC_001491.2	ORF76	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	5
NC_001491.2	ORF9	EHV-1_18h_1	RK-13_18h	18h	18	RK-13	28
NC_001491.2	CTO	EHV-1_18h_2	RK-13_18h	18h	18	RK-13	411
NC_001491.2	NOIR	EHV-1_18h_2	RK-13_18h	18h	18	RK-13	26
NC_001491.2	ORF1	EHV-1_18h_2	RK-13_18h	18h	18	RK-13	49
NC_001491.2	ORF10	EHV-1_18h_2	RK-13_18h	18h	18	RK-13	45
