seqnames	strand	TR_ID	TR_start	TR_end	correct_tss	correct_tes	sample	count
NC_001491.2	-	2214	4935	5082	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2215	89152	89298	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	+	2216	50541	50687	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	1431	76511	76658	TRUE	TRUE	EHV1_cage_B	2
NC_001491.2	+	2217	2773	2921	TRUE	TRUE	EHV1_cage_A	3
NC_001491.2	-	1779	48140	48286	TRUE	TRUE	EHV1_cage_C	6
NC_001491.2	-	1473	74040	74185	TRUE	TRUE	EHV1_cage_C	8
NC_001491.2	+	2218	81902	82050	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2219	80626	80773	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2220	88298	88442	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2221	106053	106200	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2222	135613	135759	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2025	94401	94546	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	-	2223	76771	76917	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2086	102278	102425	TRUE	TRUE	EHV1_cage_B	5
NC_001491.2	-	2224	106078	106227	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	+	1833	92409	92556	TRUE	TRUE	EHV1_cage_A	7
NC_001491.2	+	2225	86918	87068	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	1377	86362	86507	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	-	2226	2393	2540	TRUE	TRUE	EHV1_cage_C	4
NC_001491.2	-	2227	125387	125574	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	1661	64686	64832	TRUE	TRUE	EHV1_cage_C	4
NC_001491.2	+	2228	12989	13136	TRUE	TRUE	EHV1_cage_C	3
NC_001491.2	-	2229	25224	25372	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2230	104928	105074	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2231	89187	89333	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2232	4078	4224	TRUE	TRUE	EHV1_cage_C	3
NC_001491.2	+	1455	134346	134491	TRUE	TRUE	EHV1_cage_C	15
NC_001491.2	-	2233	86137	86283	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2234	121620	121767	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	+	2235	78900	79049	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2236	79213	79336	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2237	61313	61460	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2141	15234	15380	TRUE	TRUE	EHV1_cage_B	4
NC_001491.2	+	2238	127634	127779	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2239	47489	47635	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	+	2240	18982	19129	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2241	122246	122395	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2242	90533	90679	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2243	12471	12616	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2244	125122	125272	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	-	2245	69970	70116	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	1730	121783	121929	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	1833	92409	92556	TRUE	TRUE	EHV1_cage_C	8
NC_001491.2	-	2246	29067	29213	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2247	131777	131923	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2248	17994	18140	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2249	28802	28948	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2250	106529	106675	TRUE	TRUE	EHV1_cage_C	4
NC_001491.2	+	2251	30995	31145	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2252	74044	74188	TRUE	TRUE	EHV1_cage_A	4
NC_001491.2	+	2253	2701	2846	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	1897	130020	130166	TRUE	TRUE	EHV1_cage_C	10
NC_001491.2	+	1799	76510	76656	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2254	110578	110724	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	1672	78811	78958	TRUE	TRUE	EHV1_cage_B	2
NC_001491.2	-	2255	13330	13476	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2256	95967	96115	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2257	10084	10230	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	+	2258	91423	91569	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2259	124729	124876	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	+	2260	134348	134494	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2261	87779	87925	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2262	19645	19791	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2263	101514	101660	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2264	119538	119684	TRUE	TRUE	EHV1_cage_B	3
NC_001491.2	-	2265	93203	93351	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2232	4078	4224	TRUE	TRUE	EHV1_cage_A	3
NC_001491.2	-	1396	111883	112029	TRUE	TRUE	EHV1_cage_C	4
NC_001491.2	+	2053	45483	45629	TRUE	TRUE	EHV1_cage_B	7
NC_001491.2	-	2266	125492	125639	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2267	19659	19805	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2268	132598	132744	TRUE	TRUE	EHV1_cage_B	2
NC_001491.2	+	1375	17983	18129	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	-	2269	47194	47343	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	1674	90387	90532	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2270	9738	9884	TRUE	TRUE	EHV1_cage_C	3
NC_001491.2	-	2271	124720	124867	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	1638	7254	7400	TRUE	TRUE	EHV1_cage_B	12
NC_001491.2	-	2272	47230	47379	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2273	35896	36043	TRUE	TRUE	EHV1_cage_B	2
NC_001491.2	+	630	90683	90829	TRUE	TRUE	EHV1_cage_C	36
NC_001491.2	-	2274	52367	52516	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2275	73873	74020	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2276	122034	122181	TRUE	TRUE	EHV1_cage_B	2
NC_001491.2	-	2277	25842	25987	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2278	56767	56917	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2270	9738	9884	TRUE	TRUE	EHV1_cage_B	2
NC_001491.2	+	1793	94352	94500	TRUE	TRUE	EHV1_cage_A	4
NC_001491.2	+	1884	133322	133469	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	1976	9711	9857	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2279	121956	122102	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	+	2280	92459	92607	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2281	1252	1359	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2282	125208	125335	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2283	121002	121391	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2284	89352	89501	TRUE	TRUE	EHV1_cage_C	4
NC_001491.2	-	2285	82702	82851	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	+	2286	80967	81114	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2287	74039	74180	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2288	89080	89226	TRUE	TRUE	EHV1_cage_B	4
NC_001491.2	+	2289	55044	55190	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2290	21062	21210	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2291	102060	102206	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2292	122073	122213	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2293	67746	67894	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2294	74045	74188	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	+	2295	77477	77623	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2296	13559	13705	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	+	2297	126872	127019	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2298	121002	121231	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2049	82331	82477	TRUE	TRUE	EHV1_cage_A	4
NC_001491.2	+	2299	11401	11547	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2300	59664	59811	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2301	65882	66028	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2302	130269	130415	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2303	13111	13257	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2304	118719	119237	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2305	84546	84692	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2306	19543	19689	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2253	2701	2846	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	-	1568	102470	102616	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2307	77588	77738	TRUE	TRUE	EHV1_cage_B	5
NC_001491.2	-	2308	85779	85925	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2309	3296	3442	TRUE	TRUE	EHV1_cage_C	3
NC_001491.2	-	2310	88865	89011	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	+	2311	28689	28834	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2312	4024	4172	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2313	71870	72016	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2314	26094	26240	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	1728	31200	31345	TRUE	TRUE	EHV1_cage_A	5
NC_001491.2	-	2315	106129	106276	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	1431	76511	76658	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2316	122024	122171	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2317	135916	136063	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	+	2318	12468	12612	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2319	77362	77509	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2320	106123	106270	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	-	2321	69214	69360	TRUE	TRUE	EHV1_cage_C	3
NC_001491.2	+	2322	135684	135831	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2323	2222	2370	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2324	19661	19806	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	1612	69754	69898	TRUE	TRUE	EHV1_cage_A	3
NC_001491.2	+	2325	118904	119050	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2326	124631	124778	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	1797	135561	135707	TRUE	TRUE	EHV1_cage_C	3
NC_001491.2	+	2327	9669	9815	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2328	9670	9815	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2329	12429	12575	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2330	37952	38098	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	+	2331	121612	121759	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2193	77591	77738	TRUE	TRUE	EHV1_cage_C	4
NC_001491.2	-	1335	24131	24276	TRUE	TRUE	EHV1_cage_C	6
NC_001491.2	-	2332	14796	14942	TRUE	TRUE	EHV1_cage_B	2
NC_001491.2	+	2333	127633	127778	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2334	50155	50301	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	1344	74043	74188	TRUE	TRUE	EHV1_cage_A	9
NC_001491.2	+	2335	120065	120214	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2336	111229	111374	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2337	66519	66668	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2338	19639	19787	TRUE	TRUE	EHV1_cage_A	4
NC_001491.2	-	2016	65796	65942	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2339	25576	25723	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2340	75068	75218	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2169	4164	4310	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	+	2341	82839	82988	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2342	100585	100732	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2343	87453	87600	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	+	2344	35814	35960	TRUE	TRUE	EHV1_cage_C	17
NC_001491.2	+	2345	121006	121372	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2346	124797	124947	TRUE	TRUE	EHV1_cage_C	8
NC_001491.2	-	1883	10183	10329	TRUE	TRUE	EHV1_cage_C	4
NC_001491.2	+	1787	92599	92746	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2347	94740	94885	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2348	59681	59828	TRUE	TRUE	EHV1_cage_C	3
NC_001491.2	-	2349	45197	45314	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2350	111340	111486	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2351	43514	43661	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2352	89166	89312	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2353	130267	130413	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2354	80818	80964	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2355	31196	31342	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	1491	102672	102818	TRUE	TRUE	EHV1_cage_B	2
NC_001491.2	-	2356	125184	125330	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2357	15749	15896	TRUE	TRUE	EHV1_cage_B	2
NC_001491.2	+	2358	74998	75145	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2359	125123	125270	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	1495	106992	107138	TRUE	TRUE	EHV1_cage_B	3
NC_001491.2	-	1916	69959	70105	TRUE	TRUE	EHV1_cage_C	5
NC_001491.2	+	1355	136583	136729	TRUE	TRUE	EHV1_cage_C	6
NC_001491.2	-	2360	107684	107831	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2361	77596	77742	TRUE	TRUE	EHV1_cage_C	3
NC_001491.2	+	2362	81907	82050	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	+	2363	989	1135	TRUE	TRUE	EHV1_cage_A	3
NC_001491.2	-	2364	3740	3886	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2365	59205	59349	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2366	129068	129214	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2367	28839	28985	TRUE	TRUE	EHV1_cage_C	3
NC_001491.2	+	2065	79748	79894	TRUE	TRUE	EHV1_cage_C	4
NC_001491.2	+	2368	88588	88733	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2369	125165	125314	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2370	33498	33642	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2371	88916	89060	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2372	26158	26307	TRUE	TRUE	EHV1_cage_C	5
NC_001491.2	+	2299	11401	11547	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2373	94404	94549	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2374	90687	90836	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2375	3872	4018	TRUE	TRUE	EHV1_cage_C	6
NC_001491.2	-	2376	102302	102448	TRUE	TRUE	EHV1_cage_A	3
NC_001491.2	-	2377	84328	84473	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2378	52800	52946	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2379	123621	123768	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2380	83915	84061	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2381	100411	100557	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2382	117521	117667	TRUE	TRUE	EHV1_cage_B	7
NC_001491.2	+	2383	121003	121135	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2384	82140	82286	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2385	102277	102422	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2386	101410	101560	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2387	79740	79886	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2309	3296	3442	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2388	89186	89336	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	1402	55046	55192	TRUE	TRUE	EHV1_cage_A	15
NC_001491.2	+	2389	87291	87438	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	-	2390	55364	55511	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	1416	21060	21206	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	+	2391	59208	59354	TRUE	TRUE	EHV1_cage_B	3
NC_001491.2	+	1546	132876	133024	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2392	31245	31391	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2393	25519	25667	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2394	50477	50623	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2395	25219	25366	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	642	122259	122393	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	1023	76220	76361	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2396	23239	23385	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2397	126412	126560	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	+	2138	69754	69900	TRUE	TRUE	EHV1_cage_A	5
NC_001491.2	+	2398	97882	98029	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2399	122737	122883	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2400	989	1134	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2355	31196	31342	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	+	2401	89349	89495	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2402	15682	15829	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2403	84367	84513	TRUE	TRUE	EHV1_cage_B	6
NC_001491.2	-	2404	105878	106025	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2405	77362	77507	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2406	17460	17606	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2407	40157	40303	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	1693	136587	136733	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2408	86362	86506	TRUE	TRUE	EHV1_cage_B	2
NC_001491.2	+	2409	35762	35908	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2410	90704	90850	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2411	105147	105296	TRUE	TRUE	EHV1_cage_A	3
NC_001491.2	-	2412	12115	12260	TRUE	TRUE	EHV1_cage_B	2
NC_001491.2	+	1538	77505	77651	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2413	60471	60617	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2414	125078	125226	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	1772	15195	15341	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	+	2415	11986	12135	TRUE	TRUE	EHV1_cage_B	4
NC_001491.2	+	1413	50576	50722	TRUE	TRUE	EHV1_cage_C	12
NC_001491.2	+	2416	134687	134833	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2417	77356	77506	TRUE	TRUE	EHV1_cage_A	10
NC_001491.2	+	2418	127350	127494	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2289	55044	55190	TRUE	TRUE	EHV1_cage_B	2
NC_001491.2	-	2382	117521	117667	TRUE	TRUE	EHV1_cage_C	3
NC_001491.2	+	1914	94358	94504	TRUE	TRUE	EHV1_cage_C	6
NC_001491.2	+	2419	51422	51571	TRUE	TRUE	EHV1_cage_B	2
NC_001491.2	+	2420	134349	134495	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	+	1750	2777	2923	TRUE	TRUE	EHV1_cage_B	4
NC_001491.2	+	2421	77593	77740	TRUE	TRUE	EHV1_cage_C	4
NC_001491.2	-	2232	4078	4224	TRUE	TRUE	EHV1_cage_B	3
NC_001491.2	+	2422	83115	83261	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2423	64413	64559	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2424	129051	129197	TRUE	TRUE	EHV1_cage_A	4
NC_001491.2	+	2425	53214	53361	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2426	31178	31324	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2427	84366	84512	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2428	107579	107727	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	1551	126338	126485	TRUE	TRUE	EHV1_cage_A	12
NC_001491.2	-	1739	25732	25878	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	+	2429	122222	122369	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2430	133074	133224	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2431	41378	41524	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2362	81907	82050	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	+	1567	136580	136727	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	-	2432	106875	107021	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2433	85174	85323	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2434	11435	11581	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2435	108174	108320	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2436	116705	116852	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2437	52962	53108	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2438	64488	64591	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2439	121389	121511	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2440	119559	119705	TRUE	TRUE	EHV1_cage_A	3
NC_001491.2	+	2441	77372	77518	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2442	19742	19891	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	1726	106531	106677	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	+	1998	81902	82047	TRUE	TRUE	EHV1_cage_A	4
NC_001491.2	-	2443	19344	19490	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2444	125174	125321	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	1517	64487	64633	TRUE	TRUE	EHV1_cage_B	8
NC_001491.2	+	2445	135019	135165	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2440	119559	119705	TRUE	TRUE	EHV1_cage_C	5
NC_001491.2	-	2446	125218	125335	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	+	2447	128309	128456	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2448	94401	94547	TRUE	TRUE	EHV1_cage_C	6
NC_001491.2	-	2449	9741	9887	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2450	10907	11043	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	1663	13560	13704	TRUE	TRUE	EHV1_cage_A	6
NC_001491.2	-	2451	31197	31344	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2452	12022	12170	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2453	129049	129195	TRUE	TRUE	EHV1_cage_B	2
NC_001491.2	-	2454	124705	124852	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2455	940	1087	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	1790	76512	76659	TRUE	TRUE	EHV1_cage_B	6
NC_001491.2	-	2456	43373	43519	TRUE	TRUE	EHV1_cage_C	2
NC_001491.2	-	2457	106990	107140	TRUE	TRUE	EHV1_cage_A	5
NC_001491.2	+	2458	133433	133579	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	1676	100316	100462	TRUE	TRUE	EHV1_cage_C	8
NC_001491.2	+	2459	19661	19808	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2460	94359	94505	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	1573	92378	92524	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	-	2461	4237	4382	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2462	56435	56581	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2463	52040	52186	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2464	12043	12188	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2465	44467	44614	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2466	69969	70115	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2467	65388	65535	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2468	92161	92307	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	-	2469	125775	125921	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	+	2470	61310	61455	TRUE	TRUE	EHV1_cage_B	1
NC_001491.2	-	2471	65977	66126	TRUE	TRUE	EHV1_cage_A	2
NC_001491.2	-	2472	119549	119695	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	+	2473	96455	96558	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	2474	135564	135709	TRUE	TRUE	EHV1_cage_A	1
NC_001491.2	-	2475	111890	112036	TRUE	TRUE	EHV1_cage_B	4
NC_001491.2	+	2476	74720	74866	TRUE	TRUE	EHV1_cage_C	3
NC_001491.2	-	2477	48031	48181	TRUE	TRUE	EHV1_cage_C	1
NC_001491.2	+	1737	96456	96602	TRUE	TRUE	EHV1_cage_C	14
