seqnames	strand	window_start	window_end	group	hpi	Time	cell_line	sum_coverage.hpi	mean_coverage.hpi	sd_coverage.hpi	median_coverage.hpi	min_coverage.hpi	max_coverage.hpi	varcoeff_coverage.hpi
NC_001491.2	-	9951	10000	EHV1_cage_A			RK-13	49	16.3333333333333	28.2901631902917	0	0	49	1.73205080756888
NC_001491.2	-	10001	10050	EHV1_cage_A			RK-13	60	20	24.9799919935936	12	0	48	1.24899959967968
NC_001491.2	-	10051	10100	EHV1_cage_A			RK-13	82	27.3333333333333	24.4199372098565	35	0	47	0.893412336945969
NC_001491.2	-	10101	10150	EHV1_cage_A			RK-13	48	16	27.712812921102	0	0	48	1.73205080756888
NC_001491.2	-	10151	10200	EHV1_cage_A			RK-13	125	41.6666666666667	38.1881307912987	50	0	75	0.916515138991168
NC_001491.2	-	10201	10250	EHV1_cage_A			RK-13	345	115	157.876534038469	50	0	295	1.37283942642147
NC_001491.2	-	10251	10300	EHV1_cage_A			RK-13	353	117.666666666667	160.575008433235	50	2	301	1.36466012832777
NC_001491.2	-	10301	10350	EHV1_cage_A			RK-13	338	112.666666666667	124.327524439817	48	34	256	1.10349873763151
NC_001491.2	-	10351	10400	EHV1_cage_A			RK-13	99	33	28.5832118559129	49	0	50	0.866157935027664
NC_001491.2	-	10401	10450	EHV1_cage_A			RK-13	85	28.3333333333333	24.5424801789333	42	0	43	0.866205182785881
NC_001491.2	-	10451	10500	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	10501	10550	EHV1_cage_A			RK-13	31	10.3333333333333	17.8978583448784	0	0	31	1.73205080756888
NC_001491.2	-	10551	10600	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	10601	10650	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	10651	10700	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	10701	10750	EHV1_cage_A			RK-13	60	20	26.4575131106459	10	0	50	1.3228756555323
NC_001491.2	-	10751	10800	EHV1_cage_A			RK-13	100	33.3333333333333	28.8675134594813	50	0	50	0.866025403784439
NC_001491.2	-	10801	10850	EHV1_cage_A			RK-13	66	22	25.5342906696074	16	0	50	1.16064957589125
NC_001491.2	-	10851	10900	EHV1_cage_A			RK-13	37	12.3333333333333	21.3619599600162	0	0	37	1.73205080756888
NC_001491.2	-	10901	10950	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	10951	11000	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	11001	11050	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	11051	11100	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	11101	11150	EHV1_cage_A			RK-13	27	9	15.5884572681199	0	0	27	1.73205080756888
NC_001491.2	-	11151	11200	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	11201	11250	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	11251	11300	EHV1_cage_A			RK-13	79	26.3333333333333	45.6106712659804	0	0	79	1.73205080756888
NC_001491.2	-	11301	11350	EHV1_cage_A			RK-13	175	58.3333333333333	101.036297108185	0	0	175	1.73205080756888
NC_001491.2	-	11351	11400	EHV1_cage_A			RK-13	280	93.3333333333333	98.8753423930018	53	21	206	1.05937866849645
NC_001491.2	-	11401	11450	EHV1_cage_A			RK-13	352	117.333333333333	75.5071740520948	100	52	200	0.643527051580353
NC_001491.2	-	11451	11500	EHV1_cage_A			RK-13	437	145.666666666667	63.1690852659221	151	80	206	0.433655047592142
NC_001491.2	-	11501	11550	EHV1_cage_A			RK-13	393	131	72.7530068107154	138	55	200	0.555366464203934
NC_001491.2	-	11551	11600	EHV1_cage_A			RK-13	327	109	86.8504461704141	100	27	200	0.79679308413224
NC_001491.2	-	11601	11650	EHV1_cage_A			RK-13	211	70.3333333333333	82.4034788909627	50	0	161	1.17161344394734
NC_001491.2	-	11651	11700	EHV1_cage_A			RK-13	100	33.3333333333333	57.7350269189626	0	0	100	1.73205080756888
NC_001491.2	-	11701	11750	EHV1_cage_A			RK-13	100	33.3333333333333	57.7350269189626	0	0	100	1.73205080756888
NC_001491.2	-	11751	11800	EHV1_cage_A			RK-13	91	30.3333333333333	52.5388744962559	0	0	91	1.73205080756888
NC_001491.2	-	11801	11850	EHV1_cage_A			RK-13	86	28.6666666666667	49.6521231503078	0	0	86	1.73205080756888
NC_001491.2	-	11851	11900	EHV1_cage_A			RK-13	100	33.3333333333333	57.7350269189626	0	0	100	1.73205080756888
NC_001491.2	-	11901	11950	EHV1_cage_A			RK-13	61	20.3333333333333	35.2183664205672	0	0	61	1.73205080756888
NC_001491.2	-	11951	12000	EHV1_cage_A			RK-13	1464	488	845.240794093612	0	0	1464	1.73205080756888
NC_001491.2	-	12001	12050	EHV1_cage_A			RK-13	2118	706	1222.82787014363	0	0	2118	1.73205080756888
NC_001491.2	-	12051	12100	EHV1_cage_A			RK-13	2099	699.666666666667	1211.85821502902	0	0	2099	1.73205080756888
NC_001491.2	-	12101	12150	EHV1_cage_A			RK-13	5421	1807	1138.7365806015	2098	551	2772	0.630180730825402
NC_001491.2	-	12151	12200	EHV1_cage_A			RK-13	6818	2272.66666666667	1495.49467847042	2100	871	3847	0.65803520613248
NC_001491.2	-	12201	12250	EHV1_cage_A			RK-13	6852	2284	1502.4739598409	2100	882	3870	0.657825726725439
NC_001491.2	-	12251	12300	EHV1_cage_A			RK-13	1542	514	350.518187830532	461	193	888	0.681941999670295
NC_001491.2	-	12301	12350	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	12351	12400	EHV1_cage_A			RK-13	25	8.33333333333333	14.4337567297406	0	0	25	1.73205080756888
NC_001491.2	-	12401	12450	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	12451	12500	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	12501	12550	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	12551	12600	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	12601	12650	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	12651	12700	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	12701	12750	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	12751	12800	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	12801	12850	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	12851	12900	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	12901	12950	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	12951	13000	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	13001	13050	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	13051	13100	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	13101	13150	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	13151	13200	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	13201	13250	EHV1_cage_A			RK-13	46	15.3333333333333	26.5581123827228	0	0	46	1.73205080756888
NC_001491.2	-	13251	13300	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	13301	13350	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	13351	13400	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	13401	13450	EHV1_cage_A			RK-13	73	24.3333333333333	42.1465696508427	0	0	73	1.73205080756888
NC_001491.2	-	13451	13500	EHV1_cage_A			RK-13	98	32.6666666666667	56.5803263805833	0	0	98	1.73205080756888
NC_001491.2	-	13501	13550	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	13551	13600	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	13601	13650	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	13651	13700	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	13701	13750	EHV1_cage_A			RK-13	21	7	12.1243556529821	0	0	21	1.73205080756888
NC_001491.2	-	13751	13800	EHV1_cage_A			RK-13	38	12.6666666666667	21.9393102292058	0	0	38	1.73205080756888
NC_001491.2	-	13801	13850	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	13851	13900	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	13901	13950	EHV1_cage_A			RK-13	9	3	5.19615242270663	0	0	9	1.73205080756888
NC_001491.2	-	13951	14000	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	14001	14050	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	14051	14100	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	14101	14150	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	14151	14200	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	14201	14250	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	14251	14300	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	14301	14350	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	14351	14400	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	14401	14450	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	14451	14500	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	14501	14550	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	14551	14600	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	14601	14650	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	14651	14700	EHV1_cage_A			RK-13	12	4	6.92820323027551	0	0	12	1.73205080756888
NC_001491.2	-	14701	14750	EHV1_cage_A			RK-13	39	13	22.5166604983954	0	0	39	1.73205080756888
NC_001491.2	-	14751	14800	EHV1_cage_A			RK-13	41	13.6666666666667	23.6713610367747	0	0	41	1.73205080756888
NC_001491.2	-	14801	14850	EHV1_cage_A			RK-13	84	28	24.9799919935936	36	0	48	0.892142571199771
NC_001491.2	-	14851	14900	EHV1_cage_A			RK-13	100	33.3333333333333	28.8675134594813	50	0	50	0.866025403784439
NC_001491.2	-	14901	14950	EHV1_cage_A			RK-13	77	25.6666666666667	25.0266524595946	27	0	50	0.975064381542647
NC_001491.2	-	14951	15000	EHV1_cage_A			RK-13	5	1.66666666666667	2.88675134594813	0	0	5	1.73205080756888
NC_001491.2	-	15001	15050	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15051	15100	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15101	15150	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15151	15200	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15201	15250	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15251	15300	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15301	15350	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15351	15400	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15401	15450	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15451	15500	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15501	15550	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15551	15600	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15601	15650	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15651	15700	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15701	15750	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15751	15800	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15801	15850	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15851	15900	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15901	15950	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	15951	16000	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	16001	16050	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	16051	16100	EHV1_cage_A			RK-13	32	10.6666666666667	18.475208614068	0	0	32	1.73205080756888
NC_001491.2	-	16101	16150	EHV1_cage_A			RK-13	42	14	24.2487113059643	0	0	42	1.73205080756888
NC_001491.2	-	16151	16200	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	16201	16250	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	16251	16300	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	16301	16350	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	16351	16400	EHV1_cage_A			RK-13	13	4.33333333333333	7.50555349946514	0	0	13	1.73205080756888
NC_001491.2	-	16401	16450	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	16451	16500	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	16501	16550	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	16551	16600	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	16601	16650	EHV1_cage_A			RK-13	2	0.666666666666667	1.15470053837925	0	0	2	1.73205080756888
NC_001491.2	-	16651	16700	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	16701	16750	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	16751	16800	EHV1_cage_A			RK-13	48	16	27.712812921102	0	0	48	1.73205080756888
NC_001491.2	-	16801	16850	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	16851	16900	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	16901	16950	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	16951	17000	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17001	17050	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17051	17100	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17101	17150	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17151	17200	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17201	17250	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17251	17300	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17301	17350	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17351	17400	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17401	17450	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17451	17500	EHV1_cage_A			RK-13	5	1.66666666666667	2.88675134594813	0	0	5	1.73205080756888
NC_001491.2	-	17501	17550	EHV1_cage_A			RK-13	49	16.3333333333333	28.2901631902917	0	0	49	1.73205080756888
NC_001491.2	-	17551	17600	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	17601	17650	EHV1_cage_A			RK-13	42	14	24.2487113059643	0	0	42	1.73205080756888
NC_001491.2	-	17651	17700	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17701	17750	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17751	17800	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17801	17850	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17851	17900	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17901	17950	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	17951	18000	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18001	18050	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18051	18100	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18101	18150	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18151	18200	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18201	18250	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18251	18300	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18301	18350	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18351	18400	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18401	18450	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18451	18500	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18501	18550	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18551	18600	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18601	18650	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18651	18700	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18701	18750	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18751	18800	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18801	18850	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18851	18900	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18901	18950	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	18951	19000	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	19001	19050	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	19051	19100	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	19101	19150	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	19151	19200	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	19201	19250	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	19251	19300	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	19301	19350	EHV1_cage_A			RK-13	37	12.3333333333333	21.3619599600162	0	0	37	1.73205080756888
NC_001491.2	-	19351	19400	EHV1_cage_A			RK-13	71	23.6666666666667	25.1064400768674	21	0	50	1.06083549620566
NC_001491.2	-	19401	19450	EHV1_cage_A			RK-13	100	33.3333333333333	28.8675134594813	50	0	50	0.866025403784439
NC_001491.2	-	19451	19500	EHV1_cage_A			RK-13	100	33.3333333333333	28.8675134594813	50	0	50	0.866025403784439
NC_001491.2	-	19501	19550	EHV1_cage_A			RK-13	82	27.3333333333333	19.6553639837408	35	5	42	0.719098682331979
NC_001491.2	-	19551	19600	EHV1_cage_A			RK-13	100	33.3333333333333	28.8675134594813	50	0	50	0.866025403784439
NC_001491.2	-	19601	19650	EHV1_cage_A			RK-13	97	32.3333333333333	28.0416357107308	47	0	50	0.867267083837035
NC_001491.2	-	19651	19700	EHV1_cage_A			RK-13	94	31.3333333333333	28.9194283023253	37	0	57	0.922960477733786
NC_001491.2	-	19701	19750	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	19751	19800	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	19801	19850	EHV1_cage_A			RK-13	28	9.33333333333333	16.1658075373095	0	0	28	1.73205080756888
NC_001491.2	-	19851	19900	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	19901	19950	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	19951	20000	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	20001	20050	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	20051	20100	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	20101	20150	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	20151	20200	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	20201	20250	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	20251	20300	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	20301	20350	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	20351	20400	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	20401	20450	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	20451	20500	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	20501	20550	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	20551	20600	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	20601	20650	EHV1_cage_A			RK-13	40	13.3333333333333	23.094010767585	0	0	40	1.73205080756888
NC_001491.2	-	20651	20700	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	20701	20750	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	20751	20800	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	20801	20850	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	20851	20900	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	20901	20950	EHV1_cage_A			RK-13	242	80.6666666666667	139.718765143889	0	0	242	1.73205080756888
NC_001491.2	-	20951	21000	EHV1_cage_A			RK-13	331	110.333333333333	191.102939101766	0	0	331	1.73205080756888
NC_001491.2	-	21001	21050	EHV1_cage_A			RK-13	335	111.666666666667	193.412340178525	0	0	335	1.73205080756888
NC_001491.2	-	21051	21100	EHV1_cage_A			RK-13	1077	359	265.022640542275	355	96	626	0.738224625465947
NC_001491.2	-	21101	21150	EHV1_cage_A			RK-13	1396	465.333333333333	356.518349223898	400	146	850	0.766156910939609
NC_001491.2	-	21151	21200	EHV1_cage_A			RK-13	1396	465.333333333333	356.163352035738	399	147	850	0.765394022999438
NC_001491.2	-	21201	21250	EHV1_cage_A			RK-13	293	97.6666666666667	69.0603600724275	101	27	165	0.707102662857619
NC_001491.2	-	21251	21300	EHV1_cage_A			RK-13	100	33.3333333333333	28.8675134594813	50	0	50	0.866025403784439
NC_001491.2	-	21301	21350	EHV1_cage_A			RK-13	104	34.6666666666667	30.0887575903914	50	0	54	0.867944930492059
NC_001491.2	-	21351	21400	EHV1_cage_A			RK-13	119	39.6666666666667	45.2806065919322	30	0	89	1.1415278972756
NC_001491.2	-	21401	21450	EHV1_cage_A			RK-13	79	26.3333333333333	25.1064400768674	29	0	50	0.953409116843066
NC_001491.2	-	21451	21500	EHV1_cage_A			RK-13	87	29	25.9422435421457	37	0	50	0.894560122142955
NC_001491.2	-	21501	21550	EHV1_cage_A			RK-13	91	30.3333333333333	19.035055380359	29	12	50	0.627529298253593
NC_001491.2	-	21551	21600	EHV1_cage_A			RK-13	108	36	24.2487113059643	50	8	50	0.673575314054563
NC_001491.2	-	21601	21650	EHV1_cage_A			RK-13	94	31.3333333333333	27.3007936392577	44	0	50	0.871301924657161
NC_001491.2	-	21651	21700	EHV1_cage_A			RK-13	57	19	32.9089653438087	0	0	57	1.73205080756888
NC_001491.2	-	21701	21750	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	21751	21800	EHV1_cage_A			RK-13	126	42	42	42	0	84	1
NC_001491.2	-	21801	21850	EHV1_cage_A			RK-13	125	41.6666666666667	38.1881307912987	50	0	75	0.916515138991168
NC_001491.2	-	21851	21900	EHV1_cage_A			RK-13	100	33.3333333333333	28.8675134594813	50	0	50	0.866025403784439
NC_001491.2	-	21901	21950	EHV1_cage_A			RK-13	98	32.6666666666667	28.3078316607495	48	0	50	0.866566275329067
NC_001491.2	-	21951	22000	EHV1_cage_A			RK-13	100	33.3333333333333	28.8675134594813	50	0	50	0.866025403784439
NC_001491.2	-	22001	22050	EHV1_cage_A			RK-13	100	33.3333333333333	28.8675134594813	50	0	50	0.866025403784439
NC_001491.2	-	22051	22100	EHV1_cage_A			RK-13	15	5	5	5	0	10	1
NC_001491.2	-	22101	22150	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	22151	22200	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	22201	22250	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	22251	22300	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	22301	22350	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	22351	22400	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	22401	22450	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	22451	22500	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	22501	22550	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	22551	22600	EHV1_cage_A			RK-13	0	0	0	0	0	0	
NC_001491.2	-	22601	22650	EHV1_cage_A			RK-13	111	37	38.5875627631495	34	0	77	1.04290710170674
NC_001491.2	-	22651	22700	EHV1_cage_A			RK-13	150	50	50	50	0	100	1
NC_001491.2	-	22701	22750	EHV1_cage_A			RK-13	149	49.6666666666667	53.9104195247388	42	0	107	1.08544468841756
NC_001491.2	-	22751	22800	EHV1_cage_A			RK-13	94	31.3333333333333	54.2709253038248	0	0	94	1.73205080756888
NC_001491.2	-	22801	22850	EHV1_cage_A			RK-13	100	33.3333333333333	57.7350269189626	0	0	100	1.73205080756888
NC_001491.2	-	22851	22900	EHV1_cage_A			RK-13	133	44.3333333333333	45.0148123769647	43	0	90	1.01537170775108
NC_001491.2	-	22901	22950	EHV1_cage_A			RK-13	69	23	25.2388589282479	19	0	50	1.09734169253252
NC_001491.2	-	22951	23000	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	23001	23050	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
NC_001491.2	-	23051	23100	EHV1_cage_A			RK-13	50	16.6666666666667	28.8675134594813	0	0	50	1.73205080756888
