seqnames	strand	correct_tes	prime3	sample	hpi	Time	cell_line	group	count	endtype	pos	start	end
NC_001491.2	+	TRUE	119025	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	119025	119025	119025
NC_001491.2	+	TRUE	15895	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	15895	15895	15895
NC_001491.2	+	TRUE	84785	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	84785	84785	84785
NC_001491.2	-	TRUE	28382	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	28382	28382	28382
NC_001491.2	-	TRUE	28522	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	28522	28522	28522
NC_001491.2	+	TRUE	88124	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	88124	88124	88124
NC_001491.2	+	TRUE	15335	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime3	15335	15335	15335
NC_001491.2	-	TRUE	109945	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	109945	109945	109945
NC_001491.2	+	TRUE	2922	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	2922	2922	2922
NC_001491.2	+	TRUE	17716	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	17716	17716	17716
NC_001491.2	-	TRUE	30018	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	30018	30018	30018
NC_001491.2	-	TRUE	20656	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	20656	20656	20656
NC_001491.2	+	TRUE	121368	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	121368	121368	121368
NC_001491.2	+	TRUE	57657	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	57657	57657	57657
NC_001491.2	+	TRUE	104477	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	104477	104477	104477
NC_001491.2	+	TRUE	130173	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	130173	130173	130173
NC_001491.2	+	TRUE	78162	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	78162	78162	78162
NC_001491.2	-	TRUE	88270	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	88270	88270	88270
NC_001491.2	+	TRUE	15776	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	15776	15776	15776
NC_001491.2	+	TRUE	86580	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	86580	86580	86580
NC_001491.2	+	TRUE	12055	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	12055	12055	12055
NC_001491.2	+	TRUE	60438	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	60438	60438	60438
NC_001491.2	-	TRUE	101993	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	101993	101993	101993
NC_001491.2	-	TRUE	93565	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	93565	93565	93565
NC_001491.2	-	TRUE	21970	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	21970	21970	21970
NC_001491.2	-	TRUE	20757	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	20757	20757	20757
NC_001491.2	+	TRUE	96942	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	96942	96942	96942
NC_001491.2	-	TRUE	23539	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	23539	23539	23539
NC_001491.2	-	TRUE	87580	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	87580	87580	87580
NC_001491.2	-	TRUE	124916	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	124916	124916	124916
NC_001491.2	+	TRUE	56888	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	56888	56888	56888
NC_001491.2	-	TRUE	129065	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	129065	129065	129065
NC_001491.2	+	TRUE	13707	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	13707	13707	13707
NC_001491.2	-	TRUE	79737	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	79737	79737	79737
NC_001491.2	+	TRUE	129263	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	129263	129263	129263
NC_001491.2	-	TRUE	28815	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	28815	28815	28815
NC_001491.2	-	TRUE	84544	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	84544	84544	84544
NC_001491.2	-	TRUE	86978	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	86978	86978	86978
NC_001491.2	+	TRUE	121574	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	121574	121574	121574
NC_001491.2	-	TRUE	53327	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	53327	53327	53327
NC_001491.2	-	TRUE	112350	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	112350	112350	112350
NC_001491.2	-	TRUE	21480	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	21480	21480	21480
NC_001491.2	-	TRUE	88130	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	88130	88130	88130
NC_001491.2	-	TRUE	106196	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	106196	106196	106196
NC_001491.2	+	TRUE	121150	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime3	121150	121150	121150
NC_001491.2	+	TRUE	86721	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	86721	86721	86721
NC_001491.2	+	TRUE	33946	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	33946	33946	33946
NC_001491.2	+	TRUE	19729	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	19729	19729	19729
NC_001491.2	-	TRUE	119981	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	119981	119981	119981
NC_001491.2	-	TRUE	5414	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	5414	5414	5414
NC_001491.2	-	TRUE	126086	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	126086	126086	126086
NC_001491.2	+	TRUE	57569	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	57569	57569	57569
NC_001491.2	+	TRUE	34683	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	34683	34683	34683
NC_001491.2	+	TRUE	137476	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	137476	137476	137476
NC_001491.2	-	TRUE	87676	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	87676	87676	87676
NC_001491.2	-	TRUE	55645	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	55645	55645	55645
NC_001491.2	+	TRUE	126898	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	126898	126898	126898
NC_001491.2	-	TRUE	25717	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	25717	25717	25717
NC_001491.2	+	TRUE	1096	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	1096	1096	1096
NC_001491.2	+	TRUE	88438	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	88438	88438	88438
NC_001491.2	-	TRUE	110121	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	110121	110121	110121
NC_001491.2	-	TRUE	32968	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	32968	32968	32968
NC_001491.2	+	TRUE	71783	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	71783	71783	71783
NC_001491.2	+	TRUE	33753	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	33753	33753	33753
NC_001491.2	-	TRUE	124711	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	124711	124711	124711
NC_001491.2	-	TRUE	105854	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	105854	105854	105854
NC_001491.2	+	TRUE	79889	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	79889	79889	79889
NC_001491.2	-	TRUE	47352	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	47352	47352	47352
NC_001491.2	+	TRUE	80084	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	80084	80084	80084
NC_001491.2	-	TRUE	10199	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	10199	10199	10199
NC_001491.2	-	TRUE	8477	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	8477	8477	8477
NC_001491.2	+	TRUE	92509	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	92509	92509	92509
NC_001491.2	+	TRUE	120527	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime3	120527	120527	120527
NC_001491.2	+	TRUE	51309	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	51309	51309	51309
NC_001491.2	-	TRUE	124774	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime3	124774	124774	124774
NC_001491.2	+	TRUE	134481	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	134481	134481	134481
NC_001491.2	+	TRUE	132827	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	132827	132827	132827
NC_001491.2	+	TRUE	119214	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	119214	119214	119214
NC_001491.2	+	TRUE	17601	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	17601	17601	17601
NC_001491.2	-	TRUE	76312	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	76312	76312	76312
NC_001491.2	-	TRUE	88846	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	88846	88846	88846
NC_001491.2	+	TRUE	26696	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	26696	26696	26696
NC_001491.2	-	TRUE	90205	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	90205	90205	90205
NC_001491.2	-	TRUE	117276	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	117276	117276	117276
NC_001491.2	+	TRUE	80399	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	80399	80399	80399
NC_001491.2	-	TRUE	55026	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	55026	55026	55026
NC_001491.2	+	TRUE	2817	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	2817	2817	2817
NC_001491.2	+	TRUE	18237	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	18237	18237	18237
NC_001491.2	-	TRUE	111249	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	111249	111249	111249
NC_001491.2	+	TRUE	35911	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	35911	35911	35911
NC_001491.2	-	TRUE	11477	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	11477	11477	11477
NC_001491.2	-	TRUE	20810	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	20810	20810	20810
NC_001491.2	-	TRUE	66416	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	66416	66416	66416
NC_001491.2	+	TRUE	88420	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	88420	88420	88420
NC_001491.2	+	TRUE	18634	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	18634	18634	18634
NC_001491.2	+	TRUE	121563	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	121563	121563	121563
NC_001491.2	-	TRUE	111461	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	111461	111461	111461
NC_001491.2	+	TRUE	12718	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime3	12718	12718	12718
NC_001491.2	+	TRUE	94257	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	94257	94257	94257
NC_001491.2	-	TRUE	32967	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	32967	32967	32967
NC_001491.2	-	TRUE	1586	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	1586	1586	1586
NC_001491.2	+	TRUE	79965	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	79965	79965	79965
NC_001491.2	-	TRUE	106300	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	106300	106300	106300
NC_001491.2	+	TRUE	88440	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	88440	88440	88440
NC_001491.2	-	TRUE	68617	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	68617	68617	68617
NC_001491.2	+	TRUE	71266	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	71266	71266	71266
NC_001491.2	+	TRUE	50594	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	50594	50594	50594
NC_001491.2	+	TRUE	121972	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	121972	121972	121972
NC_001491.2	-	TRUE	111998	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	111998	111998	111998
NC_001491.2	-	TRUE	93180	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	93180	93180	93180
NC_001491.2	+	TRUE	105620	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	105620	105620	105620
NC_001491.2	-	TRUE	107522	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	107522	107522	107522
NC_001491.2	-	TRUE	85523	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	85523	85523	85523
NC_001491.2	-	TRUE	125184	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	125184	125184	125184
NC_001491.2	+	TRUE	121152	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	121152	121152	121152
NC_001491.2	+	TRUE	89681	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	89681	89681	89681
NC_001491.2	+	TRUE	19477	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	19477	19477	19477
NC_001491.2	-	TRUE	19460	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	19460	19460	19460
NC_001491.2	-	TRUE	65639	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	65639	65639	65639
NC_001491.2	+	TRUE	80095	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	80095	80095	80095
NC_001491.2	+	TRUE	75885	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	75885	75885	75885
NC_001491.2	+	TRUE	34585	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	34585	34585	34585
NC_001491.2	-	TRUE	106659	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	106659	106659	106659
NC_001491.2	+	TRUE	80499	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	80499	80499	80499
NC_001491.2	-	TRUE	3482	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	3482	3482	3482
NC_001491.2	+	TRUE	132961	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	132961	132961	132961
NC_001491.2	-	TRUE	25442	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	25442	25442	25442
NC_001491.2	+	TRUE	1897	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	1897	1897	1897
NC_001491.2	-	TRUE	124445	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	124445	124445	124445
NC_001491.2	-	TRUE	48565	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	48565	48565	48565
NC_001491.2	+	TRUE	86808	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	86808	86808	86808
NC_001491.2	+	TRUE	33125	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	33125	33125	33125
NC_001491.2	-	TRUE	107807	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	107807	107807	107807
NC_001491.2	+	TRUE	27196	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	27196	27196	27196
NC_001491.2	+	TRUE	26733	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	26733	26733	26733
NC_001491.2	-	TRUE	106071	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	106071	106071	106071
NC_001491.2	-	TRUE	48136	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	48136	48136	48136
NC_001491.2	+	TRUE	55452	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	55452	55452	55452
NC_001491.2	-	TRUE	60947	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	60947	60947	60947
NC_001491.2	+	TRUE	58762	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	58762	58762	58762
NC_001491.2	+	TRUE	63247	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	63247	63247	63247
NC_001491.2	+	TRUE	69902	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	69902	69902	69902
NC_001491.2	-	TRUE	4194	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	4194	4194	4194
NC_001491.2	+	TRUE	18295	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	18295	18295	18295
NC_001491.2	+	TRUE	121374	EHV1_cage_C			RK-13	EHV1_cage_C	8	prime3	121374	121374	121374
NC_001491.2	-	TRUE	84096	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	84096	84096	84096
NC_001491.2	+	TRUE	48557	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	48557	48557	48557
NC_001491.2	+	TRUE	82053	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	82053	82053	82053
NC_001491.2	+	TRUE	104485	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	104485	104485	104485
NC_001491.2	+	TRUE	78566	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	78566	78566	78566
NC_001491.2	+	TRUE	64891	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	64891	64891	64891
NC_001491.2	+	TRUE	59354	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	59354	59354	59354
NC_001491.2	+	TRUE	15856	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	15856	15856	15856
NC_001491.2	+	TRUE	55490	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	55490	55490	55490
NC_001491.2	+	TRUE	122400	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	122400	122400	122400
NC_001491.2	-	TRUE	10188	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	10188	10188	10188
NC_001491.2	-	TRUE	119068	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	119068	119068	119068
NC_001491.2	-	TRUE	124327	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	124327	124327	124327
NC_001491.2	+	TRUE	121149	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	121149	121149	121149
NC_001491.2	-	TRUE	34299	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	34299	34299	34299
NC_001491.2	+	TRUE	55851	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	55851	55851	55851
NC_001491.2	+	TRUE	122900	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	122900	122900	122900
NC_001491.2	-	TRUE	72198	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	72198	72198	72198
NC_001491.2	-	TRUE	118697	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	118697	118697	118697
NC_001491.2	+	TRUE	121813	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	121813	121813	121813
NC_001491.2	+	TRUE	134708	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	134708	134708	134708
NC_001491.2	+	TRUE	35767	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	35767	35767	35767
NC_001491.2	+	TRUE	70818	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	70818	70818	70818
NC_001491.2	-	TRUE	5807	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	5807	5807	5807
NC_001491.2	-	TRUE	5575	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	5575	5575	5575
NC_001491.2	+	TRUE	122967	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	122967	122967	122967
NC_001491.2	-	TRUE	67545	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	67545	67545	67545
NC_001491.2	-	TRUE	132216	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	132216	132216	132216
NC_001491.2	-	TRUE	28838	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	28838	28838	28838
NC_001491.2	+	TRUE	126470	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	126470	126470	126470
NC_001491.2	-	TRUE	5333	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	5333	5333	5333
NC_001491.2	+	TRUE	135949	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	135949	135949	135949
NC_001491.2	+	TRUE	132695	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	132695	132695	132695
NC_001491.2	+	TRUE	129660	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	129660	129660	129660
NC_001491.2	-	TRUE	124583	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	124583	124583	124583
NC_001491.2	+	TRUE	39183	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	39183	39183	39183
NC_001491.2	-	TRUE	28295	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	28295	28295	28295
NC_001491.2	-	TRUE	43356	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	43356	43356	43356
NC_001491.2	-	TRUE	48057	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	48057	48057	48057
NC_001491.2	+	TRUE	133022	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	133022	133022	133022
NC_001491.2	-	TRUE	132597	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	132597	132597	132597
NC_001491.2	-	TRUE	108194	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	108194	108194	108194
NC_001491.2	-	TRUE	83867	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	83867	83867	83867
NC_001491.2	+	TRUE	81224	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	81224	81224	81224
NC_001491.2	-	TRUE	125083	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	125083	125083	125083
NC_001491.2	+	TRUE	21409	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	21409	21409	21409
NC_001491.2	+	TRUE	79053	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	79053	79053	79053
NC_001491.2	+	TRUE	64133	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	64133	64133	64133
NC_001491.2	+	TRUE	18511	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	18511	18511	18511
NC_001491.2	-	TRUE	129064	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	129064	129064	129064
NC_001491.2	-	TRUE	34643	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	34643	34643	34643
NC_001491.2	-	TRUE	30312	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	30312	30312	30312
NC_001491.2	+	TRUE	41106	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	41106	41106	41106
NC_001491.2	+	TRUE	90332	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	90332	90332	90332
NC_001491.2	+	TRUE	58878	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	58878	58878	58878
NC_001491.2	+	TRUE	100174	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	100174	100174	100174
NC_001491.2	+	TRUE	127777	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	127777	127777	127777
NC_001491.2	-	TRUE	12118	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	12118	12118	12118
NC_001491.2	+	TRUE	47045	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	47045	47045	47045
NC_001491.2	-	TRUE	119310	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	119310	119310	119310
NC_001491.2	+	TRUE	64741	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime3	64741	64741	64741
NC_001491.2	+	TRUE	82196	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	82196	82196	82196
NC_001491.2	-	TRUE	67744	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	67744	67744	67744
NC_001491.2	-	TRUE	75035	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	75035	75035	75035
NC_001491.2	-	TRUE	30930	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	30930	30930	30930
NC_001491.2	-	TRUE	73845	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	73845	73845	73845
NC_001491.2	-	TRUE	108182	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	108182	108182	108182
NC_001491.2	+	TRUE	127019	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	127019	127019	127019
NC_001491.2	-	TRUE	107851	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	107851	107851	107851
NC_001491.2	-	TRUE	48132	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	48132	48132	48132
NC_001491.2	-	TRUE	47369	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	47369	47369	47369
NC_001491.2	+	TRUE	116287	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	116287	116287	116287
NC_001491.2	+	TRUE	122385	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime3	122385	122385	122385
NC_001491.2	+	TRUE	58106	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	58106	58106	58106
NC_001491.2	+	TRUE	91135	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	91135	91135	91135
NC_001491.2	-	TRUE	65963	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	65963	65963	65963
NC_001491.2	+	TRUE	69924	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	69924	69924	69924
NC_001491.2	+	TRUE	20909	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	20909	20909	20909
NC_001491.2	+	TRUE	61460	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	61460	61460	61460
NC_001491.2	+	TRUE	121928	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	121928	121928	121928
NC_001491.2	+	TRUE	136676	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	136676	136676	136676
NC_001491.2	-	TRUE	12117	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	12117	12117	12117
NC_001491.2	-	TRUE	28653	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	28653	28653	28653
NC_001491.2	+	TRUE	36173	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	36173	36173	36173
NC_001491.2	+	TRUE	19467	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	19467	19467	19467
NC_001491.2	-	TRUE	21059	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	21059	21059	21059
NC_001491.2	+	TRUE	18274	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime3	18274	18274	18274
NC_001491.2	+	TRUE	96830	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	96830	96830	96830
NC_001491.2	+	TRUE	26273	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	26273	26273	26273
NC_001491.2	+	TRUE	64595	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	64595	64595	64595
NC_001491.2	-	TRUE	108648	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	108648	108648	108648
NC_001491.2	+	TRUE	82988	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	82988	82988	82988
NC_001491.2	+	TRUE	18106	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	18106	18106	18106
NC_001491.2	-	TRUE	84131	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime3	84131	84131	84131
NC_001491.2	-	TRUE	25474	EHV1_cage_C			RK-13	EHV1_cage_C	109	prime3	25474	25474	25474
