gene	Kinetic_class	hpi	Time	cell_line	seqnames	strand	norm_base	sample	group	read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	best_label	labels	rep	rep_gene
ORF43	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.00176056338028169	0.00159523276745347	0.000185454479987806	0.116255435427053	0.000165330612828224	FALSE	NA	4	4	2	ORF43::2
ORF43	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.00139470013947001	0.00159523276745347	0.000185454479987806	0.116255435427053	0.000200532627983453	TRUE	3	4	4	3	ORF43::3
ORF43	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.00230804739190645	0.00300652212856986	0.000626042547513306	0.208228152244168	0.000698474736663417	TRUE	1	4	4	1	ORF43::1
ORF43	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.00351709471617864	0.00300652212856986	0.000626042547513306	0.208228152244168	0.000510572587608772	FALSE	NA	4	4	2	ORF43::2
ORF43	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.00319442427762451	0.00300652212856986	0.000626042547513306	0.208228152244168	0.000187902149054646	FALSE	NA	4	4	3	ORF43::3
ORF43	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.0137136990319742	0.0127245326557209	0.000943970869024619	0.0741851111207774	0.000989166376253243	TRUE	1	4	4	1	ORF43::1
ORF43	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.0118334101736591	0.0127245326557209	0.000943970869024619	0.0741851111207774	0.000891122482061807	FALSE	NA	4	4	2	ORF43::2
ORF43	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.0126264887615295	0.0127245326557209	0.000943970869024619	0.0741851111207774	9.8043894191437e-05	FALSE	NA	4	4	3	ORF43::3
ORF43	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.0172339376001973	0.0159959533385632	0.00119113686890108	0.074464887693157	0.00123798426163416	TRUE	1	4	4	1	ORF43::1
ORF43	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.0148579686582667	0.0159959533385632	0.00119113686890108	0.074464887693157	0.00113798468029643	FALSE	NA	4	4	2	ORF43::2
ORF43	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.0158959537572254	0.0159959533385632	0.00119113686890108	0.074464887693157	9.99995813377209e-05	FALSE	NA	4	4	3	ORF43::3
ORF43	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.00730983438370218	0.0073175921670798	6.18210745462141e-05	0.00844828095563089	7.75778337761251e-06	FALSE	NA	4	4	1	ORF43::1
ORF43	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.00738292598416802	0.0073175921670798	6.18210745462141e-05	0.00844828095563089	6.53338170882251e-05	TRUE	2	4	4	2	ORF43::2
ORF43	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.00726001613336918	0.0073175921670798	6.18210745462141e-05	0.00844828095563089	5.75760337106117e-05	FALSE	NA	4	4	3	ORF43::3
ORF43	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.0130611324159711	0.0135004184699561	0.000854547790214418	0.0632978742189461	0.000439286053984984	FALSE	NA	4	4	1	ORF43::1
ORF43	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.012954866915263	0.0135004184699561	0.000854547790214418	0.0632978742189461	0.000545551554693156	FALSE	NA	4	4	2	ORF43::2
ORF43	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.0144852560786343	0.0135004184699561	0.000854547790214418	0.0632978742189461	0.000984837608678138	TRUE	3	4	4	3	ORF43::3
ORF43	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.0123357252277675	0.0107178084711883	0.00316662908529005	0.295454905151797	0.00161791675657922	FALSE	NA	4	4	1	ORF43::1
ORF43	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.0127486209974594	0.0107178084711883	0.00316662908529005	0.295454905151797	0.00203081252627118	FALSE	NA	4	4	2	ORF43::2
ORF43	L	48h	48	RK-13	NC_001491.2	+	27302	EHV-1_48h_3	RK-13_48h	0.00706907918833785	0.0107178084711883	0.00316662908529005	0.295454905151797	0.0036487292828504	TRUE	3	4	4	3	ORF43::3
ORF44	L	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	4	4	1	ORF44::1
ORF44	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	4	4	2	ORF44::2
ORF44	L	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	4	4	3	ORF44::3
ORF44	L	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	4	4	1	ORF44::1
ORF44	L	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	4	4	2	ORF44::2
ORF44	L	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	4	4	3	ORF44::3
ORF44	L	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0	0	0		0		NA	4	4	1	ORF44::1
ORF44	L	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0	0	0		0		NA	4	4	2	ORF44::2
ORF44	L	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0	0	0		0		NA	4	4	3	ORF44::3
ORF44	L	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	7.69349130635482e-05	2.56449710211827e-05	4.441839276732e-05	1.73205080756888	5.12899420423655e-05	TRUE	1	4	4	1	ORF44::1
ORF44	L	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0	2.56449710211827e-05	4.441839276732e-05	1.73205080756888	2.56449710211827e-05	FALSE	NA	4	4	2	ORF44::2
ORF44	L	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0	2.56449710211827e-05	4.441839276732e-05	1.73205080756888	2.56449710211827e-05	FALSE	NA	4	4	3	ORF44::3
ORF44	L	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.000146670577882077	0.000213194371163189	0.000126065969337834	0.591319407965689	6.65237932811119e-05	FALSE	NA	4	4	1	ORF44::1
ORF44	L	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.00035858818708058	0.000213194371163189	0.000126065969337834	0.591319407965689	0.000145393815917391	TRUE	2	4	4	2	ORF44::2
ORF44	L	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.00013432434852691	0.000213194371163189	0.000126065969337834	0.591319407965689	7.88700226362792e-05	FALSE	NA	4	4	3	ORF44::3
ORF44	L	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.000277469478357381	0.000273129403212911	2.28846423848187e-05	0.0837868135602359	4.34007514446934e-06	FALSE	NA	4	4	1	ORF44::1
ORF44	L	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.000248385494287134	0.000273129403212911	2.28846423848187e-05	0.0837868135602359	2.47439089257777e-05	TRUE	2	4	4	2	ORF44::2
ORF44	L	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.00029353323699422	0.000273129403212911	2.28846423848187e-05	0.0837868135602359	2.04038337813083e-05	FALSE	NA	4	4	3	ORF44::3
ORF44	L	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	7.32815477062876e-05	6.10392148339285e-05	2.71933758949184e-05	0.445506646324078	1.22423328723591e-05	FALSE	NA	4	4	1	ORF44::1
ORF44	L	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	7.99594871931555e-05	6.10392148339285e-05	2.71933758949184e-05	0.445506646324078	1.8920272359227e-05	FALSE	NA	4	4	2	ORF44::2
ORF44	L	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	2.98766096023423e-05	6.10392148339285e-05	2.71933758949184e-05	0.445506646324078	3.11626052315861e-05	TRUE	3	4	4	3	ORF44::3
ORF44	L	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0.000315813219039026	0.000314329004894438	7.2177409278551e-05	0.229623764128259	1.48421414458705e-06	FALSE	NA	4	4	1	ORF44::1
ORF44	L	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.000385752861000386	0.000314329004894438	7.2177409278551e-05	0.229623764128259	7.14238561059473e-05	FALSE	NA	4	4	2	ORF44::2
ORF44	L	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.000241420934643904	0.000314329004894438	7.2177409278551e-05	0.229623764128259	7.29080702505343e-05	TRUE	3	4	4	3	ORF44::3
ORF44	L	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	9.67507861001371e-05	5.6668497571679e-05	5.04629111384558e-05	0.890493189353152	4.0082288528458e-05	FALSE	NA	4	4	1	ORF44::1
ORF44	L	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0	5.6668497571679e-05	5.04629111384558e-05	0.890493189353152	5.6668497571679e-05	TRUE	2	4	4	2	ORF44::2
ORF44	L	48h	48	RK-13	NC_001491.2	-	27302	EHV-1_48h_3	RK-13_48h	7.32547066149e-05	5.6668497571679e-05	5.04629111384558e-05	0.890493189353152	1.6586209043221e-05	FALSE	NA	4	4	3	ORF44::3
ORF46	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	4	4	1	ORF46::1
ORF46	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	4	4	2	ORF46::2
ORF46	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	4	4	3	ORF46::3
ORF46	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0.00050709939148073	0.000421367220829181	0.000385714419474872	0.915387814732836	8.57321706515491e-05	FALSE	NA	4	4	1	ORF46::1
ORF46	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0	0.000421367220829181	0.000385714419474872	0.915387814732836	0.000421367220829181	TRUE	2	4	4	2	ORF46::2
ORF46	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0.000757002271006813	0.000421367220829181	0.000385714419474872	0.915387814732836	0.000335635050177632	FALSE	NA	4	4	3	ORF46::3
ORF46	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0	0.000146713615023474	0.000254115435382758	1.73205080756888	0.000146713615023474	FALSE	NA	4	4	1	ORF46::1
ORF46	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.000440140845070423	0.000146713615023474	0.000254115435382758	1.73205080756888	0.000293427230046948	TRUE	2	4	4	2	ORF46::2
ORF46	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0	0.000146713615023474	0.000254115435382758	1.73205080756888	0.000146713615023474	FALSE	NA	4	4	3	ORF46::3
ORF46	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.000923218956762579	0.000613462440331057	0.000272807509556416	0.444701242686015	0.000309756516431522	TRUE	1	4	4	1	ORF46::1
ORF46	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.000408964501881237	0.000613462440331057	0.000272807509556416	0.444701242686015	0.00020449793844982	FALSE	NA	4	4	2	ORF46::2
ORF46	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.000508203862349354	0.000613462440331057	0.000272807509556416	0.444701242686015	0.000105258577981703	FALSE	NA	4	4	3	ORF46::3
ORF46	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.00388677031387504	0.00355042394738074	0.00032993689617732	0.0929288730211291	0.0003363463664943	TRUE	1	4	4	1	ORF46::1
ORF46	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.00322729368372522	0.00355042394738074	0.00032993689617732	0.0929288730211291	0.000323130263655518	FALSE	NA	4	4	2	ORF46::2
ORF46	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.00353720784454195	0.00355042394738074	0.00032993689617732	0.0929288730211291	1.32161028387826e-05	FALSE	NA	4	4	3	ORF46::3
ORF46	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.00496362066839314	0.00455982984185033	0.000383714890428755	0.0841511424191757	0.000403790826542813	TRUE	1	4	4	1	ORF46::1
ORF46	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00419997290340062	0.00455982984185033	0.000383714890428755	0.0841511424191757	0.000359856938449708	FALSE	NA	4	4	2	ORF46::2
ORF46	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.00451589595375723	0.00455982984185033	0.000383714890428755	0.0841511424191757	4.39338880931055e-05	FALSE	NA	4	4	3	ORF46::3
ORF46	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.00166715521031804	0.00184408385302379	0.000251713771109851	0.136498007233841	0.00017692864270575	FALSE	NA	4	4	1	ORF46::1
ORF46	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.00213225299181748	0.00184408385302379	0.000251713771109851	0.136498007233841	0.000288169138793687	TRUE	2	4	4	2	ORF46::2
ORF46	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.00173284335693585	0.00184408385302379	0.000251713771109851	0.136498007233841	0.000111240496087937	FALSE	NA	4	4	3	ORF46::3
ORF46	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.00275208662305437	0.00291172024226143	0.000167450716679804	0.0575092051253352	0.000159633619207069	FALSE	NA	4	4	1	ORF46::1
ORF46	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.00308602288800309	0.00291172024226143	0.000167450716679804	0.0575092051253352	0.000174302645741652	TRUE	2	4	4	2	ORF46::2
ORF46	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00289705121572685	0.00291172024226143	0.000167450716679804	0.0575092051253352	1.46690265345841e-05	FALSE	NA	4	4	3	ORF46::3
ORF46	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.00378940578892203	0.00330182906709889	0.000893249815385717	0.270531816527547	0.00048757672182315	FALSE	NA	4	4	1	ORF46::1
ORF46	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.00384518550731272	0.00330182906709889	0.000893249815385717	0.270531816527547	0.000543356440213834	FALSE	NA	4	4	2	ORF46::2
ORF46	L	48h	48	RK-13	NC_001491.2	+	27302	EHV-1_48h_3	RK-13_48h	0.0022708959050619	0.00330182906709889	0.000893249815385717	0.270531816527547	0.00103093316203698	TRUE	3	4	4	3	ORF46::3
ORF48	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	4	4	1	ORF48::1
ORF48	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	4	4	2	ORF48::2
ORF48	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	4	4	3	ORF48::3
ORF48	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	4	4	1	ORF48::1
ORF48	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	4	4	2	ORF48::2
ORF48	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	4	4	3	ORF48::3
ORF48	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0	0	0		0		NA	4	4	1	ORF48::1
ORF48	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0	0	0		0		NA	4	4	2	ORF48::2
ORF48	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0	0	0		0		NA	4	4	3	ORF48::3
ORF48	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0	0	0		0		NA	4	4	1	ORF48::1
ORF48	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0	0	0		0		NA	4	4	2	ORF48::2
ORF48	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0	0	0		0		NA	4	4	3	ORF48::3
ORF48	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.000146670577882077	0.000144891859338316	9.79997433493978e-06	0.0676364730199041	1.77871854376043e-06	FALSE	NA	4	4	1	ORF48::1
ORF48	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.000153680651605963	0.000144891859338316	9.79997433493978e-06	0.0676364730199041	8.78879226764637e-06	FALSE	NA	4	4	2	ORF48::2
ORF48	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.00013432434852691	0.000144891859338316	9.79997433493978e-06	0.0676364730199041	1.05675108114068e-05	TRUE	3	4	4	3	ORF48::3
ORF48	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.000847823406091997	0.000583674670264184	0.000229872209100345	0.393836191308935	0.000264148735827813	TRUE	1	4	4	1	ORF48::1
ORF48	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.000474190489093619	0.000583674670264184	0.000229872209100345	0.393836191308935	0.000109484181170565	FALSE	NA	4	4	2	ORF48::2
ORF48	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.000429010115606936	0.000583674670264184	0.000229872209100345	0.393836191308935	0.000154664554657248	FALSE	NA	4	4	3	ORF48::3
ORF48	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.000128242708486003	0.000154732631093915	2.95303924924592e-05	0.190847866307759	2.64899226079115e-05	FALSE	NA	4	4	1	ORF48::1
ORF48	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.000186572136784029	0.000154732631093915	2.95303924924592e-05	0.190847866307759	3.18395056901147e-05	TRUE	2	4	4	2	ORF48::2
ORF48	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.000149383048011712	0.000154732631093915	2.95303924924592e-05	0.190847866307759	5.34958308220313e-06	FALSE	NA	4	4	3	ORF48::3
ORF48	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.000902323482968644	0.000723575624483935	0.000164473066920408	0.227305980681305	0.000178747858484709	TRUE	1	4	4	1	ORF48::1
ORF48	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.000578629291500579	0.000723575624483935	0.000164473066920408	0.227305980681305	0.000144946332983357	FALSE	NA	4	4	2	ORF48::2
ORF48	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.000689774098982583	0.000723575624483935	0.000164473066920408	0.227305980681305	3.38015255013521e-05	FALSE	NA	4	4	3	ORF48::3
ORF48	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.000403128275417238	0.000346478180565959	0.000213971411348243	0.617560999075696	5.66500948512788e-05	FALSE	NA	4	4	1	ORF48::1
ORF48	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.000526424206358289	0.000346478180565959	0.000213971411348243	0.617560999075696	0.00017994602579233	FALSE	NA	4	4	2	ORF48::2
ORF48	L	48h	48	RK-13	NC_001491.2	+	27302	EHV-1_48h_3	RK-13_48h	0.00010988205992235	0.000346478180565959	0.000213971411348243	0.617560999075696	0.000236596120643609	TRUE	3	4	4	3	ORF48::3
ORF49	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	2	2	1	ORF49::1
ORF49	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	2	2	2	ORF49::2
ORF49	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	2	2	3	ORF49::3
ORF49	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0.00050709939148073	0.000169033130493577	0.000292773970177295	1.73205080756888	0.000338066260987153	TRUE	1	2	2	1	ORF49::1
ORF49	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0	0.000169033130493577	0.000292773970177295	1.73205080756888	0.000169033130493577	FALSE	NA	2	2	2	ORF49::2
ORF49	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0	0.000169033130493577	0.000292773970177295	1.73205080756888	0.000169033130493577	FALSE	NA	2	2	3	ORF49::3
ORF49	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0.000543478260869565	0.000181159420289855	0.000313777320211753	1.73205080756888	0.00036231884057971	TRUE	1	2	2	1	ORF49::1
ORF49	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0	0.000181159420289855	0.000313777320211753	1.73205080756888	0.000181159420289855	FALSE	NA	2	2	2	ORF49::2
ORF49	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0	0.000181159420289855	0.000313777320211753	1.73205080756888	0.000181159420289855	FALSE	NA	2	2	3	ORF49::3
ORF49	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0	0.000105993084297645	0.000126051468312175	1.18924238451448	0.000105993084297645	FALSE	NA	2	2	1	ORF49::1
ORF49	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.000245378701128742	0.000105993084297645	0.000126051468312175	1.18924238451448	0.000139385616831097	TRUE	2	2	2	2	ORF49::2
ORF49	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	7.26005517641934e-05	0.000105993084297645	0.000126051468312175	1.18924238451448	3.33925325334517e-05	FALSE	NA	2	2	3	ORF49::3
ORF49	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.000513347022587269	0.0003097414234069	0.000205471372398422	0.663364202754693	0.000203605599180369	FALSE	NA	2	2	1	ORF49::1
ORF49	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.000102453767737309	0.0003097414234069	0.000205471372398422	0.663364202754693	0.000207287655669592	TRUE	2	2	2	2	ORF49::2
ORF49	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.000313423479896123	0.0003097414234069	0.000205471372398422	0.663364202754693	3.6820564892225e-06	FALSE	NA	2	2	3	ORF49::3
ORF49	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.000431619188555926	0.0003470924596185	8.06553504973707e-05	0.232374251477608	8.45267289374256e-05	TRUE	1	2	2	1	ORF49::1
ORF49	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.000270965993767782	0.0003470924596185	8.06553504973707e-05	0.232374251477608	7.61264658507177e-05	FALSE	NA	2	2	2	ORF49::2
ORF49	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.000338692196531792	0.0003470924596185	8.06553504973707e-05	0.232374251477608	8.40026308670795e-06	FALSE	NA	2	2	3	ORF49::3
ORF49	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	3.66407738531438e-05	5.77100110154534e-05	4.248575672189e-05	0.736193876492473	2.10692371623096e-05	FALSE	NA	2	2	1	ORF49::1
ORF49	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.000106612649590874	5.77100110154534e-05	4.248575672189e-05	0.736193876492473	4.89026385754206e-05	TRUE	2	2	2	2	ORF49::2
ORF49	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	2.98766096023423e-05	5.77100110154534e-05	4.248575672189e-05	0.736193876492473	2.7833401413111e-05	FALSE	NA	2	2	3	ORF49::3
ORF49	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.000180464696593729	0.000203358931779877	4.67727805071292e-05	0.230001112307955	2.28942351861484e-05	FALSE	NA	2	2	1	ORF49::1
ORF49	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.000257168574000257	0.000203358931779877	4.67727805071292e-05	0.230001112307955	5.38096422203799e-05	TRUE	2	2	2	2	ORF49::2
ORF49	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.000172443524745646	0.000203358931779877	4.67727805071292e-05	0.230001112307955	3.09154070342315e-05	FALSE	NA	2	2	3	ORF49::3
ORF49	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	8.06256550834476e-05	0.000165744397013431	8.80132237773544e-05	0.531017792234763	8.51187419299839e-05	FALSE	NA	2	2	1	ORF49::1
ORF49	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.000160216062804697	0.000165744397013431	8.80132237773544e-05	0.531017792234763	5.52833420873478e-06	FALSE	NA	2	2	2	ORF49::2
ORF49	L	48h	48	RK-13	NC_001491.2	+	27302	EHV-1_48h_3	RK-13_48h	0.00025639147315215	0.000165744397013431	8.80132237773544e-05	0.531017792234763	9.06470761387186e-05	TRUE	3	2	2	3	ORF49::3
ORF5	E	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	1	1	1	ORF5::1
ORF5	E	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	1	1	2	ORF5::2
ORF5	E	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	1	1	3	ORF5::3
