gene	Kinetic_class	hpi	Time	cell_line	seqnames	strand	norm_base	sample	group	read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	cluster
ORF38	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.000476330060090869	0.00053671631576557	7.99690391952933e-05	0.14899684776906	6.03862556747006e-05	FALSE	NA	cluster_1
ORF38	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.000506410085556651	0.00053671631576557	7.99690391952933e-05	0.14899684776906	3.03062302089185e-05	FALSE	NA	cluster_1
ORF38	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.000627408801649189	0.00053671631576557	7.99690391952933e-05	0.14899684776906	9.06924858836191e-05	TRUE	3	cluster_1
ORF38	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.000270697044890593	0.000346056097843499	7.18817560241831e-05	0.207717062268589	7.53590529529057e-05	TRUE	1	cluster_1
ORF38	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.000353606789250354	0.000346056097843499	7.18817560241831e-05	0.207717062268589	7.55069140685467e-06	FALSE	NA	cluster_1
ORF38	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00041386445938955	0.000346056097843499	7.18817560241831e-05	0.207717062268589	6.7808361546051e-05	FALSE	NA	cluster_1
ORF38	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.000306377489317101	0.000324848811949297	2.61223949814207e-05	0.0804140080570711	4.44886807764138e-05	FALSE	NA	cluster_1
ORF38	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.000343320134581493	0.000324848811949297	2.61223949814207e-05	0.0804140080570711	7.54603551202175e-06	FALSE	NA	cluster_1
ORF39	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_2
ORF39	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_2
ORF39	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_2
ORF39	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	cluster_2
ORF39	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	cluster_2
ORF39	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	cluster_2
ORF39	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0	0	0		0		NA	cluster_2
ORF39	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0	0	0		0		NA	cluster_2
ORF39	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0	0	0		0		NA	cluster_2
ORF39	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0	7.56646679682114e-05	7.27942754672406e-05	0.96206429529068	7.56646679682114e-05	TRUE	1	cluster_2
ORF39	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	8.17929003762474e-05	7.56646679682114e-05	7.27942754672406e-05	0.96206429529068	6.12823240803597e-06	FALSE	NA	cluster_2
ORF39	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.000145201103528387	7.56646679682114e-05	7.27942754672406e-05	0.96206429529068	6.95364355601754e-05	FALSE	NA	cluster_2
ORF39	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.00198005280140804	0.00166480905042122	0.000274611129183177	0.164950526376401	0.000315243750986814	TRUE	1	cluster_2
ORF39	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.00153680651605963	0.00166480905042122	0.000274611129183177	0.164950526376401	0.000128002534361596	FALSE	NA	cluster_2
ORF39	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.00147756783379601	0.00166480905042122	0.000274611129183177	0.164950526376401	0.000187241216625218	FALSE	NA	cluster_2
ORF39	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.00232766062399803	0.00199520699420865	0.000291439903693625	0.146070009046464	0.000332453629789375	TRUE	1	cluster_2
ORF39	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00187418145689383	0.00199520699420865	0.000291439903693625	0.146070009046464	0.000121025537314826	FALSE	NA	cluster_2
ORF39	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.0017837789017341	0.00199520699420865	0.000291439903693625	0.146070009046464	0.000211428092474548	FALSE	NA	cluster_2
ORF39	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.000183203869265719	0.000170904053217404	7.5875734056506e-05	0.443966849399328	1.22998160483148e-05	FALSE	NA	cluster_2
ORF39	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.000239878461579466	0.000170904053217404	7.5875734056506e-05	0.443966849399328	6.89744083620623e-05	FALSE	NA	cluster_2
ORF39	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	8.9629828807027e-05	0.000170904053217404	7.5875734056506e-05	0.443966849399328	8.12742244103771e-05	TRUE	3	cluster_2
ORF39	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.000563952176855403	0.000608442555913758	5.87716648164661e-05	0.0965936130621287	4.44903790583551e-05	FALSE	NA	cluster_2
ORF39	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.000675067506750675	0.000608442555913758	5.87716648164661e-05	0.0965936130621287	6.66249508369173e-05	TRUE	2	cluster_2
ORF39	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.000586307984135196	0.000608442555913758	5.87716648164661e-05	0.0965936130621287	2.2134571778562e-05	FALSE	NA	cluster_2
ORF39	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.000306377489317101	0.000256184785032998	7.09832031307599e-05	0.277078137648248	9.63856049854147e-05	FALSE	NA	cluster_2
ORF39	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.000205992080748896	0.000256184785032998	7.09832031307599e-05	0.277078137648248	0.00019677101355362	FALSE	NA	cluster_2
CTO	unknown	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_5
CTO	unknown	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_5
CTO	unknown	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_5
CTO	unknown	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0.0050709939148073	0.00392787030032798	0.00287549665755174	0.732075256484828	0.00114312361447932	FALSE	NA	cluster_5
CTO	unknown	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0.000656598818122127	0.00392787030032798	0.00287549665755174	0.732075256484828	0.00327127148220585	TRUE	2	cluster_5
CTO	unknown	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0.0060560181680545	0.00392787030032798	0.00287549665755174	0.732075256484828	0.00212814786772653	FALSE	NA	cluster_5
CTO	unknown	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0.00706521739130435	0.00547984738011885	0.00138162363751035	0.252128123590258	0.0015853700111855	TRUE	1	cluster_5
CTO	unknown	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0.00484154929577465	0.00547984738011885	0.00138162363751035	0.252128123590258	0.000638298084344199	FALSE	NA	cluster_5
CTO	unknown	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0.00453277545327755	0.00547984738011885	0.00138162363751035	0.252128123590258	0.000947071926841302	FALSE	NA	cluster_5
CTO	unknown	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0.010386213263579	0.0100311403486277	0.000331986576196666	0.0330955967774973	0.000355072914951311	TRUE	1	cluster_5
CTO	unknown	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0.00997873384590218	0.0100311403486277	0.000331986576196666	0.0330955967774973	5.24065027255258e-05	FALSE	NA	cluster_5
CTO	unknown	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0.00972847393640192	0.0100311403486277	0.000331986576196666	0.0330955967774973	0.000302666412225785	FALSE	NA	cluster_5
CTO	unknown	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.0269873863303021	0.0267215626047066	0.000702823628573189	0.0263017413678269	0.000265823725595551	FALSE	NA	cluster_5
CTO	unknown	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.0272527022181241	0.0267215626047066	0.000702823628573189	0.0263017413678269	0.00053113961341748	FALSE	NA	cluster_5
CTO	unknown	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.0259245992656936	0.0267215626047066	0.000702823628573189	0.0263017413678269	0.000796963339013031	TRUE	3	cluster_5
CTO	unknown	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.029766309039339	0.0319225353219965	0.00188844611826012	0.0591571471129007	0.00215622628265748	TRUE	1	cluster_5
CTO	unknown	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.0327191437474597	0.0319225353219965	0.00188844611826012	0.0591571471129007	0.000796608425463204	FALSE	NA	cluster_5
CTO	unknown	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.0332821531791908	0.0319225353219965	0.00188844611826012	0.0591571471129007	0.00135961785719427	FALSE	NA	cluster_5
CTO	unknown	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0.0175326102887293	0.0144119360477375	0.00290702340141976	0.201709429724824	0.00312067424099183	TRUE	1	cluster_5
CTO	unknown	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0.0117806977797916	0.0144119360477375	0.00290702340141976	0.201709429724824	0.00263123826794589	FALSE	NA	cluster_5
CTO	unknown	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0.0139225000746915	0.0144119360477375	0.00290702340141976	0.201709429724824	0.000489435973045941	FALSE	NA	cluster_5
CTO	unknown	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0.0159034513873224	0.0154764023383785	0.00073607230165088	0.0475609437876632	0.000427049048943846	FALSE	NA	cluster_5
CTO	unknown	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.0146264626462646	0.0154764023383785	0.00073607230165088	0.0475609437876632	0.000849939692113881	TRUE	2	cluster_5
CTO	unknown	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.0158992929815485	0.0154764023383785	0.00073607230165088	0.0475609437876632	0.000422890643170035	FALSE	NA	cluster_5
CTO	unknown	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0.0161896315407563	0.0171584673233295	0.00137014070342748	0.0798521614785816	0.00323410969582086	FALSE	NA	cluster_5
CTO	unknown	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0.0181273031059028	0.0171584673233295	0.00137014070342748	0.0798521614785816	0.00129643813067431	FALSE	NA	cluster_5
ORF40	L	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_2
ORF40	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_2
ORF40	L	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_2
ORF40	L	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	cluster_2
ORF40	L	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	cluster_2
ORF40	L	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	cluster_2
ORF40	L	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0	0.000262938626645975	0.00023225856205073	0.883318533352829	0.000262938626645975	TRUE	1	cluster_2
ORF40	L	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0.000440140845070423	0.000262938626645975	0.00023225856205073	0.883318533352829	0.000177202218424447	FALSE	NA	cluster_2
ORF40	L	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0.000348675034867504	0.000262938626645975	0.00023225856205073	0.883318533352829	8.57364082215281e-05	FALSE	NA	cluster_2
ORF40	L	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0.000923218956762579	0.00113423551320723	0.000236890662105074	0.20885491535636	0.00021101655644465	FALSE	NA	cluster_2
ORF40	L	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0.0013904793063962	0.00113423551320723	0.000236890662105074	0.20885491535636	0.000256243793188977	TRUE	2	cluster_2
ORF40	L	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0.0010890082764629	0.00113423551320723	0.000236890662105074	0.20885491535636	4.52272367443272e-05	FALSE	NA	cluster_2
ORF40	L	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.00374009973599296	0.00313460271586577	0.000550647693536479	0.175667458829593	0.000605497020127194	TRUE	1	cluster_2
ORF40	L	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.00266379796117002	0.00313460271586577	0.000550647693536479	0.175667458829593	0.000470804754695744	FALSE	NA	cluster_2
ORF40	L	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.00299991045043432	0.00313460271586577	0.000550647693536479	0.175667458829593	0.00013469226543145	FALSE	NA	cluster_2
ORF40	L	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.00254347021827599	0.00268432888899838	0.000124048073659749	0.0462119504685717	0.000140858670722395	TRUE	1	cluster_2
ORF40	L	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.00273224043715847	0.00268432888899838	0.000124048073659749	0.0462119504685717	4.79115481600853e-05	FALSE	NA	cluster_2
ORF40	L	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.00277727601156069	0.00268432888899838	0.000124048073659749	0.0462119504685717	9.29471225623092e-05	FALSE	NA	cluster_2
ORF40	L	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0.000861058185548879	0.000856615044789733	0.000161457110154651	0.188482692589508	4.4431407591459e-06	FALSE	NA	cluster_2
ORF40	L	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0.000692982222340681	0.000856615044789733	0.000161457110154651	0.188482692589508	0.000163632822449052	TRUE	2	cluster_2
ORF40	L	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0.00101580472647964	0.000856615044789733	0.000161457110154651	0.188482692589508	0.000159189681689906	FALSE	NA	cluster_2
ORF40	L	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0.00130836905030453	0.00112468237599284	0.00016316884198788	0.145079931428496	0.000183686674311689	TRUE	1	cluster_2
ORF40	L	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.000996528224250996	0.00112468237599284	0.00016316884198788	0.145079931428496	0.000128154151741848	FALSE	NA	cluster_2
ORF40	L	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.001069149853423	0.00112468237599284	0.00016316884198788	0.145079931428496	5.55325225698408e-05	FALSE	NA	cluster_2
ORF40	L	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0.000596629847617512	0.000756075103250746	0.000225489642972565	0.298237095763466	0.000517876109673819	FALSE	NA	cluster_2
ORF40	L	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0.000915520358883981	0.000756075103250746	0.000225489642972565	0.298237095763466	0.00019898559840735	FALSE	NA	cluster_2
ORF41	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_6
ORF41	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_6
ORF41	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_6
ORF41	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	cluster_6
ORF41	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	cluster_6
ORF41	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	cluster_6
ORF41	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0	0	0		0		NA	cluster_6
ORF41	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0	0	0		0		NA	cluster_6
ORF41	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0	0	0		0		NA	cluster_6
ORF41	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0	0	0		0		NA	cluster_6
ORF41	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0	0	0		0		NA	cluster_6
ORF41	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0	0	0		0		NA	cluster_6
ORF41	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0	2.98498552282021e-05	5.17014658538216e-05	1.73205080756888	2.98498552282021e-05	FALSE	NA	cluster_6
ORF41	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0	2.98498552282021e-05	5.17014658538216e-05	1.73205080756888	2.98498552282021e-05	FALSE	NA	cluster_6
ORF41	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	8.95495656846064e-05	2.98498552282021e-05	5.17014658538216e-05	1.73205080756888	5.96997104564043e-05	TRUE	3	cluster_6
ORF41	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	6.16598840794179e-05	3.56062812056634e-05	3.1920613616541e-05	0.896488274980648	2.60536028737545e-05	FALSE	NA	cluster_6
ORF41	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0	3.56062812056634e-05	3.1920613616541e-05	0.896488274980648	3.56062812056634e-05	TRUE	2	cluster_6
ORF41	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	4.51589595375723e-05	3.56062812056634e-05	3.1920613616541e-05	0.896488274980648	9.55267833190886e-06	FALSE	NA	cluster_6
ORF41	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0	0	0		0		NA	cluster_6
ORF41	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0	0	0		0		NA	cluster_6
ORF41	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0	0	0		0		NA	cluster_6
ORF41	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.000157906609519513	0.000163693497671773	7.70815284452282e-06	0.0470889372770242	5.78688815226034e-06	FALSE	NA	cluster_6
ORF41	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.000160730358750161	0.000163693497671773	7.70815284452282e-06	0.0470889372770242	2.96313892161236e-06	FALSE	NA	cluster_6
ORF41	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.000172443524745646	0.000163693497671773	7.70815284452282e-06	0.0470889372770242	8.75002707387271e-06	TRUE	3	cluster_6
ORF41	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	6.4500524066758e-05	4.36942665194288e-05	2.94244916056606e-05	0.673417680385525	1.09527775155055e-05	FALSE	NA	cluster_6
ORF41	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	2.28880089720995e-05	4.36942665194288e-05	2.94244916056606e-05	0.673417680385525	3.0659737579153e-05	TRUE	2	cluster_6
ORF42	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_5
ORF42	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_5
ORF42	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_5
ORF42	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0	0.000504668180671209	0.000874110929885883	1.73205080756888	0.000504668180671209	FALSE	NA	cluster_5
ORF42	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0	0.000504668180671209	0.000874110929885883	1.73205080756888	0.000504668180671209	FALSE	NA	cluster_5
ORF42	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0.00151400454201363	0.000504668180671209	0.000874110929885883	1.73205080756888	0.00100933636134242	TRUE	3	cluster_5
ORF42	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0	0	0		0		NA	cluster_5
ORF42	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0	0	0		0		NA	cluster_5
ORF42	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0	0	0		0		NA	cluster_5
ORF42	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0	5.14644840468136e-05	4.48059109594363e-05	0.87061809302663	5.14644840468136e-05	TRUE	1	cluster_5
ORF42	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	8.17929003762474e-05	5.14644840468136e-05	4.48059109594363e-05	0.87061809302663	3.03284163294338e-05	FALSE	NA	cluster_5
ORF42	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	7.26005517641934e-05	5.14644840468136e-05	4.48059109594363e-05	0.87061809302663	2.11360677173798e-05	FALSE	NA	cluster_5
ORF42	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.00227339395717219	0.00276307948494359	0.000425670593425288	0.154056586408327	0.000489685527771394	TRUE	1	cluster_5
ORF42	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.00297115926438195	0.00276307948494359	0.000425670593425288	0.154056586408327	0.000208079779438362	FALSE	NA	cluster_5
ORF42	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.00304468523327662	0.00276307948494359	0.000425670593425288	0.154056586408327	0.000281605748333033	FALSE	NA	cluster_5
ORF42	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.0056881243063263	0.00493681371147465	0.000651049326132554	0.131876421550872	0.00075131059485165	TRUE	1	cluster_5
ORF42	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00458384139457165	0.00493681371147465	0.000651049326132554	0.131876421550872	0.000352972316903006	FALSE	NA	cluster_5
ORF42	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.00453847543352601	0.00493681371147465	0.000651049326132554	0.131876421550872	0.000398338277948643	FALSE	NA	cluster_5
ORF42	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.0005862523816503	0.000676457763751388	9.56726982898973e-05	0.141431887423882	9.02053821010873e-05	FALSE	NA	cluster_5
ORF42	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.000666329059942962	0.000676457763751388	9.56726982898973e-05	0.141431887423882	1.01287038084255e-05	FALSE	NA	cluster_5
ORF42	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.0007767918496609	0.000676457763751388	9.56726982898973e-05	0.141431887423882	0.000100334085909513	TRUE	3	cluster_5
ORF42	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.0054590570719603	0.0055455501106628	0.000524334964258096	0.0945505772727439	8.64930387024995e-05	FALSE	NA	cluster_5
ORF42	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.00610775363250611	0.0055455501106628	0.000524334964258096	0.0945505772727439	0.000562203521843311	TRUE	2	cluster_5
ORF42	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00506983962752199	0.0055455501106628	0.000524334964258096	0.0945505772727439	0.000475710483140811	FALSE	NA	cluster_5
ORF42	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.00243489478352012	0.00232751582690688	0.000151856776755904	0.0652441435630157	9.35118559498072e-05	FALSE	NA	cluster_5
ORF42	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.00222013687029365	0.00232751582690688	0.000151856776755904	0.0652441435630157	0.00030826976917627	FALSE	NA	cluster_5
ORF43	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_5
ORF43	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_5
ORF43	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_5
ORF43	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0	0.000656598818122127	0.0011372625131772	1.73205080756888	0.000656598818122127	FALSE	NA	cluster_5
ORF43	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0.00196979645436638	0.000656598818122127	0.0011372625131772	1.73205080756888	0.00131319763624425	TRUE	2	cluster_5
ORF43	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0	0.000656598818122127	0.0011372625131772	1.73205080756888	0.000656598818122127	FALSE	NA	cluster_5
