gene	cluster	si	au	bp	se.si	se.au	se.bp	v	c	pchi	neighbor	sil_width	gene_order	gene_to_centroid_dist	scaled_dist
ORF17	6	0.731441401118119	0.904304930908497	0.715626377352121	0.0277878893716706	0.0135937818574847	0.00483016901386965	-0.938187610521978	0.368290146919656	0.169040558716158	3	0.573506958852462	1	7.0098202915417	0.314162641002913
ORF18	1	0.994189593071259	0.998314234879005	0.96604806070625	0.00211250254239973	0.000725102152849325	0.00217381267840546	-2.37865328827907	0.553009122841945	0.590266623451083	3	0.520002125277768	2	5.75918970366373	0.258112501046992
ORF19	7	0.864409971572581	0.972898525142639	0.595260243445576	0.0177057546724181	0.00492864829216845	0.00527832753491366	-1.08315434113803	0.842056793089373	0.121609855827233	9	0.283622788790459	2	2.51984695932967	0.112933248320416
ORF2	2	0.973579782622251	0.99067941553761	0.944866111718908	0.00681222648924421	0.00289639516307088	0.00263056196613665	-1.97481039358213	0.377819676883852	0.202083600407089	4	0.647287235227918	6	9.39804078589938	0.421196719852269
ORF20	1	0.994189593071259	0.998314234879005	0.96604806070625	0.00211250254239973	0.000725102152849325	0.00217381267840546	-2.37865328827907	0.553009122841945	0.590266623451083	3	0.445987131464493	5	5.57810930342996	0.249996929690626
ORF21	1	0.994189593071259	0.998314234879005	0.96604806070625	0.00211250254239973	0.000725102152849325	0.00217381267840546	-2.37865328827907	0.553009122841945	0.590266623451083	3	0.0740457489407307	11	10.8348750352096	0.485592042937999
ORF22	2	0.973579782622251	0.99067941553761	0.944866111718908	0.00681222648924421	0.00289639516307088	0.00263056196613665	-1.97481039358213	0.377819676883852	0.202083600407089	1	0.384254090771859	15	7.02484371485899	0.314835953320485
ORF23	4	0.953874301724708	0.996982751290518	0.391352904161155	0.00846056094400356	0.00079788582824245	0.00522444946134602	-1.23505317449564	1.51084780467217	0.0684545464047365	2	0.344152989764717	11	10.8871276170459	0.487933873174179
ORF24	8	0.837842018521855	0.980240356534581	0.392505035659315	0.0221101197088581	0.0039916722870197	0.00518136825689368	-0.892971320972288	1.16576727311388	0.068980609633826	5	0.494454573588991	2	1.53765828704421	0.0689140046857863
ORF25	2	0.973579782622251	0.99067941553761	0.944866111718908	0.00681222648924421	0.00289639516307088	0.00263056196613665	-1.97481039358213	0.377819676883852	0.202083600407089	4	0.621013393104439	8	22.3127112414258	1
ORF26	2	0.973579782622251	0.99067941553761	0.944866111718908	0.00681222648924421	0.00289639516307088	0.00263056196613665	-1.97481039358213	0.377819676883852	0.202083600407089	7	0.374646686745769	16	13.7695763529771	0.617118027656474
ORF27	8	0.837842018521855	0.980240356534581	0.392505035659315	0.0221101197088581	0.0039916722870197	0.00518136825689368	-0.892971320972288	1.16576727311388	0.068980609633826	5	0.219012116124116	6	1.96265880833517	0.0879614667665889
ORF28	5	0.96484108483718	0.986683400460726	0.945128053440576	0.00856966752304397	0.00391542884430076	0.00258538552597665	-1.90809871981822	0.308753392313219	0.432102790255787	8	0.335389144711695	5	2.37477880325485	0.106431655819838
ORF29	2	0.973579782622251	0.99067941553761	0.944866111718908	0.00681222648924421	0.00289639516307088	0.00263056196613665	-1.97481039358213	0.377819676883852	0.202083600407089	1	0.624908451200597	7	8.38846205679824	0.375949922267816
ORF3	2	0.973579782622251	0.99067941553761	0.944866111718908	0.00681222648924421	0.00289639516307088	0.00263056196613665	-1.97481039358213	0.377819676883852	0.202083600407089	1	0.600279130421024	11	7.34912695589981	0.329369518405071
ORF30	6	0.731441401118119	0.904304930908497	0.715626377352121	0.0277878893716706	0.0135937818574847	0.00483016901386965	-0.938187610521978	0.368290146919656	0.169040558716158	3	0.50279653597248	3	5.48190081972886	0.245685105696665
ORF31	1	0.994189593071259	0.998314234879005	0.96604806070625	0.00211250254239973	0.000725102152849325	0.00217381267840546	-2.37865328827907	0.553009122841945	0.590266623451083	3	0.346848939687673	8	9.56388879985248	0.428629613692852
ORF32	5	0.96484108483718	0.986683400460726	0.945128053440576	0.00856966752304397	0.00391542884430076	0.00258538552597665	-1.90809871981822	0.308753392313219	0.432102790255787	8	0.356756364282628	3	2.44034286420782	0.109370073309472
ORF33	2	0.973579782622251	0.99067941553761	0.944866111718908	0.00681222648924421	0.00289639516307088	0.00263056196613665	-1.97481039358213	0.377819676883852	0.202083600407089	4	0.195836345529389	17	7.67335446616556	0.343900585775485
ORF34	1	0.994189593071259	0.998314234879005	0.96604806070625	0.00211250254239973	0.000725102152849325	0.00217381267840546	-2.37865328827907	0.553009122841945	0.590266623451083	3	0.616633027123037	1	18.0513115827494	0.809014708586167
ORF35	8	0.837842018521855	0.980240356534581	0.392505035659315	0.0221101197088581	0.0039916722870197	0.00518136825689368	-0.892971320972288	1.16576727311388	0.068980609633826	5	0.0971244889547498	7	2.50352521925116	0.112201748687677
ORF35.5	2	0.973579782622251	0.99067941553761	0.944866111718908	0.00681222648924421	0.00289639516307088	0.00263056196613665	-1.97481039358213	0.377819676883852	0.202083600407089	4	0.750525759775987	2	11.08660667932	0.496874026619256
ORF36	2	0.973579782622251	0.99067941553761	0.944866111718908	0.00681222648924421	0.00289639516307088	0.00263056196613665	-1.97481039358213	0.377819676883852	0.202083600407089	4	0.687886442776829	5	8.11718397825712	0.363791916205448
ORF37	9	0.430332767529237	0.772924993922264	0.592748407579158	0.0385889902153177	0.0232605134002957	0.0052025054503694	-0.491567464527764	0.256946820124969	0.451195187653541	11	0.0814551176946166	2	3.22951834967389	0.144738947890742
ORF38	3	0.473509962839176	0.785563071068626	0.626313137503592	0.0375268287738512	0.0226428168219433	0.00512743327739653	-0.55661221631921	0.234507974632351	0.827393673048176	1	0.195652941897327	8	7.10992169093854	0.318648935757223
ORF39	4	0.953874301724708	0.996982751290518	0.391352904161155	0.00846056094400356	0.00079788582824245	0.00522444946134602	-1.23505317449564	1.51084780467217	0.0684545464047365	2	0.0910118302147488	14	15.2118241224514	0.68175597119767
ORF4	3	0.473509962839176	0.785563071068626	0.626313137503592	0.0375268287738512	0.0226428168219433	0.00512743327739653	-0.55661221631921	0.234507974632351	0.827393673048176	1	0.625156958635245	1	9.06202555922944	0.406137356468132
ORF40	2	0.973579782622251	0.99067941553761	0.944866111718908	0.00681222648924421	0.00289639516307088	0.00263056196613665	-1.97481039358213	0.377819676883852	0.202083600407089	4	0.462835198526438	13	9.29371881144631	0.416521269463282
ORF41	10	0.443605948356023	0.810037824367787	0.524254973131362	0.0397569290977989	0.020902482942969	0.00527733659422281	-0.469435697483551	0.408599991534857	0.00266417493494986	8	0.778180974157699	1	1.62470506771594	0.0728152240279755
ORF42	2	0.973579782622251	0.99067941553761	0.944866111718908	0.00681222648924421	0.00289639516307088	0.00263056196613665	-1.97481039358213	0.377819676883852	0.202083600407089	1	0.60220449534916	10	10.9755899181052	0.491898532605394
ORF43	2	0.973579782622251	0.99067941553761	0.944866111718908	0.00681222648924421	0.00289639516307088	0.00263056196613665	-1.97481039358213	0.377819676883852	0.202083600407089	4	0.698684380786033	4	6.38509107135162	0.286163837386873
ORF44	8	0.837842018521855	0.980240356534581	0.392505035659315	0.0221101197088581	0.0039916722870197	0.00518136825689368	-0.892971320972288	1.16576727311388	0.068980609633826	10	0.371483478075326	3	2.46398165833434	0.110429505032975
ORF45	5	0.96484108483718	0.986683400460726	0.945128053440576	0.00856966752304397	0.00391542884430076	0.00258538552597665	-1.90809871981822	0.308753392313219	0.432102790255787	8	0.411579788727707	2	2.78927566787032	0.125008370237488
ORF46	4	0.953874301724708	0.996982751290518	0.391352904161155	0.00846056094400356	0.00079788582824245	0.00522444946134602	-1.23505317449564	1.51084780467217	0.0684545464047365	2	-0.0602943066349737	15	5.90137168632128	0.264484742462171
ORF48	10	0.443605948356023	0.810037824367787	0.524254973131362	0.0397569290977989	0.020902482942969	0.00527733659422281	-0.469435697483551	0.408599991534857	0.00266417493494986	4	0.716998361564377	2	1.62470506771594	0.0728152240279755
ORF49	8	0.837842018521855	0.980240356534581	0.392505035659315	0.0221101197088581	0.0039916722870197	0.00518136825689368	-0.892971320972288	1.16576727311388	0.068980609633826	5	0.329449009970629	4	3.10628147323139	0.139215778827643
ORF5	3	0.473509962839176	0.785563071068626	0.626313137503592	0.0375268287738512	0.0226428168219433	0.00512743327739653	-0.55661221631921	0.234507974632351	0.827393673048176	1	0.552782946798423	2	9.01021439551516	0.403815309489902
ORF50	3	0.473509962839176	0.785563071068626	0.626313137503592	0.0375268287738512	0.0226428168219433	0.00512743327739653	-0.55661221631921	0.234507974632351	0.827393673048176	1	0.3874964442486	6	11.4686917762756	0.513998126546937
ORF51	9	0.430332767529237	0.772924993922264	0.592748407579158	0.0385889902153177	0.0232605134002957	0.0052025054503694	-0.491567464527764	0.256946820124969	0.451195187653541	2	0.270174220140072	1	3.22951834967389	0.144738947890742
ORF52	4	0.953874301724708	0.996982751290518	0.391352904161155	0.00846056094400356	0.00079788582824245	0.00522444946134602	-1.23505317449564	1.51084780467217	0.0684545464047365	2	0.660795820915723	2	5.21803046878382	0.233859095487062
ORF53	6	0.731441401118119	0.904304930908497	0.715626377352121	0.0277878893716706	0.0135937818574847	0.00483016901386965	-0.938187610521978	0.368290146919656	0.169040558716158	3	0.541380490435164	2	3.04005712684385	0.136247768993653
ORF54	4	0.953874301724708	0.996982751290518	0.391352904161155	0.00846056094400356	0.00079788582824245	0.00522444946134602	-1.23505317449564	1.51084780467217	0.0684545464047365	2	0.646127911394901	5	10.1157091184253	0.453360822401736
ORF55	11	0.611891725138844	0.843706680817994	0.697459727560032	0.0335051789036754	0.0189981733874922	0.00489510895887083	-0.763458837162048	0.246350515563792	0.0181006896305276	9	0	1	0	0
ORF56	5	0.96484108483718	0.986683400460726	0.945128053440576	0.00856966752304397	0.00391542884430076	0.00258538552597665	-1.90809871981822	0.308753392313219	0.432102790255787	8	0.336714414355005	4	2.3308784182881	0.104464150190793
ORF57	8	0.837842018521855	0.980240356534581	0.392505035659315	0.0221101197088581	0.0039916722870197	0.00518136825689368	-0.892971320972288	1.16576727311388	0.068980609633826	5	0.499911956618301	1	2.24155358533804	0.100460834234092
ORF58	4	0.953874301724708	0.996982751290518	0.391352904161155	0.00846056094400356	0.00079788582824245	0.00522444946134602	-1.23505317449564	1.51084780467217	0.0684545464047365	2	0.240137467921618	13	4.8348232011387	0.21668470267129
ORF59	8	0.837842018521855	0.980240356534581	0.392505035659315	0.0221101197088581	0.0039916722870197	0.00518136825689368	-0.892971320972288	1.16576727311388	0.068980609633826	5	0.23888943199049	5	2.80808636412365	0.125851418670724
ORF6	4	0.953874301724708	0.996982751290518	0.391352904161155	0.00846056094400356	0.00079788582824245	0.00522444946134602	-1.23505317449564	1.51084780467217	0.0684545464047365	2	0.385794352722075	9	6.51305203823132	0.291898728386678
ORF60	4	0.953874301724708	0.996982751290518	0.391352904161155	0.00846056094400356	0.00079788582824245	0.00522444946134602	-1.23505317449564	1.51084780467217	0.0684545464047365	2	0.650766613193462	4	7.24856620758416	0.324862636779276
ORF61	1	0.994189593071259	0.998314234879005	0.96604806070625	0.00211250254239973	0.000725102152849325	0.00217381267840546	-2.37865328827907	0.553009122841945	0.590266623451083	3	-0.0969613841761064	12	5.97995542877386	0.268006669564722
ORF62	4	0.953874301724708	0.996982751290518	0.391352904161155	0.00846056094400356	0.00079788582824245	0.00522444946134602	-1.23505317449564	1.51084780467217	0.0684545464047365	2	-0.132834400580509	16	7.76197229720321	0.34787221567195
ORF63	3	0.473509962839176	0.785563071068626	0.626313137503592	0.0375268287738512	0.0226428168219433	0.00512743327739653	-0.55661221631921	0.234507974632351	0.827393673048176	6	0.459606300639457	4	7.76771099001348	0.348129409553419
ORF64_1	12	0.588084919886583	0.821948152612521	0.719560586178105	0.0345788440655175	0.020965316025863	0.00479008579183004	-0.752175753506281	0.170639107829508	0.701623569055403	3	0	1	0	0
ORF65_1	3	0.473509962839176	0.785563071068626	0.626313137503592	0.0375268287738512	0.0226428168219433	0.00512743327739653	-0.55661221631921	0.234507974632351	0.827393673048176	1	0.423718107126801	5	14.4408154950108	0.647201289828016
ORF66_1	7	0.864409971572581	0.972898525142639	0.595260243445576	0.0177057546724181	0.00492864829216845	0.00527832753491366	-1.08315434113803	0.842056793089373	0.121609855827233	9	0.584284869811849	1	2.51984695932967	0.112933248320416
ORF67_1	1	0.994189593071259	0.998314234879005	0.96604806070625	0.00211250254239973	0.000725102152849325	0.00217381267840546	-2.37865328827907	0.553009122841945	0.590266623451083	3	0.440811339331991	6	14.2514923482738	0.63871629915662
ORF68	4	0.953874301724708	0.996982751290518	0.391352904161155	0.00846056094400356	0.00079788582824245	0.00522444946134602	-1.23505317449564	1.51084780467217	0.0684545464047365	10	0.255380383249069	12	15.2590425428965	0.683872182891275
ORF69	3	0.473509962839176	0.785563071068626	0.626313137503592	0.0375268287738512	0.0226428168219433	0.00512743327739653	-0.55661221631921	0.234507974632351	0.827393673048176	1	0.529211145084282	3	7.153831460259	0.320616861969566
ORF7	5	0.96484108483718	0.986683400460726	0.945128053440576	0.00856966752304397	0.00391542884430076	0.00258538552597665	-1.90809871981822	0.308753392313219	0.432102790255787	8	0.463783417817168	1	2.72564429320684	0.122156570921171
ORF70	1	0.994189593071259	0.998314234879005	0.96604806070625	0.00211250254239973	0.000725102152849325	0.00217381267840546	-2.37865328827907	0.553009122841945	0.590266623451083	2	0.177723777635922	10	11.6067366370816	0.520184952491677
ORF71	4	0.953874301724708	0.996982751290518	0.391352904161155	0.00846056094400356	0.00079788582824245	0.00522444946134602	-1.23505317449564	1.51084780467217	0.0684545464047365	10	0.580679284701288	8	5.10283237075759	0.228696204398669
ORF72	4	0.953874301724708	0.996982751290518	0.391352904161155	0.00846056094400356	0.00079788582824245	0.00522444946134602	-1.23505317449564	1.51084780467217	0.0684545464047365	10	0.583446128185879	7	5.51208831833225	0.247038034001825
ORF73	2	0.973579782622251	0.99067941553761	0.944866111718908	0.00681222648924421	0.00289639516307088	0.00263056196613665	-1.97481039358213	0.377819676883852	0.202083600407089	4	0.555759556914963	12	10.5261178469757	0.471754316769577
ORF74	1	0.994189593071259	0.998314234879005	0.96604806070625	0.00211250254239973	0.000725102152849325	0.00217381267840546	-2.37865328827907	0.553009122841945	0.590266623451083	2	-0.354124686902459	13	16.9622076940987	0.760203791935722
ORF75	1	0.994189593071259	0.998314234879005	0.96604806070625	0.00211250254239973	0.000725102152849325	0.00217381267840546	-2.37865328827907	0.553009122841945	0.590266623451083	3	0.232181670225358	9	11.4301240319295	0.512269616554189
ORF76	5	0.96484108483718	0.986683400460726	0.945128053440576	0.00856966752304397	0.00391542884430076	0.00258538552597665	-1.90809871981822	0.308753392313219	0.432102790255787	8	0.282857579699583	6	3.33585423699173	0.149504656825316
ORF8	2	0.973579782622251	0.99067941553761	0.944866111718908	0.00681222648924421	0.00289639516307088	0.00263056196613665	-1.97481039358213	0.377819676883852	0.202083600407089	4	0.703004929361439	3	6.04394860133526	0.270874683759366
ORF9	3	0.473509962839176	0.785563071068626	0.626313137503592	0.0375268287738512	0.0226428168219433	0.00512743327739653	-0.55661221631921	0.234507974632351	0.827393673048176	1	0.36825728153815	7	5.70026479950214	0.255471633985879
